label,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
c,0.5903729796409607,0.16382330656051636,-1.2864573001861572,0.9999101758003235,0.6161454916000366,0.1500294804573059,-1.2532156705856323,0.999795138835907,0.6295469403266907,0.1507088541984558,-1.2530648708343506,0.9997901320457458,0.6415568590164185,0.1514594405889511,-1.2532265186309814,0.9997966289520264,0.5698429942131042,0.14948396384716034,-1.24431574344635,0.9997826814651489,0.556498110294342,0.15020272135734558,-1.244566559791565,0.9997806549072266,0.5429924130439758,0.150814026594162,-1.244599461555481,0.9997889399528503,0.666012167930603,0.16353489458560944,-0.9449394345283508,0.9996697902679443,0.5311744213104248,0.1626657098531723,-0.9121761322021484,0.9996450543403625,0.6165792346000671,0.18746617436408997,-1.165595293045044,0.9999257326126099,0.560160756111145,0.18661288917064667,-1.1557981967926025,0.9999147653579712,0.7763482332229614,0.29196733236312866,-0.6654099225997925,0.9997203946113586,0.4269297420978546,0.28338345885276794,-0.6259828805923462,0.9997667074203491,0.8052834272384644,0.44535842537879944,-0.36983782052993774,0.8828345537185669,0.37546536326408386,0.425668865442276,-0.2668186128139496,0.7865052223205566,0.7603221535682678,0.5622169375419617,-0.44415712356567383,0.5414324998855591,0.37615007162094116,0.5419151186943054,-0.19568490982055664,0.36132803559303284,0.7523337006568909,0.5994082689285278,-0.49317899346351624,0.46400508284568787,0.37715697288513184,0.581319272518158,-0.21549159288406372,0.3209397494792938,0.7291717529296875,0.5938407182693481,-0.580327570438385,0.4706493318080902,0.39826080203056335,0.5779356956481934,-0.28732767701148987,0.3221181035041809,0.7231194972991943,0.5810379981994629,-0.47572407126426697,0.4739559590816498,0.40296700596809387,0.5648162364959717,-0.22026479244232178,0.33266639709472656,0.6620476841926575,0.5578145384788513,0.021432921290397644,0.9993763566017151,0.4665946066379547,0.54936283826828,-0.021639080718159676,0.9994567036628723,0.6411351561546326,0.7239620089530945,0.06957072019577026,0.9485694169998169,0.43363457918167114,0.729542076587677,0.10545982420444489,0.9721791744232178,0.5977311730384827,0.8607567548751831,0.96614670753479,0.9138936400413513,0.47419989109039307,0.8628756999969482,0.914941668510437,0.9290347695350647,0.5734269618988037,0.8740179538726807,1.039947748184204,0.8030278086662292,0.49260109663009644,0.8751418590545654,0.9806299805641174,0.7414202094078064,0.6303044557571411,0.949291467666626,0.7276838421821594,0.8801430463790894,0.45678725838661194,0.950022280216217,0.6291091442108154,0.8915167450904846
c,0.5911405086517334,0.1638299822807312,-1.2942875623703003,0.9999099373817444,0.6171598434448242,0.1500362753868103,-1.2606773376464844,0.9997959136962891,0.6306953430175781,0.1507200300693512,-1.2605465650558472,0.9997904300689697,0.6428467631340027,0.15148043632507324,-1.26070237159729,0.9997979402542114,0.5707351565361023,0.1494702249765396,-1.2491589784622192,0.9997835159301758,0.557479739189148,0.1501867175102234,-1.249388575553894,0.9997800588607788,0.5441282987594604,0.15078380703926086,-1.2494580745697021,0.9997889995574951,0.6673297882080078,0.16358917951583862,-0.9529516696929932,0.9996716380119324,0.5326763987541199,0.16262629628181458,-0.9088344573974609,0.9996435046195984,0.6173321008682251,0.1874847412109375,-1.1742337942123413,0.9999252557754517,0.5608636140823364,0.1866188794374466,-1.1608800888061523,0.9999143481254578,0.7779604196548462,0.29246604442596436,-0.6878340840339661,0.9997187256813049,0.4298792779445648,0.28344279527664185,-0.6249831318855286,0.9997674822807312,0.8053783774375916,0.44663184881210327,-0.43303459882736206,0.8837071657180786,0.37610918283462524,0.42530620098114014,-0.2837044596672058,0.7863754034042358,0.7598442435264587,0.5617458820343018,-0.535815417766571,0.5407556295394897,0.37642690539360046,0.5393829941749573,-0.22860343754291534,0.35605981945991516,0.7512192726135254,0.5993028879165649,-0.5900574326515198,0.4618387520313263,0.37815940380096436,0.5809699296951294,-0.25584372878074646,0.31559109687805176,0.7287998199462891,0.5934469103813171,-0.6770549416542053,0.4683329164981842,0.4001424312591553,0.577372133731842,-0.32759901881217957,0.31655922532081604,0.7226480841636658,0.5807727575302124,-0.5674694180488586,0.4712260365486145,0.40464863181114197,0.564508318901062,-0.25519323348999023,0.3268848657608032,0.6618148684501648,0.5577082633972168,0.021285323426127434,0.9993864893913269,0.46684321761131287,0.5488762259483337,-0.021487802267074585,0.9994707703590393,0.6408214569091797,0.7238247394561768,0.07382428646087646,0.9485431909561157,0.43365874886512756,0.729353666305542,0.11066513508558273,0.9732524156570435,0.597339928150177,0.8606473207473755,0.9708461761474609,0.916688859462738,0.47423771023750305,0.863206684589386,0.9186035990715027,0.9327253103256226,0.5730957388877869,0.873858630657196,1.0452966690063477,0.8076491951942444,0.49236759543418884,0.8751817941665649,0.9841141104698181,0.7447981238365173,0.6299313902854919,0.9489659070968628,0.7286590337753296,0.884524405002594,0.4565671682357788,0.9500963687896729,0.626055896282196,0.8962459564208984
c,0.5925285816192627,0.16361601650714874,-1.1928788423538208,0.999911904335022,0.6176242828369141,0.14989061653614044,-1.1549568176269531,0.9997987151145935,0.6314969658851624,0.15059010684490204,-1.1548538208007812,0.9997929334640503,0.6432110667228699,0.15134131908416748,-1.1549460887908936,0.9998008608818054,0.5715859532356262,0.14927729964256287,-1.1482882499694824,0.999786913394928,0.5584409832954407,0.15002937614917755,-1.1484450101852417,0.9997830986976624,0.5449497103691101,0.15064047276973724,-1.1484746932983398,0.9997918605804443,0.6674224734306335,0.1633242964744568,-0.845962643623352,0.9996737837791443,0.53335040807724,0.16247372329235077,-0.8222264647483826,0.9996453523635864,0.6190178990364075,0.18727707862854004,-1.073809266090393,0.9999268651008606,0.5625712275505066,0.1864478886127472,-1.0662081241607666,0.9999162554740906,0.777706503868103,0.2915278971195221,-0.6023756861686707,0.9997294545173645,0.42982444167137146,0.2841941714286804,-0.5736511945724487,0.9997692704200745,0.808051586151123,0.4449605941772461,-0.40007027983665466,0.8874679803848267,0.37699708342552185,0.42561599612236023,-0.28046396374702454,0.7928550243377686,0.7626203894615173,0.5617709159851074,-0.4946269392967224,0.5533629059791565,0.3769761919975281,0.5421658754348755,-0.2696983516216278,0.3585844337940216,0.7542714476585388,0.5983070731163025,-0.5494847893714905,0.47190529108047485,0.3790213465690613,0.5811040997505188,-0.31001365184783936,0.3161661624908447,0.7321503758430481,0.5927327275276184,-0.6362671852111816,0.4785791337490082,0.40222620964050293,0.57729572057724,-0.3810281455516815,0.31722965836524963,0.7262529730796814,0.5803802013397217,-0.5271742343902588,0.4810945391654968,0.4067695140838623,0.5663114190101624,-0.2983822822570801,0.32754889130592346,0.6643065214157104,0.5576919913291931,0.02209101989865303,0.9993970990180969,0.46960148215293884,0.5490389466285706,-0.022283192723989487,0.9994778037071228,0.6442863941192627,0.7237229347229004,0.08038187026977539,0.9496510028839111,0.4395110011100769,0.7291292548179626,0.10459544509649277,0.9743146300315857,0.5983023643493652,0.8609432578086853,0.9395467638969421,0.9201117753982544,0.4763450622558594,0.8633401393890381,0.8638831377029419,0.936028778553009,0.5733604431152344,0.8741161227226257,1.007943034172058,0.8111805319786072,0.49359697103500366,0.875393271446228,0.9234758615493774,0.7461377382278442,0.6294761300086975,0.9491326212882996,0.6884499788284302,0.889383852481842,0.45806723833084106,0.9495699405670166,0.5674386620521545,0.9005951285362244
c,0.5925233364105225,0.16299542784690857,-1.1964445114135742,0.9999115467071533,0.6174694895744324,0.14927074313163757,-1.1606457233428955,0.9997965693473816,0.6316161155700684,0.1500173956155777,-1.160490870475769,0.9997907876968384,0.643010139465332,0.1507703810930252,-1.1605304479599,0.9997984766960144,0.5715587735176086,0.1486516296863556,-1.1558399200439453,0.9997867941856384,0.5583097338676453,0.14935332536697388,-1.1560291051864624,0.9997833371162415,0.5448293089866638,0.14995050430297852,-1.1560609340667725,0.999792218208313,0.6672073602676392,0.16274204850196838,-0.8498609662055969,0.9996694326400757,0.5333552360534668,0.16170786321163177,-0.8326191902160645,0.9996474385261536,0.619169294834137,0.18657425045967102,-1.0764144659042358,0.9999263882637024,0.5625824928283691,0.18587422370910645,-1.071193814277649,0.9999165534973145,0.7776182889938354,0.2908623516559601,-0.6048636436462402,0.9997248649597168,0.4296180307865143,0.28292563557624817,-0.5792955160140991,0.9997763633728027,0.8078505992889404,0.44363510608673096,-0.34366321563720703,0.8843352794647217,0.37696585059165955,0.4253917932510376,-0.2759506404399872,0.7964590787887573,0.7629594206809998,0.5604307055473328,-0.41970303654670715,0.5384737849235535,0.37678995728492737,0.5410739779472351,-0.21834146976470947,0.35201624035835266,0.7541748881340027,0.5959003567695618,-0.46524080634117126,0.4575461745262146,0.38009020686149597,0.5796647667884827,-0.24630148708820343,0.3092297315597534,0.7326772212982178,0.5907198190689087,-0.5540041327476501,0.46411699056625366,0.40294721722602844,0.5758158564567566,-0.3191772699356079,0.31007662415504456,0.7275147438049316,0.5795855522155762,-0.45246344804763794,0.46681028604507446,0.40706607699394226,0.5649065375328064,-0.24551407992839813,0.3200814127922058,0.6647768616676331,0.5563943386077881,0.023795776069164276,0.9993863701820374,0.46993622183799744,0.5478097200393677,-0.023964647203683853,0.9994779825210571,0.6463662981987,0.7226070165634155,0.09617545455694199,0.9502434730529785,0.44348639249801636,0.7256813049316406,0.10464077442884445,0.9754242897033691,0.599855899810791,0.8611283302307129,0.9372933506965637,0.922992467880249,0.47735241055488586,0.8634798526763916,0.866091787815094,0.9391012191772461,0.5740159153938293,0.8742709159851074,1.0038894414901733,0.815458357334137,0.4939841330051422,0.8756349086761475,0.9259922504425049,0.7500067353248596,0.6310761570930481,0.9491713047027588,0.6746233701705933,0.893475353717804,0.4586986005306244,0.9493992328643799,0.5622153282165527,0.9045266509056091
c,0.5925089120864868,0.16223612427711487,-1.1622201204299927,0.999909520149231,0.6172903776168823,0.14871174097061157,-1.1283845901489258,0.9997894763946533,0.63152676820755,0.1495177298784256,-1.1282472610473633,0.9997822046279907,0.642816960811615,0.15031838417053223,-1.1283068656921387,0.9997899532318115,0.5716257095336914,0.1479923576116562,-1.1207798719406128,0.9997835159301758,0.5583218932151794,0.14859771728515625,-1.1209665536880493,0.9997798204421997,0.544812023639679,0.1491885483264923,-1.1210319995880127,0.9997902512550354,0.666985809803009,0.1622719168663025,-0.8270734548568726,0.9996528625488281,0.5335034132003784,0.16115961968898773,-0.7983580231666565,0.9996422529220581,0.6192147135734558,0.18566392362117767,-1.045054316520691,0.9999227523803711,0.5627085566520691,0.18503525853157043,-1.036077857017517,0.9999139904975891,0.7774854898452759,0.2895433306694031,-0.573607325553894,0.9997108578681946,0.43010565638542175,0.28279900550842285,-0.5448482036590576,0.999782919883728,0.8079971671104431,0.43959492444992065,-0.3125302195549011,0.8774853348731995,0.3777238726615906,0.42489051818847656,-0.24994902312755585,0.7984417080879211,0.7626919150352478,0.5433737635612488,-0.4103577136993408,0.5200280547142029,0.3773132264614105,0.535784125328064,-0.2152027040719986,0.3487878143787384,0.752152144908905,0.579146146774292,-0.4558112919330597,0.4413837790489197,0.3812226355075836,0.5763850808143616,-0.24598222970962524,0.3056250214576721,0.7324491143226624,0.5733582377433777,-0.5414952039718628,0.4477652609348297,0.40472209453582764,0.570784330368042,-0.31590938568115234,0.3064410090446472,0.7273814082145691,0.5640484690666199,-0.44264447689056396,0.4507994055747986,0.4086265563964844,0.5609407424926758,-0.2420380860567093,0.31640130281448364,0.6653926968574524,0.5534166693687439,0.022374309599399567,0.9993693828582764,0.4716523587703705,0.5455405712127686,-0.022559965029358864,0.9994842410087585,0.6475999355316162,0.7128572463989258,0.1158393919467926,0.9491125345230103,0.4509250521659851,0.715225875377655,0.10736124217510223,0.975897490978241,0.6015758514404297,0.8587464690208435,0.9112433195114136,0.9247778058052063,0.48030510544776917,0.8636143207550049,0.8245164752006531,0.9416036009788513,0.5749626159667969,0.8720534443855286,0.9729476571083069,0.8162143230438232,0.49644196033477783,0.8757768273353577,0.8785232901573181,0.7535678148269653,0.6311702728271484,0.9463343024253845,0.6512426733970642,0.8965104222297668,0.45864439010620117,0.9492045640945435,0.5263493061065674,0.9078450798988342
c,0.5925547480583191,0.16176146268844604,-1.2128597497940063,0.9999135732650757,0.6173252463340759,0.1480831801891327,-1.178346037864685,0.9997979998588562,0.6316524744033813,0.14901699125766754,-1.1781964302062988,0.9997908473014832,0.6427693963050842,0.1499364674091339,-1.1782673597335815,0.9997977614402771,0.5720436573028564,0.147186741232872,-1.17142915725708,0.9997930526733398,0.5587772130966187,0.14766784012317657,-1.171651840209961,0.9997896552085876,0.5451503992080688,0.1482781320810318,-1.1716952323913574,0.9997994899749756,0.6669806838035583,0.1620643585920334,-0.8640810251235962,0.9996663331985474,0.5339952111244202,0.16048210859298706,-0.8404409289360046,0.9996594190597534,0.6191731095314026,0.18528006970882416,-1.0902577638626099,0.9999262690544128,0.5628149509429932,0.18455944955348969,-1.083048939704895,0.9999182224273682,0.7773942947387695,0.2893294394016266,-0.5797070860862732,0.9997203946113586,0.43037083745002747,0.282091349363327,-0.5679932832717896,0.9997949600219727,0.8089437484741211,0.43905457854270935,-0.28543147444725037,0.8778200149536133,0.37863805890083313,0.4248542785644531,-0.24273954331874847,0.8019462823867798,0.7661870718002319,0.544009268283844,-0.3503374457359314,0.5141478180885315,0.37772417068481445,0.5365488529205322,-0.16867759823799133,0.34507128596305847,0.7556348443031311,0.5799617767333984,-0.3892398774623871,0.43441712856292725,0.3811349868774414,0.576494038105011,-0.19277235865592957,0.3010283410549164,0.7373290657997131,0.5737338066101074,-0.4815590977668762,0.4406830966472626,0.404560923576355,0.5711063146591187,-0.27041003108024597,0.30162930488586426,0.7320271730422974,0.5645528435707092,-0.3838113248348236,0.4435681104660034,0.40867045521736145,0.5608853697776794,-0.1970072090625763,0.31149911880493164,0.6664497256278992,0.5516829490661621,0.02427143044769764,0.9993789196014404,0.4724665582180023,0.5449220538139343,-0.024444423615932465,0.9994971752166748,0.6541117429733276,0.7124666571617126,0.1209815964102745,0.949039101600647,0.45146504044532776,0.7156034111976624,0.10381483286619186,0.9765699505805969,0.6036669611930847,0.8581762909889221,0.9539353251457214,0.9258970618247986,0.48422759771347046,0.8637291193008423,0.8383769392967224,0.9436033368110657,0.5760113000869751,0.8719812631607056,1.0196818113327026,0.8169000744819641,0.5011454820632935,0.8758838176727295,0.895535945892334,0.7551741600036621,0.6339304447174072,0.9462521076202393,0.6863632798194885,0.8986331820487976,0.46039554476737976,0.949036180973053,0.5400183200836182,0.9104182124137878
c,0.5930841565132141,0.16069824993610382,-1.1834995746612549,0.999915361404419,0.6178784966468811,0.14669308066368103,-1.1506996154785156,0.9998002648353577,0.6321358680725098,0.14779633283615112,-1.1505705118179321,0.9997923970222473,0.6430529952049255,0.14890174567699432,-1.150672197341919,0.9997987151145935,0.5728499889373779,0.14572064578533173,-1.1432982683181763,0.9997962117195129,0.5596120357513428,0.14602798223495483,-1.1435071229934692,0.9997933506965637,0.545835554599762,0.14669787883758545,-1.1435407400131226,0.999803364276886,0.6674231886863708,0.16162270307540894,-0.8446786999702454,0.9996668696403503,0.5345287322998047,0.15941552817821503,-0.8193114399909973,0.9996675848960876,0.6195422410964966,0.18443651497364044,-1.063672661781311,0.9999281764030457,0.5631372928619385,0.18377988040447235,-1.055851697921753,0.9999208450317383,0.7773999571800232,0.2887384593486786,-0.5555956363677979,0.9997262954711914,0.4305393099784851,0.28117552399635315,-0.5549544095993042,0.9998061656951904,0.8096315264701843,0.4387410283088684,-0.22146284580230713,0.8732497692108154,0.3788858950138092,0.4244769811630249,-0.2153019905090332,0.805929958820343,0.7663514018058777,0.5454347133636475,-0.26283639669418335,0.4986386299133301,0.37764251232147217,0.5365527868270874,-0.14090578258037567,0.34110477566719055,0.7557647824287415,0.5804592370986938,-0.2975674271583557,0.4200015068054199,0.38106849789619446,0.5764386653900146,-0.16512873768806458,0.29652145504951477,0.737374484539032,0.5749847888946533,-0.38556915521621704,0.42601996660232544,0.40430545806884766,0.5710980296134949,-0.24145829677581787,0.29692357778549194,0.7326380014419556,0.5648858547210693,-0.29436036944389343,0.42949584126472473,0.4084835648536682,0.5608187317848206,-0.16921111941337585,0.30699941515922546,0.6680251955986023,0.5508823990821838,0.0285257026553154,0.9993900656700134,0.47314542531967163,0.5446593165397644,-0.028744423761963844,0.9995054602622986,0.6581861972808838,0.7126299738883972,0.12024731189012527,0.9480251669883728,0.451918363571167,0.714594841003418,0.09418780356645584,0.9768215417861938,0.607729434967041,0.8582894206047058,0.9540963172912598,0.9255416393280029,0.48546209931373596,0.8632500171661377,0.847568154335022,0.944395124912262,0.5795733332633972,0.872087299823761,1.0204402208328247,0.8149898648262024,0.5025143623352051,0.875282883644104,0.9054989218711853,0.752946674823761,0.6379650235176086,0.9473690390586853,0.6922208666801453,0.8989506363868713,0.46192309260368347,0.9488592147827148,0.5457158088684082,0.9115213751792908
c,0.5939343571662903,0.16013793647289276,-1.1907446384429932,0.9999108910560608,0.6183463931083679,0.14617042243480682,-1.1570497751235962,0.9997884035110474,0.6325315237045288,0.14730073511600494,-1.156928300857544,0.99977707862854,0.6431549787521362,0.14841055870056152,-1.15703547000885,0.9997847676277161,0.5737189650535583,0.14525239169597626,-1.1494323015213013,0.9997872710227966,0.5606001615524292,0.1455337107181549,-1.149640440940857,0.999783992767334,0.5466621518135071,0.14621740579605103,-1.1496903896331787,0.9997979998588562,0.6674296259880066,0.16116821765899658,-0.8445525765419006,0.9996374845504761,0.5350661277770996,0.15894967317581177,-0.8167561888694763,0.9996519088745117,0.6200762391090393,0.18389199674129486,-1.0701303482055664,0.9999244213104248,0.5639803409576416,0.18334244191646576,-1.0617831945419312,0.9999182224273682,0.7773564457893372,0.2883901596069336,-0.56507408618927,0.9997092485427856,0.43047648668289185,0.2807149291038513,-0.5573771595954895,0.9998113512992859,0.8095487356185913,0.43890318274497986,-0.28764602541923523,0.8664953708648682,0.37881413102149963,0.4239869713783264,-0.31142279505729675,0.8149205446243286,0.7644420266151428,0.5431585907936096,-0.4524083137512207,0.48115652799606323,0.3772183358669281,0.5366812348365784,-0.399040549993515,0.3507378101348877,0.7519441843032837,0.5780897736549377,-0.511378288269043,0.4040675461292267,0.38080528378486633,0.5764116644859314,-0.4562949240207672,0.3028761148452759,0.733643651008606,0.5728558897972107,-0.5937778353691101,0.4099836051464081,0.40410035848617554,0.5711498260498047,-0.5261185169219971,0.30360764265060425,0.7296921014785767,0.5611598491668701,-0.4858729839324951,0.4142460227012634,0.40839913487434387,0.5607808828353882,-0.42946451902389526,0.3130827844142914,0.6678809523582458,0.5507542490959167,0.028343165293335915,0.9993693232536316,0.4731161892414093,0.5444841384887695,-0.02855437994003296,0.9995024800300598,0.6572653651237488,0.7106940746307373,0.07521554827690125,0.9444456696510315,0.45165538787841797,0.7075693011283875,0.05668666213750839,0.9766697883605957,0.6089219450950623,0.857337236404419,0.9391571879386902,0.9245892763137817,0.48682722449302673,0.8613629341125488,0.8104677796363831,0.9449558854103088,0.5829272270202637,0.8705904483795166,1.0087279081344604,0.8113598823547363,0.5039418339729309,0.8738459944725037,0.8699923157691956,0.748162031173706,0.6416921019554138,0.9474405646324158,0.67762291431427,0.8991429209709167,0.466924786567688,0.9488964080810547,0.5035994052886963,0.912361204624176
c,0.5945574045181274,0.15951848030090332,-1.305140733718872,0.9999102354049683,0.6191815733909607,0.14541329443454742,-1.2704626321792603,0.9997873902320862,0.6331633925437927,0.14664465188980103,-1.270350456237793,0.999775230884552,0.6438390016555786,0.1478685736656189,-1.2705332040786743,0.9997841119766235,0.5746868848800659,0.14437490701675415,-1.261847734451294,0.999785304069519,0.561501681804657,0.1445806622505188,-1.2620956897735596,0.9997813105583191,0.5474013090133667,0.14524634182453156,-1.2621824741363525,0.9997971653938293,0.6682807207107544,0.1609201580286026,-0.9421708583831787,0.9996373653411865,0.5355316996574402,0.1583261787891388,-0.9100766777992249,0.9996477961540222,0.6204519271850586,0.18338581919670105,-1.1757131814956665,0.9999240636825562,0.5643358826637268,0.18285836279392242,-1.1663838624954224,0.9999174475669861,0.7773109078407288,0.28821566700935364,-0.6415376663208008,0.9997076392173767,0.43088507652282715,0.2800138294696808,-0.6123263239860535,0.9998151063919067,0.8094989061355591,0.43899792432785034,-0.3442640006542206,0.8629353642463684,0.37896648049354553,0.42311951518058777,-0.2964614927768707,0.8163303136825562,0.7638229727745056,0.5440972447395325,-0.45481598377227783,0.46551817655563354,0.3770284354686737,0.5345346927642822,-0.307184100151062,0.34859535098075867,0.7494129538536072,0.5785155296325684,-0.5049161314964294,0.38946598768234253,0.3805498480796814,0.5718621015548706,-0.34760069847106934,0.30022647976875305,0.7322069406509399,0.5738036036491394,-0.5927510261535645,0.39502930641174316,0.4019068479537964,0.567655622959137,-0.4208011031150818,0.3010328412055969,0.7290806770324707,0.5621640682220459,-0.4879140555858612,0.39966830611228943,0.4069295823574066,0.5578761696815491,-0.33653777837753296,0.3099699318408966,0.6675902009010315,0.5491757392883301,0.02702995575964451,0.9993718862533569,0.4730539321899414,0.5420061349868774,-0.027273036539554596,0.999503493309021,0.6559518575668335,0.7177764773368835,0.04159458354115486,0.9411355257034302,0.4477076530456543,0.7084730267524719,0.05643998831510544,0.975914716720581,0.6084998250007629,0.8565604090690613,0.9587967395782471,0.9217694997787476,0.48773452639579773,0.8606159687042236,0.8396986722946167,0.944595992565155,0.5836372375488281,0.8695428967475891,1.036872148513794,0.8058626651763916,0.5049958229064941,0.8728953003883362,0.9082155823707581,0.7426385283470154,0.642090916633606,0.9475046992301941,0.6954582333564758,0.8974962830543518,0.46875786781311035,0.9490797519683838,0.5155078768730164,0.9121869802474976
c,0.5955137014389038,0.1589784175157547,-1.2809021472930908,0.9999099373817444,0.6205848455429077,0.1447131335735321,-1.2472693920135498,0.9997856020927429,0.634316086769104,0.14603202044963837,-1.2471342086791992,0.9997721910476685,0.6456934213638306,0.1473742127418518,-1.2472783327102661,0.9997820258140564,0.5758984088897705,0.1434400975704193,-1.2391738891601562,0.9997835755348206,0.562724769115448,0.14351767301559448,-1.2394139766693115,0.9997786283493042,0.5488294363021851,0.14405621588230133,-1.2394770383834839,0.9997960925102234,0.6705260276794434,0.160793274641037,-0.9376158714294434,0.9996315240859985,0.5367321372032166,0.15767556428909302,-0.9054931998252869,0.9996393918991089,0.6210106611251831,0.1829736828804016,-1.1579259634017944,0.9999227523803711,0.5648717284202576,0.18240518867969513,-1.149606466293335,0.9999159574508667,0.7798262238502502,0.28821036219596863,-0.634562075138092,0.9997026324272156,0.4327394366264343,0.2797929644584656,-0.6082995533943176,0.9998131990432739,0.8117373585700989,0.4386548697948456,-0.3634960353374481,0.861078679561615,0.3805236220359802,0.4231257438659668,-0.33364832401275635,0.8203421831130981,0.7647051811218262,0.5447461605072021,-0.4946473240852356,0.45864564180374146,0.3777667284011841,0.5372582674026489,-0.4061416685581207,0.3509298861026764,0.7499516606330872,0.5790069103240967,-0.5497637987136841,0.38204100728034973,0.38051924109458923,0.5739972591400146,-0.459001749753952,0.3010087311267853,0.7323207855224609,0.5740268230438232,-0.635059118270874,0.38754454255104065,0.4022080600261688,0.5698844790458679,-0.5332012176513672,0.30217382311820984,0.7293365597724915,0.5624758005142212,-0.5278544425964355,0.39307284355163574,0.4074103832244873,0.5596928596496582,-0.43803390860557556,0.31116393208503723,0.6683578491210938,0.5490014553070068,0.02380707673728466,0.9993619322776794,0.47441840171813965,0.5413236618041992,-0.02406684122979641,0.9995030760765076,0.6525685787200928,0.7169508934020996,0.02127939835190773,0.937713623046875,0.4605659246444702,0.7105350494384766,0.013977783732116222,0.9754271507263184,0.6082237362861633,0.856627345085144,0.9225689172744751,0.9196900725364685,0.49279117584228516,0.8607164621353149,0.7600691318511963,0.9446840882301331,0.5839048624038696,0.8696306347846985,0.9973528981208801,0.8009190559387207,0.5078344345092773,0.8728876113891602,0.8195629119873047,0.738161027431488,0.6417176723480225,0.9477150440216064,0.662138819694519,0.8958305716514587,0.4721262753009796,0.9492712020874023,0.44160908460617065,0.9121187329292297
