label,nose_x,nose_y,nose_z,nose_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_shoulder_angle,left_elbow_angle,left_hip_angle,left_knee_angle,right_shoulder_angle,right_elbow_angle,right_hip_angle,right_knee_angle
c,0.562990665435791,0.2657099962234497,-0.864590585231781,0.9999920725822448,0.5977362990379333,0.2639396488666534,-0.5251234173774719,0.9999354481697084,0.5100594758987427,0.2625306844711303,-0.582507312297821,0.9999549388885498,0.6594424247741699,0.3544467091560364,-0.2948403656482696,0.9999317526817322,0.4306035339832306,0.352567195892334,-0.3749783635139465,0.9999467134475708,0.6737142205238342,0.4618940949440002,-0.1089972853660583,0.9727585315704346,0.3975391983985901,0.4575541913509369,-0.2575467824935913,0.9859914779663086,0.6782788634300232,0.5456979274749756,-0.3075072765350342,0.9577317237854004,0.4001070559024811,0.5468890070915222,-0.4623510241508484,0.96562659740448,0.6756526231765747,0.5774227976799011,-0.4594080746173858,0.9254465103149414,0.4112147092819214,0.5755077004432678,-0.6094803214073181,0.9395027160644532,0.6029229760169983,0.5453838109970093,0.0168369729071855,0.9993460178375244,0.4791106283664703,0.5437790751457214,-0.016889339312911,0.9994836449623108,0.5984955430030823,0.6917507648468018,0.0376277863979339,0.980682134628296,0.4849922657012939,0.6954576373100281,-0.0124087333679199,0.982611358165741,0.5656625032424927,0.8273270130157471,0.4186066389083862,0.9739711284637452,0.5129992961883545,0.8315176963806152,0.3383079767227173,0.9740499258041382,0.5583657026290894,0.8385818004608154,0.4405018389225006,0.8584296107292175,0.5180759429931641,0.8447239398956299,0.355914443731308,0.7652348279953003,12.677184480733038,53.12827940628482,129.33988179702033,117.71806447871316,23.110063168207667,65.77683243168677,119.84054328445916,112.98971828144097
leaning_forward,0.5714735716660818,0.2922389139306945,-0.6944071650505066,0.9999953508377076,0.6238837570031485,0.282999806560318,-0.387008786201477,0.9999626874923706,0.5190206796010336,0.2872017403018875,-0.4244820773601532,0.99996417760849,0.7036536663850149,0.3792595048320694,-0.2023063898086547,0.9999829530715942,0.4517554968674978,0.3655151207817002,-0.2558638453483581,0.9999664425849916,0.6650770902633667,0.4346911609172821,-0.0209203567355871,0.990065336227417,0.3831691741943359,0.420678973197937,-0.1604122519493103,0.981746256351471,0.6595643162727356,0.5361554622650146,-0.1853334754705429,0.9889496564865112,0.3697681725025177,0.5259554386138916,-0.3478798866271972,0.9725810289382936,0.6497164368629456,0.566163957118988,-0.3208151161670685,0.9799562096595764,0.3821384906768799,0.553639829158783,-0.4871033430099487,0.9560959339141846,0.5778264999389648,0.5372285842895508,-0.0008178974967449,0.999839186668396,0.4447699189186096,0.531904935836792,0.0005624664481729,0.9997953176498412,0.5623049736022949,0.6826841831207275,0.0845435261726379,0.9857789874076844,0.458267867565155,0.6736240386962891,0.1148585826158523,0.986446976661682,0.5429939031600952,0.7917302846908569,0.6333585381507874,0.9818484783172609,0.4812863767147064,0.7781282663345337,0.623017430305481,0.9805967807769777,0.5371546149253845,0.8004558682441711,0.6763935089111328,0.9141879081726074,0.4869686663150787,0.7884498834609985,0.6637906432151794,0.8648260831832886,24.71596963744179,50.1219004228139,150.68650992886774,131.64249066715982,30.704407384737234,66.46781675873078,161.04733807649717,140.5439373630341
leaning_forward,0.5782069730729434,0.3801987529708939,-0.2507134974002838,0.999999225139618,0.6173876094788883,0.3764822990610199,-0.1093012988567352,0.9999918937683104,0.5338567066163393,0.3697286159708099,-0.1208363026380539,0.9999913573265076,0.6761432456940982,0.4595936895324784,-0.0874179825186729,0.9999935030937196,0.4517693388432834,0.4487381936027604,-0.0759971141815185,0.9999803900718688,0.6482870578765869,0.4313590228557586,-0.008544186130166,0.9966217875480652,0.3418136537075043,0.4235051572322845,-0.0271212235093116,0.9943554997444152,0.6474332213401794,0.5234472751617432,-0.0581681951880455,0.9964979887008668,0.3367375135421753,0.516855001449585,-0.0943232625722885,0.9857736229896544,0.6327647566795349,0.5487468838691711,-0.1434108763933181,0.9929869174957277,0.3523603081703186,0.5449860692024231,-0.168069303035736,0.9749223589897156,0.5621399879455566,0.5170849561691284,-0.0020240331068634,0.999971866607666,0.4321590363979339,0.5146856307983398,0.0014953796053305,0.9999639987945556,0.552028477191925,0.6518888473510742,0.0630333647131919,0.995312750339508,0.4220888614654541,0.6463204622268677,0.0926294922828674,0.9942023754119872,0.5457197427749634,0.7536357045173645,0.2332567572593689,0.992967963218689,0.4008022844791412,0.7482326030731201,0.2812775671482086,0.990484058856964,0.5327903628349304,0.7650167346000671,0.2391180843114853,0.9236472845077516,0.4119136035442352,0.7591538429260254,0.2908955812454223,0.8865007758140564,52.327049906087936,45.35186411681964,128.8600488563985,146.61168364808134,70.37206797713716,68.96073602321582,163.51559840321372,153.0862029694453
arms_dropped,0.5951756834983826,0.1962075680494308,-0.9977741837501526,0.9999608993530272,0.6813082695007324,0.1911173462867736,-0.6548061370849609,0.9998217821121216,0.5037999749183655,0.1917640417814254,-0.6921848058700562,0.9999430775642396,0.7972001433372498,0.3417867422103882,-0.4090302586555481,0.9998455047607422,0.3706913590431213,0.3258481919765472,-0.5640766620635986,0.999951422214508,0.8226491808891296,0.6738347400563727,-0.0819844081997871,0.961401104927063,0.3184028565883636,0.6616688956159125,-0.4617828130722046,0.9896267652511596,0.8319560885429382,0.6658900380134583,-0.1471318453550338,0.9533506631851196,0.3002257347106933,0.6788865327835083,-0.6223227977752686,0.968163013458252,0.8213022351264954,0.8719724406140814,-0.2984476089477539,0.9339383840560912,0.3279148042201996,0.8829658616918097,-0.7894440293312073,0.9507604837417604,0.6805727481842041,0.671350359916687,0.0296155959367752,0.9992152452468872,0.4437350630760193,0.6714962720870972,-0.0292488057166337,0.9993741512298584,0.6169302463531494,0.8760654330253601,0.1976305395364761,0.8927181959152222,0.4864188432693481,0.8697702884674072,0.2389335930347442,0.8430243730545044,0.5907939672470093,1.0126721858978271,0.9895808100700378,0.532143235206604,0.4962373971939087,1.0087251663208008,0.9617880582809448,0.4776763319969177,0.5748218297958374,1.029304265975952,1.0556319952011108,0.4719885587692261,0.4997315108776092,1.0341752767562866,1.028316855430603,0.3447974026203155,17.334117637444418,39.982415391511864,166.5499560978147,137.97405598548784,42.78417581479988,80.32704288500932,176.34584423996694,153.66119597810086
leaning_back,0.4819293175944554,0.0586839406587395,-1.0050722360610962,0.999990701675415,0.53631968844025,0.0549091934062752,-0.6327643394470215,0.99989652633667,0.4151043449649082,0.0515616773463997,-0.6781368255615234,0.9999434947967528,0.6247650538691746,0.1786998747684273,-0.3849791884422302,0.9999289512634276,0.3023542319545017,0.1626877724029336,-0.4914065301418304,0.9999523162841796,0.656391978263855,0.4287047684192657,-0.1846285611391067,0.9610968232154846,0.2904499471187591,0.422506183385849,-0.4163153767585754,0.9830572605133056,0.6555331349372864,0.5607020258903503,-0.4196256399154663,0.938550055027008,0.2953900098800659,0.5510393381118774,-0.6363219618797302,0.9563798904418944,0.6407538652420044,0.5975167155265808,-0.5932679176330566,0.9021332263946532,0.321979820728302,0.5935075879096985,-0.7957364320755005,0.9258927702903748,0.5722221732139587,0.5423794388771057,0.0383226312696933,0.9997513890266418,0.3907335996627807,0.5430235862731934,-0.0388034582138061,0.9997259974479676,0.5394343137741089,0.7337132692337036,0.0789673328399658,0.9828967452049256,0.4104216694831848,0.727952778339386,0.0377818793058395,0.979366421699524,0.5190308690071106,0.8622651100158691,0.8162400722503662,0.971613109111786,0.4368759393692016,0.8685534596443176,0.6964154839515686,0.9712174534797668,0.5092859268188477,0.8736228346824646,0.8720803260803223,0.8898467421531677,0.4423868954181671,0.8796882629394531,0.7460221648216248,0.8223234415054321,15.293354141771191,80.64226212768477,142.7648966961277,111.836797035294,35.49321419218466,104.10739315028239,152.60040192792326,124.59390055226048
feet_too_close,0.5294547080993652,0.2364524751901626,-0.8001541495323181,0.9999890327453612,0.5750846862792969,0.2285367399454116,-0.4854964315891266,0.999920129776001,0.4750452935695648,0.2314621657133102,-0.5184494853019714,0.999910533428192,0.6481552720069885,0.3258638978004455,-0.2898990213871002,0.9999741911888124,0.41134774684906,0.3162929117679596,-0.328047513961792,0.9999321699142456,0.6562047004699707,0.4400437176227569,-0.1300437450408935,0.9813774228096008,0.3829382956027984,0.4287464320659637,-0.2264102846384048,0.9720361828804016,0.6536828875541687,0.5401068329811096,-0.3354109525680542,0.9777161478996276,0.3734779357910156,0.5245906710624695,-0.4332363605499267,0.9498851895332336,0.6448289752006531,0.5651957392692566,-0.4816912412643432,0.961920440196991,0.38245689868927,0.5519636869430542,-0.579338014125824,0.9247270226478576,0.5763126611709595,0.5351885557174683,0.0028716763481497,0.9998003840446472,0.4458566904067993,0.5313066244125366,-0.003101110458374,0.999689757823944,0.5614381432533264,0.6780766844749451,0.0738626345992088,0.985422134399414,0.4550430476665497,0.6720635890960693,0.0960647389292717,0.9829705953598022,0.5749409464795041,0.7889320850372314,0.6206009984016418,0.9792854189872742,0.4376602800887179,0.7816677093505859,0.6226124167442322,0.9717829823493958,0.5902406674323453,0.798784613609314,0.6595801115036011,0.8791924118995667,0.4222447175087558,0.791294276714325,0.6621677875518799,0.810449481010437,13.635184611266244,61.51277554870163,151.66230396055275,127.51371780611125,21.244489644467208,73.53154362777188,158.61839726001992,136.66124976096273
leaning_back,0.5058662808023974,0.0752873204706336,-0.8102990388870239,0.9999760985374452,0.5705706393801256,0.0758231960294869,-0.5085268020629883,0.9998364448547364,0.4360284721933886,0.0762129060981895,-0.5271807312965393,0.9998810887336732,0.6636252319895312,0.1905080162046578,-0.3290529549121856,0.9999424815177916,0.3393684244238421,0.1809757433889534,-0.3278947472572326,0.9999136924743652,0.7374087572097778,0.4098662137985229,-0.0922767892479896,0.9773969054222108,0.332398772239685,0.3958586752414703,-0.1135211661458015,0.9766635298728944,0.7339147329330444,0.5193698406219482,-0.1893384754657745,0.9607638120651244,0.3188419938087463,0.5127691626548767,-0.121862955391407,0.931707203388214,0.7093847393989563,0.5549636483192444,-0.2982187867164612,0.9395003914833068,0.3409737348556518,0.5481111407279968,-0.214925155043602,0.8964433073997498,0.6266005039215088,0.535078763961792,-0.002962042344734,0.99964040517807,0.442762166261673,0.5365697145462036,0.0024750314187258,0.9996023774147034,0.5757161378860474,0.7031537890434265,0.0739515647292137,0.98656964302063,0.4463861286640167,0.7043390870094299,0.1034887433052063,0.9825165271759032,0.546325147151947,0.8370594382286072,0.7805483341217041,0.978857159614563,0.4798644781112671,0.8392939567565918,0.729986310005188,0.9654466509819032,0.5405486822128296,0.8470609784126282,0.8354824781417847,0.8196297883987427,0.4846127033233642,0.8526551127433777,0.7805086374282837,0.76264888048172,17.737646571512524,90.92318055866777,158.49833563795485,124.59579735780002,13.493354656900681,130.8443576647008,163.93143138880887,133.20190044242236
c,0.5361171960830688,0.2224654555320739,-0.952975869178772,0.999985933303833,0.6037114858627319,0.2227608859539032,-0.645367443561554,0.9998921155929564,0.4830603897571563,0.2200372219085693,-0.6417507529258728,0.9999304413795472,0.6915017366409302,0.345212459564209,-0.4626801609992981,0.9998948574066162,0.3888848125934601,0.3409024775028229,-0.4735649526119232,0.999914824962616,0.7137178778648376,0.4808109700679779,-0.2699488997459411,0.9748513102531432,0.3513009250164032,0.4703049063682556,-0.3906367719173431,0.9758299589157104,0.7196576595306396,0.6016161441802979,-0.4019863903522491,0.9556645154953004,0.3493579924106598,0.5883137583732605,-0.555605411529541,0.9352784156799316,0.7117438316345215,0.6397247910499573,-0.5359487533569336,0.9274223446846008,0.3621698319911957,0.6261333227157593,-0.7011176347732544,0.8956097364425659,0.6210446357727051,0.5818679332733154,0.0123697752133011,0.9997104406356812,0.4588150680065155,0.582256555557251,-0.0128012672066688,0.9996917843818665,0.5941859483718872,0.7545789480209351,0.0941229313611984,0.9743238091468812,0.4809300899505615,0.7580864429473877,0.0931937098503112,0.9756813645362854,0.5563246607780457,0.8836842179298401,0.7387154698371887,0.956400752067566,0.4968317151069641,0.8813235759735107,0.6679112911224365,0.9482184052467346,0.5459433794021606,0.894338071346283,0.7858336567878723,0.8174296617507935,0.4959396421909332,0.8922774195671082,0.7105712294578552,0.72199547290802,15.55888226378536,77.8302772591989,142.17436788911186,126.7432489728181,36.42865430629855,92.97037037512743,148.92550362601355,133.08422834842247
feet_too_close,0.5162065029144287,0.2516852915287018,-0.2394037097692489,0.9999955892562866,0.5558890700340271,0.2471871972084045,-0.098728023469448,0.9999616742134094,0.4688080549240112,0.2429350167512893,-0.1079828590154647,0.9999361038208008,0.6157546639442444,0.330156534910202,-0.0749270617961883,0.9999891519546508,0.3895205855369568,0.3191317319869995,-0.0661161616444587,0.999967098236084,0.6504124999046326,0.4301999807357788,0.0053455336019396,0.9956868886947632,0.3382531404495239,0.4237312376499176,-0.0187664199620485,0.9890655875205994,0.6501768827438354,0.5224512219429016,-0.0551671274006366,0.9951282739639282,0.3349206149578094,0.5174164175987244,-0.0858617722988128,0.9791027307510376,0.6351097822189331,0.5479275584220886,-0.1406650394201278,0.9903783798217772,0.3504840135574341,0.5454402565956116,-0.1591749489307403,0.9657926559448242,0.5638321042060852,0.5170033574104309,-0.0008334322483278,0.9999486804008484,0.4330368041992187,0.5152837038040161,0.0002702033671084,0.9999358057975768,0.5510155558586121,0.6508390307426453,0.0339691080152988,0.9945425391197203,0.4166340231895447,0.6491398215293884,0.0809699669480323,0.9937727451324464,0.5876233062447518,0.7528566718101501,0.2288254201412201,0.991915762424469,0.3637111702261953,0.746692419052124,0.2849220037460327,0.9895307421684264,0.5935606779607252,0.7649309635162354,0.2357092052698135,0.922020435333252,0.3554192362276598,0.7574492692947388,0.2951723337173462,0.8831527233123779,34.098018725373976,107.31756546830445,168.484078443726,130.14792951601578,36.35165965278717,117.94595118898452,158.3042618938336,146.37335171945108
leaning_back,0.5047949619377332,0.0681147375173581,-1.205099105834961,0.9999500513076782,0.5648428864563184,0.07088268781376,-0.8302075266838074,0.9997841715812684,0.4440166122997478,0.0657359906501782,-0.8633748888969421,0.9998027682304382,0.6667257614219861,0.2030391939945233,-0.5958458781242371,0.9998450875282288,0.3155267901504712,0.1908549317188275,-0.6458684206008911,0.9998793005943298,0.739700198173523,0.4758850634098053,-0.4049071669578552,0.9171324372291564,0.2763073444366455,0.4610377550125122,-0.5243755578994751,0.9002024531364441,0.7337465882301331,0.606044590473175,-0.5855974555015564,0.6967654228210449,0.288661777973175,0.5914880037307739,-0.6670811176300049,0.6134725213050842,0.7143830060958862,0.6447734832763672,-0.7427831292152405,0.6466248035430908,0.3119113743305206,0.6312003135681152,-0.8079304695129395,0.5489214062690735,0.6121479272842407,0.5788390636444092,0.019692312926054,0.999522864818573,0.4168499112129211,0.5791968107223511,-0.0199695248156785,0.9995270371437072,0.5806671977043152,0.7367636561393738,0.0103442389518022,0.8946263790130615,0.4342571794986725,0.7403530478477478,-0.0223794113844633,0.9281391501426696,0.5114202499389648,0.8847780823707581,0.8346953988075256,0.8624042868614197,0.4592418968677521,0.8828182220458984,0.7500458359718323,0.8448196649551392,0.4959923923015594,0.8989748358726501,0.901072084903717,0.7052804231643677,0.4690229296684265,0.8990185260772705,0.8100371360778809,0.5667896866798401,28.79515227035064,90.43625323837259,118.30214120847087,97.56615005042832,37.1934941573856,107.5145274893489,121.42227911275253,99.73094834180591
c,0.4939539730548858,0.263779878616333,-0.6094306111335754,0.9999690055847168,0.5288279056549072,0.2606064081192016,-0.3706862926483154,0.9997680187225342,0.4629261493682861,0.2601116001605987,-0.3837547898292541,0.999801516532898,0.5851843357086182,0.3349117338657379,-0.2264492809772491,0.9998941421508788,0.407229870557785,0.3295228481292724,-0.2466007322072982,0.9999092221260072,0.5853861570358276,0.4161747097969055,-0.1209269985556602,0.9652618765830994,0.3927162885665893,0.410955399274826,-0.1667807400226593,0.9691797494888306,0.596575915813446,0.4849457740783691,-0.2835400104522705,0.918869972229004,0.3805879056453705,0.480246901512146,-0.3291041254997253,0.9229488968849182,0.5956090092658997,0.5064682364463806,-0.3942912220954895,0.8744298219680786,0.3893222212791443,0.5006921887397766,-0.4469387531280517,0.8803134560585022,0.5399327874183655,0.4752320647239685,-0.0010783280013129,0.9995194673538208,0.4421302080154419,0.4723643660545349,0.0009112494299188,0.9995388984680176,0.5204191207885742,0.5804128646850586,0.0139631768688559,0.9826640486717224,0.460626482963562,0.580432116985321,0.0237729828804731,0.9830546379089355,0.5056801438331604,0.669014573097229,0.3966622650623321,0.9789144992828368,0.4682433605194092,0.6697685122489929,0.391368955373764,0.9771098494529724,0.5038365721702576,0.6803962588310242,0.4214562773704529,0.8768231272697449,0.4718842208385467,0.6817664504051208,0.4146036803722381,0.8213258981704712,11.285245260634383,60.59522955259411,130.85663668585786,111.2095348483895,21.06411206515655,69.45073595153636,132.39695368125908,115.43335079538514
c,0.5354047417640686,0.1761673688888549,-0.4305402040481567,0.9999950528144836,0.5747971534729004,0.173832356929779,-0.2122170478105545,0.9999550580978394,0.4940816164016723,0.1748138815164566,-0.207533523440361,0.9999456405639648,0.6344152092933655,0.2589322626590729,-0.1269462704658508,0.9999803900718688,0.4352641701698303,0.2548146843910217,-0.1159117668867111,0.9999437928199768,0.6440934538841248,0.3589346408843994,-0.0315488539636135,0.983359396457672,0.4145618379116058,0.351759135723114,-0.067865751683712,0.9790828227996826,0.654979407787323,0.447862833738327,-0.1532204896211624,0.9923125505447388,0.3910028338432312,0.4420898556709289,-0.2237962484359741,0.9792560338974,0.646842360496521,0.4741672277450561,-0.2650687992572784,0.9865863919258118,0.4034532606601715,0.4686074256896972,-0.3448933064937591,0.9676936268806458,0.5861645936965942,0.440558522939682,-0.0040874369442462,0.9999107122421264,0.4689376652240753,0.439600259065628,0.0037509023677557,0.9998756051063538,0.584062397480011,0.5742993950843811,-0.027488699182868,0.993576169013977,0.4609039723873138,0.5737349987030029,0.0387939736247062,0.9919778108596802,0.5679758787155151,0.6740409135818481,0.4421224594116211,0.9837644696235656,0.4865536689758301,0.670235812664032,0.4443009495735168,0.9851813912391664,0.5542473793029785,0.684108316898346,0.474818617105484,0.8557885885238647,0.4978192746639251,0.6822296977043152,0.4767719209194183,0.8337998390197754,18.973798470789028,82.84124279098198,134.8915271149104,92.09444430682599,20.591271341667284,95.02315781678637,158.16734347383058,117.68878554862101
c,0.589994490146637,0.1965672522783279,-0.925536334514618,0.999955117702484,0.6750091314315796,0.1913425326347351,-0.5825019478797913,0.999800741672516,0.5017707943916321,0.1923178285360336,-0.6033374071121216,0.9999278783798218,0.7964043617248535,0.3453830480575561,-0.3498024046421051,0.9998335838317872,0.3669187426567077,0.3290809392929077,-0.4938925206661224,0.999944806098938,0.8218436241149902,0.5217472910881042,-0.0174887925386428,0.9617933034896852,0.3162553608417511,0.5086826086044312,-0.407095730304718,0.9876860976219176,0.8308117985725403,0.6709048748016357,-0.0755436941981315,0.9504971504211426,0.2977946698665619,0.6806744337081909,-0.5993136167526245,0.9625778794288636,0.8174524903297424,0.721169114112854,-0.2334221452474594,0.9301921725273132,0.3228677213191986,0.7287371754646301,-0.7729684114456177,0.9436479806900024,0.6800603270530701,0.675075352191925,0.0293114185333251,0.999137282371521,0.4423975050449371,0.6748702526092529,-0.0289027020335197,0.9993142485618592,0.615946352481842,0.8878498673439026,0.153963565826416,0.8898791074752808,0.4854574203491211,0.8740624785423279,0.2037330865859985,0.8399947285652161,0.5904030799865723,0.9927993416786194,1.0077502727508545,0.5236319899559021,0.4964218735694885,0.9994136095046996,1.0135176181793213,0.4777169525623321,0.5800132751464844,1.020150065422058,1.0847785472869873,0.4644335508346557,0.4983368813991546,1.0400958061218262,1.0954384803771973,0.3494113683700561,21.305756530468223,96.88066746248587,161.85325142071395,126.48824730266278,34.898031036976406,106.52917759759774,176.05726873360186,147.528185420222
leaning_forward,0.5647527226751003,0.3823265801865655,-0.2943457961082458,0.9999631643295288,0.5867420682256375,0.378721929689129,-0.1364321857690811,0.999614715576172,0.5350257703607235,0.378847844501217,-0.156323954463005,0.9998053908348083,0.6281863698308621,0.4263492893178064,-0.062678039073944,0.9999558329582214,0.4940150627439175,0.4251133274037439,-0.0823250263929367,0.9999278783798218,0.5885908603668213,0.4264432191848755,-0.0234772711992263,0.9830554127693176,0.422980785369873,0.429951012134552,-0.0759896785020828,0.9792235493659972,0.5891203880310059,0.4772647321224212,-0.1635543256998062,0.9865373373031616,0.4271397888660431,0.4805908799171448,-0.2243403196334839,0.9696285724639891,0.5827004313468933,0.4919932186603546,-0.2484210431575775,0.9766725897789,0.439186155796051,0.4958845376968384,-0.305466890335083,0.9516547918319702,0.5460712909698486,0.481913149356842,0.0025515367742627,0.9997184872627258,0.4728608429431915,0.4829798936843872,-0.0025421499740332,0.99972265958786,0.5386378169059753,0.5608947277069092,0.0214061718434095,0.9842993021011353,0.478522926568985,0.5612553358078003,0.0226593725383281,0.9826396703720092,0.5250148773193359,0.6279599070549011,0.2286442667245865,0.9777692556381226,0.4891900420188904,0.6293176412582397,0.2294615358114242,0.977567732334137,0.5209102630615234,0.6368412971496582,0.2401012331247329,0.8972280621528625,0.4913906157016754,0.6387364864349365,0.241608589887619,0.8423351645469666,28.457743565220223,48.446638788512516,130.06467558938982,121.52754910930786,71.48536662158908,84.93129355769989,140.59792679556915,126.15364358968779
c,0.5945574045181274,0.1595184803009033,-1.305140733718872,0.9999102354049684,0.6682807207107544,0.1609201580286026,-0.9421708583831788,0.9996373653411864,0.5355316996574402,0.1583261787891388,-0.9100766777992249,0.9996477961540222,0.7773109078407288,0.2882156670093536,-0.6415376663208008,0.9997076392173768,0.4308850765228271,0.2800138294696808,-0.6123263239860535,0.9998151063919068,0.8094989061355591,0.4389979243278503,-0.3442640006542206,0.8629353642463684,0.3789664804935455,0.4231195151805877,-0.2964614927768707,0.8163303136825562,0.7638229727745056,0.5440972447395325,-0.4548159837722778,0.4655181765556335,0.3770284354686737,0.5345346927642822,-0.307184100151062,0.3485953509807586,0.7322069406509399,0.5738036036491394,-0.5927510261535645,0.3950293064117431,0.4019068479537964,0.567655622959137,-0.4208011031150818,0.3010328412055969,0.6675902009010315,0.5491757392883301,0.0270299557596445,0.9993718862533568,0.4730539321899414,0.5420061349868774,-0.0272730365395545,0.999503493309021,0.6559518575668335,0.7177764773368835,0.0415945835411548,0.9411355257034302,0.4477076530456543,0.7084730267524719,0.0564399883151054,0.975914716720581,0.6084998250007629,0.8565604090690613,0.9587967395782472,0.9217694997787476,0.4877345263957977,0.8606159687042236,0.8396986722946167,0.944595992565155,0.5836372375488281,0.8695428967475891,1.036872148513794,0.8058626651763916,0.5049958229064941,0.8728953003883362,0.908215582370758,0.7426385283470154,15.255626010150733,69.71385188906108,116.53158232672716,103.69766699094494,12.281252688832247,108.8125381108412,139.25218219781235,126.74734999232777
head_tilted,0.632647268339693,0.1544243246316909,-0.7859320044517517,0.9999951124191284,0.5985029973761741,0.1490935236215591,-0.4800399541854858,0.999967396259308,0.5569206438286599,0.145936980843544,-0.4950989186763763,0.999941110610962,0.6929632425308228,0.2482735514640808,-0.2918696403503418,0.999990940093994,0.4452266991138458,0.245501309633255,-0.2754025459289551,0.9999462962150574,0.6988853812217712,0.3710339069366455,-0.1057865247130394,0.9925004839897156,0.4223388433456421,0.3707118332386017,-0.123431958258152,0.9657626748085022,0.7213078737258911,0.4798494875431061,-0.2953999936580658,0.9911997318267822,0.3883887827396393,0.4771754443645477,-0.3135355412960052,0.9637289047241212,0.7086279392242432,0.5128865838050842,-0.448532372713089,0.9824442863464355,0.3955390751361847,0.5071539282798767,-0.4704011380672455,0.9458458423614502,0.619341254234314,0.4637399315834045,-0.0202512703835964,0.9998085498809814,0.4776687026023865,0.4619312882423401,0.0198272373527288,0.9996861815452576,0.5940466523170471,0.6340668201446533,0.0223914012312889,0.9899622797966005,0.5001748204231262,0.6293089389801025,0.0791510865092277,0.9820125102996826,0.5788089632987976,0.7725275158882141,0.4745831787586212,0.9839232563972472,0.5192593932151794,0.7716018557548523,0.5046637654304504,0.976975917816162,0.5671358108520508,0.7829914093017578,0.5006548762321472,0.8309224247932434,0.5276172757148743,0.7850972414016724,0.5307194590568542,0.8161057233810425,14.398267064200308,63.59790062661088,142.8944960527339,121.01668116542842,12.133792933523774,70.23428830360864,145.8970673360903,127.99911605876484
head_tilted,0.5132096719375473,0.1602917611598968,-0.7195826172828674,0.9999939203262328,0.5944447076137473,0.1551225930452346,-0.4260753691196441,0.9999630451202391,0.565663679856498,0.1516902595758438,-0.4366717040538788,0.999927818775177,0.7000168561935425,0.2562167048454284,-0.257304847240448,0.9999903440475464,0.4509816169738769,0.2502728998661041,-0.2328109294176101,0.9999385476112366,0.7037560939788818,0.3780585527420044,-0.0872760713100433,0.9924938678741456,0.4247757196426391,0.3751238286495209,-0.0881892442703247,0.961487889289856,0.7227548956871033,0.4832095503807068,-0.2657614350318908,0.9903444051742554,0.3907585442066192,0.4829707741737366,-0.2704945206642151,0.9572057127952576,0.7096467614173889,0.5163818597793579,-0.4085557758808136,0.9811343550682068,0.3963619768619537,0.5125148296356201,-0.4185110628604889,0.938341736793518,0.6179003119468689,0.4736988246440887,-0.0217566043138504,0.9997974634170532,0.4764390289783478,0.4701480269432068,0.0213612206280231,0.9996511340141296,0.5912913680076599,0.6394315361976624,0.0312480963766574,0.9886091351509094,0.4986254870891571,0.6363105177879333,0.0988700985908508,0.9806478023529052,0.576643168926239,0.77594393491745,0.4753701388835907,0.9824151396751404,0.5183076858520508,0.7757343649864197,0.5208855867385864,0.9749290347099304,0.566102147102356,0.7869210243225098,0.5016474723815918,0.8252891898155212,0.5276369452476501,0.7895452380180359,0.5480461716651917,0.810669481754303,16.916606559849626,66.34090729772838,150.52364462330135,124.67653890306978,12.142000120191888,73.1256845694259,155.85197827051488,133.26471521806442
