label,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v,left_elbow_angle,right_elbow_angle,left_shoulder_line_angle,right_shoulder_line_angle,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_torso_angle,right_torso_angle
arms_dropped,0.4767830669879913,0.3357539176940918,-0.2541905045509338,0.9999834895133972,0.4847658276557922,0.3226368725299835,-0.2287126630544662,0.9999607801437378,0.4694179594516754,0.316200315952301,-0.2351934909820556,0.9999529719352722,0.5102651715278625,0.4154095351696014,-0.0284704454243183,0.9999268054962158,0.4090657532215118,0.4104512333869934,-0.0751926302909851,0.9997766017913818,0.5853867530822754,0.6422994690740361,-0.0295329634100198,0.9958572387695312,0.3342720568180084,0.4344993531703949,-0.0990485996007919,0.9947471618652344,0.6801096796989441,0.6319818156564488,-0.2105685621500015,0.987914264202118,0.2333588302135467,0.4281269907951355,-0.2892596125602722,0.972502589225769,0.4888136088848114,0.6717962026596069,0.0253278389573097,0.9995540976524352,0.4207164347171783,0.6751286387443542,-0.0252900198101997,0.9993616342544556,0.5904191732406616,0.7280429005622864,-0.1561563462018966,0.99794340133667,0.3344929218292236,0.8019110560417175,-0.0988207384943962,0.998825192451477,0.5941080451011658,0.944481074810028,0.0249016247689723,0.9899211525917052,0.2386692464351654,0.9294451475143432,-0.0018447196343913,0.980008065700531,0.655829131603241,0.9510124325752258,-0.0652865543961525,0.98852801322937,0.2137824445962906,0.9619775414466858,-0.1157161295413971,0.994937300682068,95.83052520115582,132.42460166227517,108.99027852601601,159.2086059114678,70.48671690903144,123.02403348145835,92.50754091879492,129.05274513660743,120.08707661350134,120.26514137619006
bent_front_knee,0.5412205457687378,0.1978567242622375,-0.3104885518550873,0.9999662637710572,0.5363019704818726,0.1775779724121093,-0.2726080119609833,0.9999359846115112,0.5269263982772827,0.1799493134021759,-0.2985842823982239,0.9999185800552368,0.5751608610153198,0.2920112907886505,0.0045792609453201,0.999870777130127,0.4450187087059021,0.3061195909976959,-0.1695529818534851,0.9995775818824768,0.690405011177063,0.2706499695777893,0.0262930877506732,0.993720531463623,0.3244591951370239,0.2836250364780426,-0.2123021781444549,0.9970236420631408,0.8120194673538208,0.2633380591869354,-0.2217971682548523,0.9829065203666688,0.1922750771045684,0.2695108950138092,-0.420468658208847,0.9737461805343628,0.5662341117858887,0.5495598778012842,0.0609758011996746,0.9993651509284972,0.483818382024765,0.6291225552558899,-0.0608343482017517,0.99858558177948,0.7260758876800537,0.5376738682196289,-0.1763413995504379,0.9965295195579528,0.3421400487422943,0.7685830593109131,-0.1514997631311416,0.9987939596176147,0.7188558578491211,0.9549718499183656,-0.044607225805521,0.9863670468330384,0.1896804571151733,0.9173687696456908,-0.1019176095724105,0.974873960018158,0.8102313280105591,0.970720112323761,-0.176491692662239,0.9874655604362488,0.1802212595939636,0.9342164993286132,-0.246118739247322,0.9927889704704284,105.46398137188477,141.63641392629924,137.28821877196793,143.7476610108952,72.64934210043295,142.3811149516374,76.31579314579247,113.33898709564944,118.57696552912363,132.19671961635558
leaning_forward,0.5706276303558389,0.3897117286660234,-0.1765230447053909,0.9999861121177672,0.565583706501011,0.3706782072522202,-0.1595446914434433,0.9999616742134094,0.560815275314335,0.3713976353146592,-0.1776183843612671,0.9999560713768004,0.5802673820873288,0.4534667479783661,-0.0445530712604522,0.9999470114707948,0.4771098319908169,0.4513292658120759,-0.1420255750417709,0.9995656609535216,0.6457873582839966,0.3523755073547363,-0.0546207316219806,0.9991021156311036,0.381262332201004,0.3550288379192352,-0.1670082956552505,0.996168851852417,0.7385788559913635,0.3447969257831573,-0.205260545015335,0.995672643184662,0.2872021794319153,0.3476644456386566,-0.2934505641460418,0.982796847820282,0.5443212985992432,0.6268824934959412,0.027153842151165,0.9994304180145264,0.4799157083034515,0.6242255568504333,-0.0272092279046773,0.9984848499298096,0.6488748788833618,0.726021945476532,-0.0994073525071144,0.996385395526886,0.4082872867584228,0.778337299823761,-0.0673682317137718,0.9950218200683594,0.6449534893035889,0.9793044924736024,-0.0380476601421833,0.9871880412101746,0.3310975134372711,0.9485304951667786,-0.0118340654298663,0.9418007135391236,0.7038626670837402,0.9883082509040833,-0.128599613904953,0.9897056221961976,0.3155983686447143,0.9878907203674316,-0.1158345863223075,0.9851422905921936,112.99360530360394,126.23754736897249,108.91228807816731,129.71146135771005,109.80370748091036,150.14975021246855,96.83174648593004,127.03946813866004,135.9564468302531,126.1597200201349
arms_bent,0.4759328067302704,0.3371449112892151,-0.2486015856266021,0.9999859929084778,0.4845557510852813,0.32377690076828,-0.2230820953845977,0.999966025352478,0.469498336315155,0.3170417845249176,-0.2303020358085632,0.9999605417251588,0.5102842450141907,0.4195155501365661,-0.0278199706226587,0.999909520149231,0.4088080823421478,0.409893125295639,-0.0687207132577896,0.999800145626068,0.6271024393142407,0.506843814671267,-0.0284968316555023,0.9956555366516112,0.3345556855201721,0.4342625439167022,-0.089385025203228,0.9945668578147888,0.6794394254684448,0.4751356905640764,-0.2091115564107895,0.985803246498108,0.2339186668395996,0.4258706271648407,-0.2878550887107849,0.9702690243721008,0.488784909248352,0.6721425652503967,0.02416911162436,0.9995687007904052,0.4206064939498901,0.6751883625984192,-0.0241287052631378,0.999416708946228,0.5903258323669434,0.7277114987373352,-0.1556394696235656,0.9978718757629396,0.3344435691833496,0.8024138808250427,-0.097241885960102,0.9988163113594056,0.5942234396934509,0.9442851543426514,0.0249347127974033,0.9890860319137572,0.2381657063961029,0.931606948375702,-0.0033555761910974,0.979261875152588,0.6558971405029297,0.9510189294815063,-0.0640114992856979,0.9879844188690186,0.2137046158313751,0.9618587493896484,-0.1162844896316528,0.9947370290756226,97.16078785679164,129.16830905043614,142.2538118610434,156.5599212772279,70.5927132972096,124.26924438125225,92.59626119426301,130.03633781846818,120.78880851931882,118.67517669173755
shoulders_not_aligned,0.4879707992076874,0.2008938640356063,-0.2883742749691009,0.9999819397926332,0.4962679445743561,0.1849821507930755,-0.2649218738079071,0.9999556541442872,0.4798569679260254,0.18404321372509,-0.2702928483486175,0.9999414682388306,0.5309346318244934,0.3981364377088698,-0.0524373725056648,0.9998196363449096,0.4308226704597473,0.1991477004937973,-0.1023890078067779,0.9992258548736572,0.5984683036804199,0.3502732072148398,-0.0472524352371692,0.996917963027954,0.3570224344730377,0.2796876873698158,-0.1176074296236038,0.9941534399986268,0.6924129724502563,0.2877116501331329,-0.2348954975605011,0.982952356338501,0.257068932056427,0.3174634873867035,-0.293492704629898,0.9454687833786012,0.5137425661087036,0.581973135471344,0.0240725707262754,0.9990875124931335,0.4469148516654968,0.5822089910507202,-0.0240491200238466,0.9978011250495912,0.6095971465110779,0.6870732307434082,-0.1354306042194366,0.9960322380065918,0.3746914267539978,0.7481868863105774,-0.0912889614701271,0.9973071217536926,0.5986272096633911,0.923580527305603,0.0173517763614654,0.979854702949524,0.3023541569709778,0.9193944931030272,0.0001383652561344,0.9314165115356444,0.6531009078025818,0.9426968693733216,-0.0859984457492828,0.9830140471458436,0.294853925704956,0.9568138718605042,-0.1175073236227035,0.984225571155548,117.42913513098358,125.2359820526961,82.39918289799365,71.76655232372632,89.46352633191887,133.4247563285206,97.35714623922668,139.14138701300226,149.6841383249764,99.81646802667065
hips_rotated,0.5565486550331116,0.2790013253688812,-0.1535612940788269,0.9999827146530152,0.5527800917625427,0.2612794041633606,-0.1367334574460983,0.9999523758888244,0.5474550724029541,0.2609080374240875,-0.1533307135105133,0.9999389052391052,0.6193981074515476,0.3676671981811523,-0.0348835475742816,0.9999448657035828,0.4225253558930264,0.3684089779853821,-0.1202243417501449,0.999369740486145,0.6514713168144226,0.3675324022769928,-0.0447868928313255,0.9992741346359252,0.389007955789566,0.3685263395309448,-0.1473955065011978,0.99468731880188,0.7491084933280945,0.3595689237117767,-0.1730914413928985,0.996228814125061,0.2954995930194855,0.3582220375537872,-0.2591676414012909,0.982626497745514,0.6309508918430232,0.6396377086639404,0.0248560961335897,0.9993225932121276,0.4076269925926304,0.6374577879905701,-0.0249578170478343,0.9978774785995485,0.659045398235321,0.7261677384376526,-0.1179592013359069,0.9965240359306335,0.4092160165309906,0.7873472571372986,-0.0795249566435813,0.99359530210495,0.645572304725647,0.9809386134147644,-0.0312466695904731,0.9899337291717528,0.330367237329483,0.9510973691940308,-0.02852170355618,0.9623041749000548,0.7061297297477722,0.9908332824707032,-0.1105109527707099,0.9902674555778505,0.3145986199378967,0.990958333015442,-0.127583846449852,0.9863651990890504,144.35108070627132,168.18315894747707,139.40513741814416,164.40563515973034,101.73869112668679,135.93203980147973,108.9517366525204,140.35316125786994,135.3950971817669,128.43193638635506
hips_rotated,0.6041279435157776,0.2751496434211731,-0.0769689828157424,0.9992148876190186,0.6216216087341309,0.2538235187530517,-0.111297070980072,0.9991395473480223,0.6199778318405151,0.2515363693237304,-0.0533189326524734,0.9989148378372192,0.6700302479406873,0.4064255952835083,-0.3639015257358551,0.998028576374054,0.6089330794671496,0.4156578779220581,0.2815491855144501,0.9973286390304564,0.4384616315364837,0.3224270343780517,-0.5329763889312744,0.9993707537651062,0.6291878819465637,0.4860380589962005,0.3752815127372741,0.3280052244663238,0.196027398109436,0.2353096604347229,-0.4650468528270721,0.9933451414108276,0.5582322478294373,0.505939781665802,0.2211644947528839,0.3090816438198089,0.7361938949658937,0.9004327058792114,-0.170413851737976,0.9725099205970764,0.6004439000055724,0.8835033178329468,0.17038494348526,0.9620585441589355,0.615021288394928,1.03436279296875,-0.1863115578889846,0.6213124394416809,0.6471089124679565,1.0992389917373655,0.2438104450702667,0.1663988828659057,0.6924694180488586,1.3857156038284302,0.1284423321485519,0.5527579188346863,0.6684773564338684,1.4179084300994873,0.4082721173763275,0.3174066245555877,0.6128088235855103,1.4647154808044434,0.1178915947675705,0.2539437413215637,0.594560980796814,1.4657217264175415,0.3497713506221771,0.1462670564651489,130.76321818293312,44.54538612769799,119.6229752023991,140.96701419507912,112.14298216073453,168.27189337221895,124.61694505812521,145.65610367691514,94.55725812701615,98.02014230494026
back_foot_wrong_angle,0.5387869477272034,0.249342992901802,-0.2036989629268646,0.9999916553497314,0.5522204637527466,0.2341253012418747,-0.1892429739236831,0.9999371767044068,0.536779522895813,0.2343481332063675,-0.1759975999593734,0.9999667406082152,0.6182365417480469,0.352139949798584,-0.0677468180656433,0.999594748020172,0.5148263573646545,0.3488394021987915,0.0051646996289491,0.999958872795105,0.6854439973831177,0.3404191732406616,-0.1156131029129028,0.9955387711524964,0.4400047361850738,0.3381251394748688,0.0724034756422042,0.9904395341873168,0.7598204612731934,0.3428689241409302,-0.231009691953659,0.9686832427978516,0.3504253625869751,0.332126259803772,0.0707157850265502,0.9759263396263124,0.5837660431861877,0.6267268061637878,-0.0278796907514333,0.9994685053825378,0.5180119276046753,0.6141370534896851,0.0277513805776834,0.9999862909317015,0.640920877456665,0.7614707350730896,0.0468779392540454,0.9920626282691956,0.4223057627677917,0.7215253114700317,-0.1956438869237899,0.9995619654655457,0.7100081443786621,0.875194787979126,0.384451687335968,0.8098740577697754,0.5178559330251874,0.9237555265426636,-0.1119099631905555,0.9893669486045836,0.7339830994606018,0.8837544918060303,0.297171950340271,0.9466115236282348,0.4832745004627929,0.9409637451171876,-0.2298127561807632,0.9971619844436646,156.49133137430553,137.08869136920515,170.4170524637959,171.84692810055694,138.27475773931718,84.45346580393633,145.80618332466582,109.0901631931272,126.00444107301458,120.07574198288309
bent_front_knee,0.5554714202880859,0.2153339087963104,-0.304957628250122,0.9999642372131348,0.5516480207443237,0.2012788653373718,-0.2602845728397369,0.9999059438705444,0.536803126335144,0.2009420394897461,-0.298572689294815,0.99990713596344,0.5873906016349792,0.3071762025356293,0.0260456092655658,0.9998385906219482,0.4180555939674377,0.3194662928581238,-0.2151556462049484,0.9994239807128906,0.7177218794822693,0.2840915620326996,0.0376978367567062,0.9968607425689696,0.2857357263565063,0.3208178281784057,-0.2778328359127044,0.9958943128585817,0.8765614032745361,0.2648261487483978,-0.2117296457290649,0.9864308834075928,0.1309754550457,0.3260044455528259,-0.4892512559890747,0.9712495803833008,0.5547372102737427,0.4902603925437641,0.0716930478811264,0.9994543194770812,0.447342187166214,0.5716506838798523,-0.0715356841683387,0.9987467527389526,0.7318341135978699,0.5108398697725456,-0.1491922885179519,0.9980626702308656,0.3227353692054748,0.704613447189331,-0.1735125184059143,0.9991113543510436,0.7441766262054443,0.8655214309692383,-0.0025681171100586,0.9915385842323304,0.1851977705955505,0.854110598564148,-0.0363513454794883,0.966271996498108,0.8483073711395264,0.8698440790176392,-0.1759268194437027,0.9946594834327698,0.1688818633556366,0.8930482268333435,-0.2402263134717941,0.995412528514862,117.59662576768665,151.54718216891402,129.94572833702998,150.36939619942416,77.87116945893911,116.73838280071541,77.14048734129021,104.48575884365398,117.86977132384088,128.2867196195612
arms_bent,0.5136023163795471,0.1237463057041168,-0.6083900928497314,0.9999899864196776,0.5341774821281433,0.095998615026474,-0.5656136870384216,0.9999775886535645,0.4932698607444763,0.0960988700389862,-0.5715644955635071,0.9999735355377196,0.6146891117095947,0.2319004237651825,-0.127763032913208,0.9998599290847778,0.4217411577701568,0.2325048446655273,-0.2656680643558502,0.9998668432235718,0.8189261837620017,0.3250471023357861,-0.1361246705055236,0.9924349188804626,0.2639652788639068,0.2303043603897094,-0.3360980451107025,0.9939302206039428,0.9797323346138,0.2595699526216454,-0.506404459476471,0.9731411337852478,0.0627848803997039,0.2309426665306091,-0.6648999452590942,0.9393181800842284,0.5576127171516418,0.5760245323181152,0.0733308494091034,0.9987381100654602,0.4408515393733978,0.5761786103248596,-0.0733830332756042,0.998583197593689,0.770171046257019,0.6377078294754028,-0.2318732589483261,0.9885895252227784,0.2727054357528686,0.7629565000534058,-0.2327644526958465,0.9990279674530028,0.7706154584884644,0.949993133544922,-0.024393318220973,0.9735663533210754,0.090036541223526,0.9816253185272216,-0.1663243472576141,0.9346402883529664,0.9081770777702332,0.9552070498466492,-0.2263153344392776,0.9811919331550598,0.1211700141429901,0.9956228733062744,-0.4076887965202331,0.9887075424194336,108.95449083875542,145.50737230014104,135.80719868623675,168.4681952094614,71.87775469590932,134.44648818181267,69.85453058055228,104.98117806727869,129.24373835469015,133.93475528514946
arms_dropped,0.5775611400604248,0.1541397273540496,-0.2103849351406097,0.999991536140442,0.5733498334884644,0.1317121386528015,-0.1689312011003494,0.9999836683273317,0.5605036020278931,0.1325503289699554,-0.2119465917348861,0.9999834299087524,0.5989670157432556,0.2581015825271606,0.1030425429344177,0.9999150037765504,0.4603056609630584,0.2544244825839996,-0.2049440890550613,0.9997548460960388,0.7106456756591797,0.2777334451675415,0.1209256052970886,0.9887272119522096,0.34080371260643,0.4414692988589723,-0.3032966554164886,0.9933158755302428,0.8766818642616272,0.2575596868991852,-0.1325858682394027,0.986786425113678,0.185320496559143,0.4469060769275148,-0.4780771136283874,0.9641623497009276,0.5752895474433899,0.5651390552520752,0.096920408308506,0.999403953552246,0.4807288944721222,0.5652190446853638,-0.096928633749485,0.9988131523132324,0.7593054175376892,0.6334052681922913,-0.119989775121212,0.9955325126647948,0.3355139493942261,0.7218657732009888,-0.2132448107004165,0.9995020627975464,0.7540457844734192,0.9112967252731324,0.0333312973380088,0.9881000518798828,0.1867311298847198,0.9065072536468506,-0.1578926146030426,0.9800845980644226,0.8377761840820312,0.9161981344223022,-0.0877759233117103,0.989459991455078,0.1607656776905059,0.9326744079589844,-0.3227488100528717,0.9969413876533508,112.98309423887473,130.35945820226945,122.90698357964023,124.26779142884162,80.54467308649656,138.1139831444866,101.47917312772024,114.42553025050697,106.82063099339135,125.23157458263513
arms_dropped,0.557229220867157,0.2789615094661712,-0.1444964110851287,0.9999862909317015,0.5533102750778198,0.2606712877750397,-0.1268049776554107,0.9999630451202391,0.5481122136116028,0.2603611648082733,-0.1426518559455871,0.9999512434005736,0.5714722871780396,0.368463933467865,-0.0190472435206174,0.9999449849128724,0.4703684151172638,0.3631706833839416,-0.1045562103390693,0.9994575381278992,0.6508088707923889,0.3679133355617523,-0.0258705727756023,0.9993675947189332,0.3919751644134521,0.4668068943442267,-0.1259049624204635,0.9950591325759888,0.7462159991264343,0.3597564399242401,-0.1592599153518676,0.9964157342910768,0.3002552986145019,0.4486956654013556,-0.2350569516420364,0.9831896424293518,0.5495615601539612,0.6386046409606934,0.0271872971206903,0.9993228316307068,0.4858462214469909,0.6359595060348511,-0.0272629149258136,0.9980452060699464,0.6580207943916321,0.7247648239135742,-0.1203061640262603,0.9969426393508912,0.4102627038955688,0.786787211894989,-0.0803283229470253,0.9941434264183044,0.6467128992080688,0.978833258152008,-0.0414899848401546,0.9922821521759032,0.3302623927593231,0.9505527019500732,-0.023644084110856,0.972110152244568,0.7066681981086731,0.9905894994735718,-0.1253277212381363,0.9916744232177734,0.3143294155597687,0.9919999837875366,-0.125132218003273,0.9885704517364502,130.4542993739597,113.82003019820357,134.79224211553893,121.82578004134247,99.65916677266726,145.25872542956355,104.66021359020033,135.5889420819342,134.20283014495251,133.09153909898995
c,0.4844063818454742,0.1962027549743652,-0.29034024477005,0.999980330467224,0.4921098053455353,0.1804774552583694,-0.2672044634819031,0.9999515414237976,0.4758657217025757,0.1793320924043655,-0.2724332213401794,0.9999361634254456,0.5279106497764587,0.2915004789829254,-0.0557113513350486,0.999807059764862,0.4274819195270538,0.2948715090751648,-0.1025696918368339,0.9991827011108398,0.5960865020751953,0.2942040264606476,-0.0534178130328655,0.9968585968017578,0.3507049679756164,0.3222685158252716,-0.1172959581017494,0.993499755859375,0.6892342567443848,0.2791863083839416,-0.2394636124372482,0.9816959500312804,0.2535182535648346,0.3097978830337524,-0.2934074997901916,0.938792645931244,0.512233316898346,0.5776301026344299,0.0233263410627841,0.9990801215171814,0.4451488256454468,0.578328549861908,-0.0233040321618318,0.9978942275047302,0.6070796847343445,0.6879575252532959,-0.1349644511938095,0.9960858821868896,0.3736648559570312,0.7455676198005676,-0.0870983079075813,0.9974156618118286,0.5981504321098328,0.9226551055908204,0.0291275884956121,0.9798777103424072,0.3025882244110107,0.921058475971222,0.0100837824866175,0.9326399564743042,0.6489142775535583,0.943138301372528,-0.0759799852967262,0.983371078968048,0.294568121433258,0.9569820165634156,-0.1094821169972419,0.984872579574585,114.40067085947062,125.57942616883753,156.5727325130812,157.62373893804144,89.13718435587718,133.48902453765874,105.95719338501546,136.29743797173379,126.21724426883509,130.25556523852714
hips_rotated,0.480297327041626,0.1854817420244217,-0.2979978024959564,0.9999899864196776,0.4886420965194702,0.1707600951194763,-0.2745400965213775,0.999974250793457,0.4701027870178222,0.170191690325737,-0.2793841660022735,0.9999672770500184,0.6043183392863372,0.2910122275352478,-0.0637502968311309,0.999891996383667,0.3439259641785522,0.2899032235145569,-0.109206698834896,0.999508798122406,0.5899799466133118,0.3019205033779144,-0.0570236258208751,0.9977439045906068,0.3520436286926269,0.321315199136734,-0.1207640543580055,0.994730532169342,0.6855138540267944,0.2974296808242798,-0.2454452365636825,0.9869506359100342,0.2575117647647857,0.3161162137985229,-0.2986125648021698,0.954289436340332,0.6414823046295013,0.5703890919685364,0.0233476143330335,0.999331831932068,0.3078185507686768,0.5691248774528503,-0.0233507398515939,0.9985512495040894,0.5977529287338257,0.6884856820106506,-0.1174941062927246,0.9954403638839722,0.3723386824131012,0.7409331798553467,-0.0862712860107421,0.9975383877754213,0.5974974632263184,0.9254814982414246,0.0513254813849926,0.9821404814720154,0.3029901087284088,0.91805762052536,0.0276432074606418,0.9445124864578248,0.6491877436637878,0.9408835768699646,-0.0537500791251659,0.9834439158439636,0.2944480776786804,0.9565201997756958,-0.0927730649709701,0.986907422542572,48.619792517503775,99.32832228564226,47.78257703155006,79.72900393116761,94.40534409371523,115.90037908090223,110.04317820962736,134.8026656516005,130.35569243163633,132.02074880295328
back_foot_wrong_angle,0.3763904869556427,0.4171559512615204,-0.4418768882751465,0.99998939037323,0.3858731091022491,0.4053490459918976,-0.4144625663757324,0.9999748468399048,0.3656845986843109,0.4051936268806457,-0.4213888943195343,0.9999641180038452,0.4309505820274353,0.4631575345993042,-0.1104586943984031,0.9999579191207886,0.3205821216106415,0.4666784405708313,-0.2120544165372848,0.999863862991333,0.5115192532539368,0.4707567095756531,-0.0867562070488929,0.996435523033142,0.2360406517982483,0.4761821329593658,-0.2325186878442764,0.9967381358146667,0.6100069284439087,0.4665706753730774,-0.3105401694774627,0.9913673996925354,0.1213493794202804,0.4810905754566192,-0.4444519579410553,0.973853886127472,0.3990142941474914,0.628427267074585,0.0440537184476852,0.9998364448547364,0.3348563313484192,0.6314504146575928,-0.0439815074205398,0.9996957778930664,0.512610137462616,0.6607378721237183,-0.158484935760498,0.995622217655182,0.2555644810199737,0.7107290625572205,-0.1344210803508758,0.9993646740913392,0.4893602132797241,0.7996314764022827,0.0477541610598564,0.9858077764511108,0.2527716648548513,0.7918291091918945,0.0340504199266433,0.9621700048446656,0.5561909079551697,0.8061597943305969,-0.0737270936369896,0.9905664324760436,0.2958768695555217,0.8228912949562073,-0.1018740087747573,0.994414210319519,97.24071865180301,131.8828029189496,152.9948356480472,150.64095526295708,47.009778946382816,71.41450829202756,56.4811789232056,84.47683166345618,137.4536357807908,143.8208747354504
leaning_forward,0.5952770789596701,0.2519690502886753,-0.3042984306812286,0.9999876022338868,0.588919885966506,0.2301240969901065,-0.2631109058856964,0.9999736547470092,0.5771665652725363,0.2292246032958012,-0.310136616230011,0.9999706745147704,0.6200970049791817,0.3413181034091934,-0.0183465890586376,0.9999330043792723,0.4264105792932991,0.3453841534618362,-0.2894196510314941,0.9996720552444458,0.751017689704895,0.2497824281454086,-0.0348454304039478,0.9980459213256836,0.2537479996681213,0.255704253911972,-0.3745956122875213,0.9943011999130248,0.9257515072822572,0.2349278777837753,-0.3112759888172149,0.9926673769950868,0.0834669768810272,0.2523706257343292,-0.5931063890457153,0.9735378623008728,0.5548226833343506,0.5884262323379517,0.0882798209786415,0.9991546869277954,0.4401071965694427,0.5967425107955933,-0.088316336274147,0.998137593269348,0.7565219402313232,0.6362144351005554,-0.1656406372785568,0.997982144355774,0.2729189395904541,0.7499286532402039,-0.2044761329889297,0.9993115663528442,0.7233741283416748,0.9411197304725648,-0.0080357501283288,0.995161235332489,0.067070871591568,0.9006859064102173,-0.1537617743015289,0.9884912967681884,0.845615565776825,0.9465382099151612,-0.1446214914321899,0.99549400806427,0.0609428882598876,0.9444087743759156,-0.335464596748352,0.9970924854278564,123.21246253108562,145.1900784022083,113.40782047439085,142.5331036485792,73.4829092184956,141.15259587512853,71.74712077823843,99.00929004585016,127.73422865395058,112.79332167455877
arms_bent,0.4307782351970672,0.2181153297424316,-0.2233141511678695,0.9999456405639648,0.4466738700866699,0.1972240507602691,-0.2225471138954162,0.9997439980506896,0.4332414865493774,0.200065329670906,-0.195005714893341,0.9998095631599426,0.5486060976982117,0.3297851085662842,-0.136723592877388,0.9982744455337524,0.4056427180767059,0.3267802000045776,-0.013771385885775,0.9997935891151428,0.6603443622589111,0.3263548612594604,-0.2034117132425308,0.9941196441650392,0.2492915616594897,0.4219452885462549,-0.004329920746386,0.9850955605506896,0.7900893688201904,0.3028181791305542,-0.3796046078205108,0.9363792538642884,0.1588897109031677,0.3923082692793602,-0.2415294349193573,0.9568467140197754,0.5303927063941956,0.6553760170936584,-0.0502142459154129,0.9895304441452026,0.4363805949687958,0.6472619771957397,0.0502659901976585,0.9984039664268494,0.6643674969673157,0.7834835648536682,-0.1099968776106834,0.9909255504608154,0.2728190422058105,0.6680095195770264,-0.1305445879697799,0.997491717338562,0.8059050440788269,0.9240784645080566,0.0761375501751899,0.9451215863227844,0.2877132892608642,0.9456488490104676,0.0606518536806106,0.9850538372993468,0.8462401628494263,0.937091588973999,-0.0636126920580864,0.9641144871711732,0.1951487809419632,0.9512364864349364,-0.033449325710535,0.9710139632225036,156.78839085169207,101.17077572023365,169.84108246164118,132.22254747198005,119.10152542574582,67.76362228509026,121.25988916310696,82.87922811391367,132.20913078710208,127.53297018894833
hips_rotated,0.5238587260246277,0.1961171627044677,0.041703924536705,0.9998886585235596,0.5106122493743896,0.176064521074295,0.0321324728429317,0.9999336004257202,0.5134776830673218,0.1770369112491607,0.009545505978167,0.9999555349349976,0.5120073708072904,0.3025231957435608,0.041137907654047,0.9979131817817688,0.4544364062770601,0.2938457727432251,-0.1302700042724609,0.9994801878929138,0.3358702063560486,0.3333771824836731,0.0891004055738449,0.9854296445846558,0.6411256790161133,0.2712566554546356,-0.1883143633604049,0.998918890953064,0.2239344418048858,0.3334466814994812,0.0992845818400383,0.9293308854103088,0.7548176050186157,0.2544188201427459,-0.2027038186788559,0.9486178755760192,0.5973579539483791,0.594655454158783,0.0572712756693363,0.9973077774047852,0.3846294627958531,0.5990526676177979,-0.0579397343099117,0.9986407160758972,0.3441933393478393,0.721381425857544,0.1047327443957328,0.997227132320404,0.6693090796470642,0.6448960900306702,0.0454782359302043,0.9955205917358398,0.2195903956890106,0.890842616558075,0.1512606292963028,0.9946618676185608,0.6535274982452393,0.9010698199272156,0.160502627491951,0.9925616383552552,0.2113378643989563,0.8989533185958862,0.1365362852811813,0.9847617149353028,0.7103804349899292,0.8978768587112427,0.1655869483947754,0.9857277274131776,166.17675803936476,169.8727267880651,87.17552661114513,89.03083488627543,153.26335386852693,102.84002683199816,100.65669419368042,90.93097733099444,157.12319203355122,109.27352526813449
back_foot_wrong_angle,0.4568962454795837,0.2519067823886871,-0.3662031590938568,0.9999589920043944,0.4761881828308105,0.2340620160102844,-0.3749596774578094,0.9997414946556092,0.4614523351192474,0.2321946918964386,-0.3450407087802887,0.9997977614402772,0.591569721698761,0.3460355103015899,-0.2448503375053405,0.999858260154724,0.4149002730846405,0.3238497674465179,-0.0920319408178329,0.9999452829360962,0.7348789572715759,0.3441602885723114,-0.3174206912517547,0.998910903930664,0.272676408290863,0.3074952363967895,-0.0799418240785598,0.9954625964164734,0.8972880244255066,0.3542294800281524,-0.5308937430381775,0.9877815246582032,0.1081658005714416,0.2977035343647003,-0.3570015132427215,0.9846567511558532,0.5673041939735413,0.6405887007713318,-0.075364276766777,0.9911921620368958,0.4599721133708954,0.636756956577301,0.0751511752605438,0.9984999895095824,0.7238397598266602,0.784490704536438,-0.2261030375957489,0.9962692260742188,0.2815263271331787,0.6681439876556396,-0.205983355641365,0.997348427772522,0.9128689765930176,0.9280964136123656,-0.1232740059494972,0.9677544832229614,0.4173912430324684,0.9392764568328856,-0.0527517385780811,0.9891799688339232,0.9293548464775084,0.9540164470672609,-0.3206712305545807,0.9869213104248048,0.3285011381554766,0.9413374662399292,-0.179170161485672,0.9838081002235411,153.97260671021783,115.86883000936058,164.74598909880723,144.18518712201927,121.02588420567824,58.83393423599908,98.44441635848644,67.7850514984932,130.3150068626591,130.42879324116106
