label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v,left_shoulder_angle,left_elbow_angle,left_hip_angle,left_knee_angle,right_shoulder_angle,right_elbow_angle,right_hip_angle,right_knee_angle
feet_not_flexed,0.6830516457557678,0.5684583187103271,-0.3080019354820251,0.9999946355819702,0.5995209813117981,0.6854880452156067,-0.0234754830598831,0.9998440742492676,0.5984143614768982,0.4488061070442199,-0.0550117790699005,0.9999772906303406,0.4833103716373443,0.6969259977340698,0.0236802492290735,0.8957295417785645,0.4853848218917846,0.4229694008827209,0.0025859144516289,0.9748464822769164,0.3942985534667969,0.7137485146522522,-0.0704475119709968,0.1632516235113144,0.3931522965431213,0.3921010196208954,-0.1008849665522575,0.5073056221008301,0.4205786287784576,0.6369212865829468,0.0116716073825955,0.9987186193466188,0.4253795146942138,0.4908720850944519,-0.0116574000567197,0.9984002709388732,0.3593817949295044,0.6395978927612305,-0.4827781915664673,0.8561623096466064,0.3592476546764374,0.5129040479660034,-0.5244432687759399,0.8709878325462341,0.2424279898405075,0.6454737728821103,-0.9757077693939208,0.3869494795799255,0.2528528571128845,0.5657683557258908,-1.0496885776519775,0.4131243526935577,0.1935072690248489,0.6121728420257568,-1.0369269847869873,0.8221509456634521,0.2050617039203643,0.5651988387107849,-1.1105114221572876,0.9444986581802368,0.2670136988162994,0.755948516719969,-1.1415841579437256,0.8915957808494568,0.3079495131969452,0.646312925213011,-1.1963021755218506,0.9637519717216492,22.875305272541453,111.75587776803914,86.00065926411469,173.69826324597415,27.906496392506213,106.63439281780629,84.03188177927845,174.80955194764468
feet_not_flexed,0.6364695429801941,0.4397700130939483,-0.2463218867778778,0.9999995827674866,0.5930245518684387,0.5146762728691101,-0.0554674305021762,0.9999906420707704,0.5949535369873047,0.3683121800422668,-0.0637984350323677,0.9999984502792358,0.5348260402679443,0.5240944623947144,-0.0201065298169851,0.9863893389701844,0.537085771560669,0.3633690178394317,-0.032109435647726,0.9964337348937988,0.4874719977378845,0.5460901260375977,-0.0702056437730789,0.8614786863327026,0.4862144291400909,0.3314375877380371,-0.0949595943093299,0.9660252928733826,0.4969968199729919,0.4882246553897857,0.0050243539735674,0.999826729297638,0.4992368519306183,0.3998461663722992,-0.0050806403160095,0.999677836894989,0.4475190937519073,0.4800256788730621,-0.3665655851364136,0.9885708689689636,0.4475650191307068,0.4091697931289673,-0.3192720413208008,0.989547848701477,0.3661459386348724,0.484485994154184,-0.6761887073516846,0.917844533920288,0.3668948411941528,0.4295545919477631,-0.6714233756065369,0.8867101073265076,0.3386730253696441,0.4638711512088775,-0.7154450416564941,0.9763538241386414,0.3435477018356323,0.4268451333045959,-0.7140102386474609,0.9901268482208252,0.3846490681171417,0.5418636122046359,-0.7936049699783325,0.9930935502052308,0.3938978016376495,0.4923203804789431,-0.774750828742981,0.9964178204536438,21.01394788648545,103.85849375878011,66.37635848486458,172.57095186788078,20.165031609572754,101.12704680260568,69.17511431339467,176.11633746509705
rounded_back,0.6575342231028495,0.6003327773439047,-0.1098925098776817,0.9999796748161316,0.6329594701952312,0.704044794841006,0.0606397725641727,0.9999396800994872,0.6165551990694378,0.5602729974224117,0.0728943347930908,0.9999741911888124,0.5763453748342007,0.749315664651033,0.0863619446754455,0.9854779243469238,0.5473448541280239,0.4800369595309464,0.0983795896172523,0.961361289024353,0.503751277923584,0.7886581324749766,0.0406707525253295,0.829707682132721,0.4571369886398315,0.44564758769806,0.031589962542057,0.8747348189353943,0.4679100215435028,0.6028621864904777,-0.0146435843780636,0.9997140765190125,0.4687758684158325,0.5185944510092155,0.0147174401208758,0.99948251247406,0.4999303221702575,0.643122136592865,-0.3410005867481231,0.9653502106666564,0.5159825086593628,0.4553008377552032,-0.228855550289154,0.9562760591506958,0.407210111618042,0.6201943755149841,-0.3838008642196655,0.8687296509742737,0.4394257962703705,0.5826873779296875,-0.3213430345058441,0.7968415021896362,0.3859902024269104,0.6083359718322754,-0.3872620761394501,0.9493616819381714,0.4299283623695373,0.6101137399673462,-0.3245942890644073,0.9352421760559082,0.382907897233963,0.608403742313385,-0.4754270315170288,0.9794159531593324,0.4257161021232605,0.6266598701477051,-0.408216267824173,0.963398814201355,79.80818648234177,130.5164884414378,102.80552702547811,106.94123227577073,47.50057964406997,124.79362540484978,103.52449154578306,104.00973750130281
d,0.7038454413414001,0.5500531792640686,-0.3209799528121948,0.9999995827674866,0.5949499607086182,0.7068151235580444,-0.0245085973292589,0.9999642372131348,0.6068390011787415,0.3925304412841797,-0.0177197530865669,0.9999971389770508,0.4711397588253021,0.7329484820365906,0.0521116219460964,0.9170846343040466,0.474896490573883,0.3417627215385437,0.0437866225838661,0.9818400740623474,0.3666851818561554,0.7712337970733643,0.0354627259075641,0.325519859790802,0.3702694773674011,0.3047102987766266,-0.0177835281938314,0.7497957348823547,0.4198026061058044,0.6408175826072693,0.0011171066435053,0.9996314644813538,0.4176996946334839,0.4497115015983581,-0.0011461316607892,0.9996526837348938,0.334749698638916,0.6304610967636108,-0.61757892370224,0.8793289661407471,0.3341500759124756,0.4793819487094879,-0.5535658001899719,0.9051097631454468,0.1913613528013229,0.6235817074775696,-1.1742253303527832,0.5029637813568115,0.1980953812599182,0.5088337063789368,-1.1449089050292969,0.543730616569519,0.1324063688516616,0.599643886089325,-1.2438095808029177,0.8510296940803528,0.1454808115959167,0.5276835560798645,-1.216423749923706,0.9127981066703796,0.2100331634283065,0.6423943638801575,-1.4120416641235352,0.9130616784095764,0.2707450091838836,0.5072268843650818,-1.367707371711731,0.9611326456069946,38.32461163532005,139.52188939791205,89.86684304159877,173.37788551630086,40.99985109386406,127.4489480757085,94.31314377026902,175.6412211045752
d,0.6647786498069763,0.503886342048645,-0.4378640055656433,0.9999864101409912,0.6027675867080688,0.6066445112228394,-0.1967629343271255,0.9998635649681092,0.6062767505645752,0.4162701666355133,-0.2263474762439727,0.9999639391899108,0.5154016017913818,0.6132074594497681,-0.2264060229063034,0.9888095855712892,0.5207096934318542,0.407250165939331,-0.2472990602254867,0.997064471244812,0.445754200220108,0.6212503910064697,-0.3560055494308471,0.7017564177513123,0.4452002346515655,0.3871113955974579,-0.359238862991333,0.9011356830596924,0.479489266872406,0.5641424655914307,0.0094963582232594,0.9992589950561525,0.4821343421936035,0.4519903361797333,-0.0096281133592128,0.9986544251441956,0.4420756101608276,0.5600906014442444,-0.4254704713821411,0.974975049495697,0.4409476816654205,0.4651903808116913,-0.4003606140613556,0.982615053653717,0.3853656053543091,0.5414977669715881,-0.783741295337677,0.8603124022483826,0.3864754736423492,0.4882172048091888,-0.8265530467033386,0.8424737453460693,0.3563574254512787,0.5314287543296814,-0.8292991518974304,0.974530041217804,0.358277678489685,0.4924651682376861,-0.8776156902313232,0.9970152378082277,0.4370888471603393,0.5502376556396484,-0.8919861912727356,0.991750955581665,0.4356356561183929,0.4957799613475799,-0.9049885869026184,0.9978622198104858,78.81712080095299,137.0749748957832,37.137102125466775,175.2683983008263,75.06090627564393,138.02670722278552,37.111724330967945,178.29470907530472
arms_not_pressing,0.6436144113540649,0.4781572222709656,-0.2073963284492492,0.9999971985816956,0.6187572479248047,0.5587464570999146,-0.0304324124008417,0.9999762177467346,0.6160736680030823,0.4131379723548889,-0.0359878838062286,0.999994933605194,0.532226959097551,0.5653625130653381,0.0080236531794071,0.973403811454773,0.5688224045155776,0.4142005443572998,0.0007663173018954,0.968919575214386,0.4519004111054872,0.5380403650283478,-0.0251460745930671,0.6448249816894531,0.5334730561014677,0.3606376898765228,-0.0548503957688808,0.7127236127853394,0.5007006525993347,0.5386447906494141,0.0038345481734722,0.999453604221344,0.4996086657047272,0.4475963115692138,-0.0038410206325352,0.9994875192642212,0.454818844795227,0.5413373708724976,-0.3022341132164001,0.9693686962127686,0.4548051059246063,0.4610194861888885,-0.3167454600334167,0.965521275997162,0.3904976844787597,0.5307072997093201,-0.5900611877441406,0.749911367893219,0.3855506479740143,0.4744338989257812,-0.651604413986206,0.8191031813621521,0.3649241030216217,0.519740879535675,-0.6250081658363342,0.936660885810852,0.3585982024669647,0.4780241847038269,-0.6905625462532043,0.982906937599182,0.4092860519886017,0.5356666445732117,-0.6871422529220581,0.9700814485549928,0.4089004397392273,0.4780823886394501,-0.7458092570304871,0.9927213191986084,15.379082999257404,129.4482929639113,82.35984742293486,175.1897763007975,26.680891253617247,85.14003234779759,83.67616705479439,176.46168852580024
arms_not_pressing,0.730283796787262,0.2247507572174072,-0.2882697284221649,0.9916284680366516,0.9702709913253784,0.2998755276203155,-0.0467724576592445,0.9967294931411744,0.6200869679450989,0.3310981690883636,0.3393437266349792,0.9786450266838074,1.0159873244298454,0.4469129741191864,-0.1585237681865692,0.8293651342391968,0.5721503618227485,0.4761936962604522,0.3383524715900421,0.4982349872589111,0.9334619397189134,0.5717421396876408,-0.4073539972305298,0.6153919100761414,0.4938149398301131,0.5075791700984074,0.0754649937152862,0.3564239144325256,0.8046833276748657,0.5814969539642334,-0.2138149589300155,0.995126724243164,0.6572003364562988,0.5612136721611023,0.2145720422267913,0.990501582622528,0.4458101391792297,0.535121738910675,-0.7497934103012085,0.9177119135856628,0.3426591753959656,0.4966996014118194,-0.2175510823726654,0.8411875367164612,0.0772899761795997,0.6249182224273682,-0.8656496405601501,0.7699755430221558,0.0426529347896575,0.6036648154258728,-0.5524107217788696,0.6331787705421448,0.049684140831232,0.6746248602867126,-0.8846005797386169,0.7781829833984375,-0.022281389683485,0.6686780452728271,-0.5884369611740112,0.6956206560134888,-0.1519967168569564,0.6050809025764465,-1.1582841873168943,0.8106067180633545,-0.1616310179233551,0.5917966365814209,-0.831593930721283,0.725171685218811,41.22535517730743,140.11284422008697,124.93910850052005,137.8606765333286,38.23691930965836,101.71901530697727,101.09802838177097,158.93011153906377
arms_not_pressing,0.645908534526825,0.2302688211202621,0.0428127460181713,0.9999648928642272,0.843280553817749,0.3023810386657715,0.4822262823581695,0.99997740983963,0.5069506764411926,0.3186590671539306,0.6085569858551025,0.9998947978019714,0.8788126111030579,0.4269141077995919,0.6283294558525085,0.7091248631477356,0.4828512966632843,0.4315375804901743,0.6565780639648438,0.3483319878578186,0.9213696718215942,0.5452857851983357,0.5690101981163025,0.1232296973466873,0.4422333836555481,0.5020548343659688,0.4688534736633301,0.0415656268596649,0.7533752918243408,0.5642061233520508,-0.1110224872827529,0.9995077252388,0.5592759251594543,0.5528988242149353,0.11170344799757,0.9987762570381165,0.534395158290863,0.6007087826728821,-1.2282558679580688,0.7435958385467529,0.3580683767795563,0.5763778686523438,-0.8452197313308716,0.6500356793403625,0.2619916200637817,0.6942800283432007,-2.4406423568725586,0.3139681220054626,0.1839857548475265,0.6813993453979492,-2.1826229095458984,0.1202514395117759,0.2277515828609466,0.7463012337684631,-2.566546678543091,0.7235834002494812,0.1707361042499542,0.7343815565109253,-2.324295997619629,0.509186327457428,0.1078547462821006,0.6364532113075256,-2.869410753250122,0.7099058032035828,0.0995592325925827,0.638710081577301,-2.5902328491210938,0.5952634811401367,116.61735878591536,106.22488534951096,158.13042721012832,177.07263273987783,88.90338079127122,89.82978579038577,150.64560016966996,174.58819509944774
d,0.6430113315582275,0.2252375334501266,-0.004625282716006,0.9998719692230223,0.8424472808837891,0.3008128106594085,0.451915979385376,0.9999406337738036,0.506531298160553,0.3177675008773803,0.5950437784194946,0.999655306339264,0.8788955807685852,0.4575411081314087,0.5852592587471008,0.7691885828971863,0.4824302494525909,0.4627857804298401,0.6592547297477722,0.3912214934825897,0.9211653470993042,0.610581636428833,0.5095524787902832,0.1675989329814911,0.4342296123504638,0.563413679599762,0.4495986104011535,0.0544592142105102,0.755135178565979,0.5642362833023071,-0.1157564371824264,0.9994864463806152,0.5611271262168884,0.5530356764793396,0.1164070069789886,0.9988065958023072,0.5371160507202148,0.6037113666534424,-1.1850520372390747,0.781073272228241,0.3672858774662018,0.5823528170585632,-0.8683692216873169,0.6810243129730225,0.2604653239250183,0.6934733390808105,-2.363898277282715,0.3675680458545685,0.1969234645366668,0.6942381262779236,-2.185632944107056,0.145934984087944,0.2389630675315857,0.7453355193138123,-2.489545583724976,0.7509815096855164,0.1857702583074569,0.7493494153022766,-2.326451063156128,0.5469093918800354,0.1023483723402023,0.6317007541656494,-2.7842068672180176,0.7478911280632019,0.1195367649197578,0.6511329412460327,-2.5886218547821045,0.6376046538352966,106.53968431011945,114.82207017648493,157.2740869182566,177.2570765280247,88.62173341024828,93.44946885909164,150.31374048070327,175.10016526446088
arms_not_pressing,0.6415548920631409,0.4828853905200958,-0.2258173674345016,0.9999979138374328,0.6141075491905212,0.5586991906166077,-0.039696954190731,0.9999781250953674,0.6136848330497742,0.414576768875122,-0.0438904091715812,0.9999967217445374,0.518879467765152,0.5666394233703613,-0.0037796024698764,0.9708261489868164,0.572804873665512,0.4120345413684845,-0.0116676092147827,0.9800969362258912,0.4286748061968079,0.5577905877173627,-0.0422387979924678,0.6287599205970764,0.544728170792938,0.3790460928023541,-0.0694541633129119,0.815239429473877,0.4974846839904785,0.5381180047988892,0.0033523223828524,0.9994794726371764,0.4955229759216308,0.4477089643478393,-0.0033559103030711,0.9994996786117554,0.4525329172611236,0.5369566679000854,-0.3502202033996582,0.969484269618988,0.4534900486469269,0.4631923735141754,-0.3173785805702209,0.9653905034065248,0.3910551965236664,0.5349535942077637,-0.6698065400123596,0.7369665503501892,0.3859906792640686,0.4778146147727966,-0.6842411160469055,0.7882912158966064,0.3658064603805542,0.5254091620445251,-0.7077206373214722,0.934981107711792,0.358507752418518,0.4813277721405029,-0.7255837321281433,0.9807681441307068,0.4109643399715423,0.5350775718688965,-0.7722317576408386,0.970661163330078,0.4113409221172333,0.4806349575519562,-0.7684504985809326,0.9920694231987,13.867292422860038,135.25084156468404,77.19387581374545,176.3529655961681,26.025232897176718,80.35787017389755,79.81498525343122,177.14720411217985
rounded_back,0.6752977821937356,0.3289390211358349,0.0104512702673673,0.9996387958526612,0.8685977104275349,0.4377122453171365,0.4263789653778076,0.9998495578765868,0.5346317532627705,0.4535663357693307,0.5980138182640076,0.9990626573562622,0.8970092462356465,0.5391144830774278,0.5516266822814941,0.8127395510673523,0.4985615538413898,0.5428574461530657,0.6533789038658142,0.4655162692070007,0.9199796319007874,0.6625151487715384,0.4994778633117676,0.2437790334224701,0.4310166239738464,0.6185543390638968,0.4553368985652923,0.0835148617625236,0.7553117275238037,0.5190038343871131,-0.1173806712031364,0.9994024634361268,0.5624755024909973,0.5116831323111548,0.1179506480693817,0.9986534714698792,0.5455138683319092,0.5971278548240662,-1.2342467308044434,0.791605532169342,0.3568907380104065,0.5692785382270813,-0.8614361882209778,0.7032780647277832,0.2538325786590576,0.6849491596221924,-2.4195990562438965,0.4423105418682098,0.192002460360527,0.6835489869117737,-2.204708814620972,0.1906415969133377,0.2079966515302658,0.7401924729347229,-2.5443978309631348,0.7729251384735107,0.1801328063011169,0.7373514771461487,-2.347620964050293,0.585553765296936,0.0913126245141029,0.6192400455474854,-2.850038528442383,0.7917773723602295,0.1138615310192108,0.6353453397750854,-2.6104516983032227,0.6826134920120239,133.37095125667693,107.35417708701068,175.46496569660246,176.81719748995576,114.59514445377152,85.89544928820251,164.46615177695682,174.91894003254515
d,0.6521135568618774,0.5646576285362244,-0.5189286470413208,0.9999851584434508,0.5633113980293274,0.7037978172302246,-0.2501620650291443,0.9998977184295654,0.5653663873672485,0.4342311918735504,-0.2723516523838043,0.9999570846557616,0.4509741067886352,0.716670036315918,-0.2533764243125915,0.9867990016937256,0.455267071723938,0.4034106731414795,-0.2533389329910278,0.9928556084632874,0.3602951467037201,0.7492441534996033,-0.4132893085479736,0.8104631900787354,0.3689499795436859,0.3650122582912445,-0.377968430519104,0.8708302974700928,0.3937961459159851,0.6451695561408997,0.0119878808036446,0.9991747736930848,0.3936107754707336,0.4867990612983703,-0.0118643883615732,0.9988765120506288,0.3537617921829223,0.6683725714683533,-0.4314210712909698,0.9450156092643738,0.3485539555549621,0.4654867947101593,-0.3971559703350067,0.9408785104751588,0.273926705121994,0.6153860092163086,-0.7390422224998474,0.8283426761627197,0.2838200330734253,0.5608795285224915,-0.6695274114608765,0.7320707440376282,0.23406982421875,0.6046152114868164,-0.7752035856246948,0.946238934993744,0.2503910362720489,0.5821893215179443,-0.7035480737686157,0.9551040530204772,0.3147682845592499,0.6126299500465393,-0.876537561416626,0.9576021432876588,0.3175169825553894,0.5460390448570251,-0.7801673412322998,0.96063894033432,60.95268014615163,121.77209134489632,38.507193510062315,164.42741934748074,52.662143225762954,117.31413431965296,40.305339959465954,157.07087445163
arms_not_pressing,0.6597845554351807,0.5679639577865601,-0.5111937522888184,0.999993622303009,0.571044385433197,0.7197163701057434,-0.1644887328147888,0.9999669790267944,0.5718762874603271,0.4220750629901886,-0.1777921020984649,0.999992609024048,0.4539070129394531,0.6989201921420795,-0.1206950843334198,0.972952365875244,0.455604076385498,0.3377926069694262,-0.123046264052391,0.9857330322265624,0.3591544032096863,0.6586993372832738,-0.2445433735847473,0.6626006364822388,0.3704148530960083,0.2684078252707921,-0.2515817880630493,0.8373702764511108,0.3649199306964874,0.6516200304031372,0.0063316132873296,0.9991491436958312,0.3685177564620971,0.4634830951690674,-0.0061228671111166,0.9990513324737548,0.2871867716312408,0.6415790319442749,-0.5629855394363403,0.9300390481948853,0.2895551025867462,0.4676211178302765,-0.5548397302627563,0.9195135831832886,0.1643377393484115,0.5970076322555542,-1.0363736152648926,0.7202011942863464,0.1664367318153381,0.4919611513614654,-1.0808871984481812,0.7511078119277954,0.1098980829119682,0.5678972601890564,-1.0963034629821775,0.9252861738204956,0.1109620705246925,0.5077105164527893,-1.1445235013961792,0.9560927748680116,0.2153342366218567,0.61712247133255,-1.2360920906066897,0.941521406173706,0.2293798923492431,0.4747301638126373,-1.26600980758667,0.9766606092453004,19.34442173698989,108.5998755731445,59.5107312417611,172.03698869938472,44.441497838743246,109.5968878437022,58.5213034724074,174.57335878879704
arms_not_pressing,0.6565688252449036,0.5421075224876404,-0.5460191965103149,0.9999857544898988,0.5675990581512451,0.6893150210380554,-0.2168188393115997,0.9998878836631776,0.5632064342498779,0.3921810388565063,-0.2236178517341613,0.9999887943267822,0.4165164143277766,0.7151943445205688,-0.165200337767601,0.9716335535049438,0.4816725939081547,0.3561484515666961,-0.167241096496582,0.994619071483612,0.2826765597728018,0.7180492486806838,-0.2538301050662994,0.5612942576408386,0.423775303277659,0.3144699838014571,-0.2663153409957886,0.908242404460907,0.377778559923172,0.6213871240615845,0.0021982239559292,0.9993325471878052,0.3754002153873443,0.4546133577823639,-0.0020488400477916,0.9993172883987428,0.3117389976978302,0.6067526936531067,-0.6185372471809387,0.8918567299842834,0.2960825264453888,0.4367714524269104,-0.5372950434684753,0.9121032953262328,0.1692033410072326,0.5678228735923767,-1.125716209411621,0.7042668461799622,0.1885259598493576,0.4714628159999847,-1.1110682487487793,0.7007148265838623,0.1198943555355072,0.5429201722145081,-1.1939266920089722,0.9031918048858644,0.1241684257984161,0.4857555031776428,-1.1850998401641846,0.965901255607605,0.2324014008045196,0.5884026885032654,-1.3318837881088257,0.9523983597755432,0.2375952154397964,0.4536434710025787,-1.287722110748291,0.976958155632019,37.44503761250607,127.25493139949025,48.80506153358762,169.9648300014915,35.36048971245285,92.83503522178223,49.33368103847081,174.27625627114082
arms_not_pressing,0.6597602367401123,0.5760588645935059,-0.4750516712665558,0.9999942183494568,0.5710839033126831,0.7203278541564941,-0.1200403273105621,0.999969244003296,0.571946382522583,0.422125369310379,-0.1441436111927032,0.9999921917915344,0.4302926546152153,0.7482074499130249,-0.0707551836967468,0.9739774465560912,0.4790696615163763,0.3879883289337158,-0.0818403214216232,0.9856886267662048,0.3119471442333299,0.7243524050227008,-0.187240794301033,0.6733130812644958,0.417658113277809,0.3341841256132922,-0.2029906660318374,0.8336575031280518,0.3647637069225311,0.6522374749183655,0.0062170047312974,0.9991334676742554,0.3684516847133636,0.4642539322376251,-0.0059794764965772,0.9989993572235109,0.287734180688858,0.6415769457817078,-0.5641185641288757,0.935919463634491,0.2899933457374573,0.4685090482234955,-0.5740422606468201,0.9250482320785522,0.1646915674209594,0.5997115969657898,-1.0707831382751465,0.7375164031982422,0.1655212640762329,0.4933937788009643,-1.1418943405151367,0.7663496732711792,0.1099743321537971,0.5692747831344604,-1.136099934577942,0.9309300184249878,0.1104529425501823,0.5082086324691772,-1.2108391523361206,0.9605364203453064,0.2219260483980178,0.6167791485786438,-1.271008014678955,0.9461939930915833,0.2290941923856735,0.4753008186817169,-1.32850980758667,0.9790894985198976,28.936906882396208,113.75700475862035,67.48390461127642,173.08196660249212,26.695138433949,89.97435740809173,64.1753316956467,175.0665635711539
feet_not_flexed,0.6248667240142822,0.486336886882782,-0.2836752533912658,0.9999986886978148,0.5845558643341064,0.5682505965232849,-0.0976278111338615,0.9999807476997375,0.5865416526794434,0.4032918214797973,-0.1058933958411216,0.9999985098838806,0.5244330763816833,0.5843265652656555,-0.0724425315856933,0.9851711392402648,0.5272929668426514,0.3839739859104156,-0.0744852125644683,0.9965840578079224,0.4732883274555206,0.5889884829521179,-0.1226540431380271,0.7087596654891968,0.476582407951355,0.3858671486377716,-0.1313250064849853,0.9272366166114808,0.4947918653488159,0.5323479175567627,0.0034236991778016,0.9993298649787904,0.4947009682655334,0.4428692162036896,-0.0033309359569102,0.9994473457336426,0.4581749141216278,0.5146900415420532,-0.3163153827190399,0.8838285803794861,0.4609595537185669,0.4486803114414215,-0.2905216217041015,0.8912973403930664,0.3935688138008117,0.5398419131291214,-0.5672871470451355,0.4839731156826019,0.392177939414978,0.4649760653031174,-0.5637444257736206,0.578984797000885,0.3692671358585357,0.5011928081512451,-0.6003987789154053,0.8131094574928284,0.3669326603412628,0.4491353034973144,-0.5989601612091064,0.9449570775032043,0.4112595915794372,0.6436988062919694,-0.6835790276527405,0.893410861492157,0.4136427938938141,0.551098609692009,-0.6782770752906799,0.9706920981407166,38.33671478613654,113.01506375692274,50.963387400110044,168.26472763964554,37.80713732423163,102.85147254544098,50.905964269434236,172.2692089325568
rounded_back,0.7104073154904305,0.6258621311577909,-0.497590959072113,0.9999902248382568,0.6049677124005841,0.7725698173533817,-0.2462499886751175,0.9998940229415894,0.6115255942327069,0.5025888801108738,-0.264456033706665,0.9999675750732422,0.4731681638945072,0.7537382614905203,-0.241461306810379,0.951949954032898,0.4812572592485874,0.44440085413998,-0.2453279793262481,0.983493149280548,0.3499213457107544,0.7682156014637526,-0.3767889142036438,0.568565845489502,0.3544207215309143,0.3914455223278578,-0.3566464781761169,0.7087240815162659,0.3807659447193146,0.6135067456814367,0.0085361218079924,0.9992179870605468,0.3834842145442962,0.4559363835903722,-0.008325939066708,0.9989458322525024,0.3395086526870727,0.6756543517112732,-0.4176806211471557,0.8681130409240723,0.3446775674819946,0.438643217086792,-0.4023918807506561,0.8867964744567871,0.2556964159011841,0.6019323468208313,-0.6918070316314697,0.5893890261650085,0.2798255383968353,0.5477953553199768,-0.6141018867492676,0.5065143704414368,0.2211871594190597,0.5816166400909424,-0.7233337759971619,0.8744840621948242,0.2507486343383789,0.5725579261779785,-0.6399868726730347,0.9123938679695128,0.2783797979354858,0.6121351718902588,-0.8402342200279236,0.9001324772834778,0.3025871217250824,0.5475976467132568,-0.7206103205680847,0.9187209606170654,47.45279121020254,128.78676881980357,47.6612936091402,154.62477137019764,41.48749792317162,133.34163729425538,48.287092902996946,149.2147138006498
d,0.5268563032150269,0.5034918785095215,-0.4559645652770996,0.9999797344207764,0.5496072769165039,0.5768988728523254,-0.2648314833641052,0.9999560713768004,0.5472338199615479,0.4185881018638611,-0.2111958116292953,0.9999821186065674,0.4748471677303314,0.6251798868179321,-0.2293680012226104,0.968143105506897,0.5078415274620056,0.4094395935535431,-0.0722654536366462,0.9639872312545776,0.4088587164878845,0.5905929207801819,-0.306863009929657,0.8408688306808472,0.4546871781349182,0.4169769883155823,-0.0042431745678186,0.8975080847740173,0.4728094637393951,0.605533242225647,0.0063180872239172,0.9996967911720276,0.449754923582077,0.5339946150779724,-0.0061981403268873,0.9995749592781068,0.5293131470680237,0.6987967491149902,-0.1749848127365112,0.9649838209152222,0.4124509394168854,0.4617446064949035,-0.3513725996017456,0.9703200459480286,0.4263783693313598,0.6217952370643616,-0.0880059078335762,0.8851996064186096,0.4328436255455017,0.6294246315956116,-0.2064787447452545,0.8126166462898254,0.4191144406795501,0.6128531098365784,-0.0777317732572555,0.9326404333114624,0.4381055235862732,0.6531164050102234,-0.1871041804552078,0.8938016891479492,0.4034366309642792,0.6496843695640564,-0.133055180311203,0.9578697085380554,0.4327790737152099,0.7040585875511169,-0.2243795990943908,0.9285688996315002,51.91282200830462,92.86731466451452,31.990761097744038,28.831437990763757,31.950258660412306,156.23153487025152,33.31673272022845,37.167189900821015
arms_not_pressing,0.6712268590927124,0.4911051988601684,-0.2592058181762695,0.9999988079071044,0.630118727684021,0.5763906240463257,-0.0406621843576431,0.9999877214431764,0.6341857314109802,0.404181957244873,-0.0600738860666751,0.999998927116394,0.5171547138120908,0.5787205696105957,-0.0085527887567877,0.9849684834480286,0.6063617265794498,0.3998743295669555,-0.0218004360795021,0.9966623783111572,0.4213358568005122,0.5697481452346285,-0.0756229609251022,0.7867644429206848,0.5886103702731572,0.3594107746005495,-0.0933881029486656,0.9566779732704164,0.5225940942764282,0.5418402552604675,0.0097271986305713,0.9998009204864502,0.5206032395362854,0.4457745552062988,-0.0097468430176377,0.9997501969337464,0.4674395024776459,0.5440333485603333,-0.3586046695709228,0.9843438267707824,0.4691715836524963,0.4827605783939361,-0.3499798476696014,0.9860212802886964,0.3821596503257751,0.5580786466598511,-0.6678254008293152,0.9234431982040404,0.3780107200145721,0.5220412015914917,-0.6806738376617432,0.9191756844520568,0.3563011288642883,0.5556151866912842,-0.7075201272964478,0.9769957065582277,0.3551466763019562,0.5278677940368652,-0.7208918333053589,0.9882519245147704,0.3929901421070099,0.5683987736701965,-0.8039526343345642,0.990931749343872,0.4014153778553009,0.5490038990974426,-0.7995545864105225,0.995293378829956,19.611433398971233,128.88431485207343,73.98791025845674,172.76737377667416,37.96855994737323,58.78246128846635,77.59132120264258,173.21441289770138
