label,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
hips_rotated,0.5387869477272034,0.249342992901802,-0.2036989629268646,0.9999916553497314,0.5522204637527466,0.2341253012418747,-0.1892429739236831,0.9999371767044068,0.536779522895813,0.2343481332063675,-0.1759975999593734,0.9999667406082152,0.6529359443048486,0.352139949798584,-0.0677468180656433,0.999594748020172,0.48012695480785283,0.3488394021987915,0.0051646996289491,0.999958872795105,0.6854439973831177,0.3404191732406616,-0.1156131029129028,0.9955387711524964,0.4400047361850738,0.3381251394748688,0.0724034756422042,0.9904395341873168,0.7598204612731934,0.3428689241409302,-0.231009691953659,0.9686832427978516,0.3504253625869751,0.332126259803772,0.0707157850265502,0.9759263396263124,0.6415983807808573,0.6267268061637878,-0.0278796907514333,0.9994685053825378,0.4601795900100058,0.6141370534896851,0.0277513805776834,0.9999862909317015,0.640920877456665,0.7614707350730896,0.0468779392540454,0.9920626282691956,0.4223057627677917,0.7215253114700317,-0.1956438869237899,0.9995619654655457,0.7100081443786621,0.875194787979126,0.384451687335968,0.8098740577697754,0.4263500869274139,0.9237555265426636,-0.1119099631905555,0.9893669486045836,0.7339830994606018,0.8837544918060303,0.297171950340271,0.9466115236282348,0.3688921928405761,0.9409637451171876,-0.2298127561807632,0.9971619844436646
bent_front_knee,0.383180022239685,0.1995699107646942,-0.1666994392871856,0.9999127388000488,0.3972805440425873,0.1783628463745117,-0.1781055778264999,0.9997428059577942,0.3900098502635956,0.1783490478992462,-0.1441851109266281,0.9997742772102356,0.5092013478279114,0.2920247614383697,-0.1511090844869613,0.9989205598831176,0.3719227612018585,0.2899702191352844,0.0198023729026317,0.99908709526062,0.6275708675384521,0.3024620413780212,-0.2029104679822921,0.9971145391464232,0.26046884059906,0.2770581245422363,0.0530546233057975,0.9836329817771912,0.7712401151657104,0.3382201194763183,-0.3962350487709045,0.949560046195984,0.1125791743397712,0.2679438889026642,-0.1666319072246551,0.9446656107902528,0.4871885180473327,0.54466471617496,-0.0734710618853569,0.9887534379959106,0.3978377282619476,0.613410472869873,0.0732793435454368,0.9964543581008912,0.5983423590660095,0.6608624250537156,-0.1533593386411667,0.99843829870224,0.2543623149394989,0.6939663887023926,-0.0980608984827995,0.9973475933074952,0.702471137046814,0.9548446536064148,0.0502682961523532,0.9469555616378784,0.2692513763904571,0.9357509016990662,0.0884495228528976,0.9869099259376526,0.716451108455658,1.000622034072876,-0.1194989383220672,0.9844694137573242,0.181858628988266,0.9367403984069824,-0.0133668528869748,0.9789549112319946
bent_front_knee,0.5791712403297424,0.183703601360321,-0.2500841319561004,0.9999799728393556,0.5674518346786499,0.1589735746383667,-0.2094829380512237,0.9999539852142334,0.5605103373527527,0.1602291166782379,-0.2531167566776275,0.9999570846557616,0.5881165266036987,0.2870343625545501,-0.0176863502711057,0.9998733997344972,0.4125924110412597,0.2831321060657501,-0.2294632643461227,0.9996209144592284,0.7359015345573425,0.2957078516483307,-0.0439110845327377,0.9979850053787231,0.2718143761157989,0.2983770668506622,-0.2807124257087707,0.9823227524757384,0.9077697992324828,0.2767913043498993,-0.2530364394187927,0.9898977279663086,0.0897040665149688,0.2995372414588928,-0.4623844921588897,0.9431104063987732,0.5318419337272644,0.5629574756488814,0.0543191470205783,0.9990247488021852,0.419481098651886,0.6261041164398193,-0.0545050613582134,0.9988571405410768,0.7277817726135254,0.5869103439426446,-0.1559712886810302,0.998446524143219,0.2652430534362793,0.759415328502655,-0.1248438507318496,0.998525083065033,0.6875072121620178,0.974081814289093,0.0090434262529015,0.9925662279129028,0.1107706204056739,0.8969764709472656,0.0265037342905998,0.9850406050682068,0.7955383062362671,0.989574372768402,-0.1180862337350845,0.9937490224838256,0.0874552428722381,0.948689877986908,-0.149159699678421,0.9944566488265992
bent_front_knee,0.430154800415039,0.4387276768684387,-0.3486424386501312,0.9998397827148438,0.4512976109981537,0.4261406362056732,-0.3664226233959198,0.9993407130241394,0.4366970658302307,0.4265130162239074,-0.3178775012493133,0.9995115995407104,0.5980451107025146,0.4950084984302521,-0.3246060907840729,0.9995025396347046,0.4174101054668426,0.4907847940921783,-0.0523951202630996,0.9996471405029296,0.7531395554542542,0.4926975667476654,-0.38605597615242,0.9979813694953918,0.2639132440090179,0.4943082630634308,-0.0200718641281127,0.9724377989768982,0.9187709093093872,0.5112175345420837,-0.6150298118591309,0.9574418067932128,0.0628031194210052,0.4632922112941742,-0.3420543074607849,0.9445375204086304,0.5785842537879944,0.6469034188758886,-0.1322337836027145,0.9965432286262512,0.4589622318744659,0.6892677545547485,0.1318548172712326,0.9992550015449524,0.7347026467323303,0.7184518366673849,-0.1972261220216751,0.9990119934082032,0.2557957470417022,0.7195653915405273,-0.1481557339429855,0.9974735379219056,0.9312846660614014,0.8946459889411926,0.0218498911708593,0.9829146265983582,0.2412893176078796,0.9006057977676392,-0.0003109840035904,0.9959041476249696,0.9069918990135192,0.91896390914917,-0.1867122799158096,0.9954462647438048,0.1077798008918762,0.9026673436164856,-0.1341320723295211,0.9930806756019592
arms_bent,0.4307782351970672,0.2181153297424316,-0.2233141511678695,0.9999456405639648,0.4466738700866699,0.1972240507602691,-0.2225471138954162,0.9997439980506896,0.4332414865493774,0.200065329670906,-0.195005714893341,0.9998095631599426,0.5486060976982117,0.3297851085662842,-0.136723592877388,0.9982744455337524,0.4056427180767059,0.3267802000045776,-0.013771385885775,0.9997935891151428,0.6603443622589111,0.3263548612594604,-0.2034117132425308,0.9941196441650392,0.22828567967650515,0.46395705251222397,-0.004329920746386,0.9850955605506896,0.7900893688201904,0.3028181791305542,-0.3796046078205108,0.9363792538642884,0.1588897109031677,0.4217165040555386,-0.2415294349193573,0.9568467140197754,0.5303927063941956,0.6553760170936584,-0.0502142459154129,0.9895304441452026,0.4363805949687958,0.6472619771957397,0.0502659901976585,0.9984039664268494,0.6643674969673157,0.7834835648536682,-0.1099968776106834,0.9909255504608154,0.2728190422058105,0.6680095195770264,-0.1305445879697799,0.997491717338562,0.8059050440788269,0.9240784645080566,0.0761375501751899,0.9451215863227844,0.2877132892608642,0.9456488490104676,0.0606518536806106,0.9850538372993468,0.8462401628494263,0.937091588973999,-0.0636126920580864,0.9641144871711732,0.1951487809419632,0.9512364864349364,-0.033449325710535,0.9710139632225036
back_foot_wrong_angle,0.5565254092216492,0.2787354290485382,-0.1471445113420486,0.99998277425766,0.5526629686355591,0.2609916925430298,-0.1298501342535019,0.9999524354934692,0.5473428964614868,0.2606657445430755,-0.1465728431940078,0.999939501285553,0.5717171430587769,0.36781907081604,-0.0260306373238563,0.9999437928199768,0.4700178503990173,0.3682068586349487,-0.1140109673142433,0.999380350112915,0.6515200138092041,0.3676972687244415,-0.0349459685385227,0.999273419380188,0.3889204561710357,0.368634283542633,-0.1421028226613998,0.9946972131729126,0.7492387294769287,0.3594481945037842,-0.1635661870241165,0.9962140321731568,0.2953573763370514,0.3581912219524383,-0.2545714080333709,0.9829820394515992,0.5517879128456116,0.6397348046302795,0.0255100987851619,0.9993038773536682,0.4870728552341461,0.637615442276001,-0.025604898110032,0.9978063106536864,0.6595211625099182,0.7261821031570435,-0.1202708482742309,0.9965514540672302,0.4096753895282745,0.7874708771705627,-0.0797046571969986,0.99359130859375,0.6457180976867676,0.9807724356651306,-0.0365675836801528,0.9902436137199402,0.42018725523537137,0.951037347316742,-0.0299872048199176,0.964201271533966,0.7061686515808105,0.9908509850502014,-0.1151432543992996,0.9904009103775024,0.42689404200993153,0.9912348985671996,-0.1276303827762603,0.9866112470626832
hips_rotated,0.5004749298095703,0.3502299785614013,-0.1888993233442306,0.9999790787696838,0.4994261562824249,0.3330920934677124,-0.1633195430040359,0.9999513030052184,0.491071343421936,0.3308342099189758,-0.1824730783700943,0.9999396800994872,0.5632746972080405,0.4101775884628296,0.0108894128352403,0.999948263168335,0.3554531775478188,0.4112387597560882,-0.0885815918445587,0.9997419118881226,0.5811969637870789,0.4246724247932434,0.0143420193344354,0.9965431094169616,0.3336621224880218,0.4345217645168304,-0.1149883270263671,0.994955837726593,0.6765661835670471,0.410604864358902,-0.1579930633306503,0.9911847710609436,0.2356198579072952,0.4275529086589813,-0.2751593291759491,0.9762908220291138,0.5768161279354386,0.6716901659965515,0.0339528359472751,0.9995179772377014,0.3303873079623885,0.6752857565879822,-0.0338349230587482,0.9992685317993164,0.5896658301353455,0.7282585501670837,-0.1343552619218826,0.9979615211486816,0.3344621956348419,0.8017404079437256,-0.1098837554454803,0.998774230480194,0.5940617918968201,0.9444186091423036,0.0034852859098464,0.9904398322105408,0.2381612509489059,0.92933851480484,-0.0412984229624271,0.9799086451530457,0.6556880474090576,0.9508698582649232,-0.0770701393485069,0.9886103868484496,0.2138471007347107,0.9618322253227234,-0.1506326496601104,0.9948816895484924
back_foot_wrong_angle,0.5599233508110046,0.5038389563560486,-0.181352823972702,0.9998844861984252,0.5474599003791809,0.4930382072925567,-0.1465131789445877,0.9997296929359436,0.5418662428855896,0.4935807585716247,-0.192252367734909,0.9997634291648864,0.5799068808555603,0.5518832206726074,0.0530217997729778,0.9998288154602052,0.4239343702793121,0.5646184086799622,-0.2186073809862136,0.9992307424545288,0.6929532289505005,0.5547549724578857,0.0614039748907089,0.9949073195457458,0.3086956441402435,0.5832621455192566,-0.2757143378257751,0.996799111366272,0.8331246376037598,0.5349698066711426,-0.1833414137363433,0.9904175400733948,0.1611720025539398,0.5887419581413269,-0.4294102787971496,0.9844005703926086,0.5581752061843872,0.7144494652748108,0.071285106241703,0.9994315505027772,0.463783711194992,0.7172169089317322,-0.0709748566150665,0.9984917640686036,0.7052096128463745,0.7738251090049744,-0.1872485727071762,0.9944473505020142,0.3628858923912048,0.8052929043769836,-0.0896490812301635,0.993946611881256,0.6633886098861694,0.8956681489944458,-0.0132564073428511,0.9600220918655396,0.31585520019751756,0.8859590291976929,0.1375154256820678,0.8714926242828369,0.748940110206604,0.915797233581543,-0.1502991318702697,0.9667006731033324,0.33559128034390473,0.903201699256897,-0.0341758169233799,0.966551959514618
bent_front_knee,0.53614342212677,0.1163325086236,-0.2580156028270721,0.9999833106994628,0.53277587890625,0.0929027199745178,-0.2283899039030075,0.9999535083770752,0.5178917646408081,0.0964685678482055,-0.2534129917621612,0.9999473094940186,0.5698691606521606,0.2362712919712066,-0.040533397346735,0.9998781681060792,0.4170688390731811,0.2355573028326034,-0.2012919336557388,0.9993446469306946,0.6885615587234497,0.224548190832138,-0.0546274632215499,0.998835265636444,0.2955452799797058,0.2280118763446808,-0.2576737105846405,0.9963507652282716,0.8282970190048218,0.1984700709581375,-0.2480402588844299,0.9949679970741272,0.1566098630428314,0.2201694846153259,-0.4354642331600189,0.982851266860962,0.5213007926940918,0.541379065148689,0.0517375729978084,0.9991683959960938,0.4269857108592987,0.5674447417259216,-0.0518184304237365,0.99812513589859,0.6755242943763733,0.605797778951886,-0.1622099131345749,0.9972429275512696,0.3042997121810913,0.7259020209312439,-0.1685927510261535,0.9982896447181702,0.6506069898605347,0.9447097778320312,0.0405026525259017,0.9900879263877868,0.1853066682815551,0.9196299910545348,-0.0311317406594753,0.973228394985199,0.7450095415115356,0.9554840326309204,-0.0773901939392089,0.9913119077682496,0.1766971051692962,0.9513592720031738,-0.186904564499855,0.9930316209793092
c,0.5008153319358826,0.3454416692256927,-0.1806769073009491,0.9999763369560242,0.500423789024353,0.3284575343132019,-0.1566000431776046,0.9999442100524902,0.4916374683380127,0.3258131444454193,-0.1769380122423172,0.9999316930770874,0.5108203291893005,0.4083940684795379,0.0111427986994385,0.9999437928199768,0.4122923910617828,0.4058552980422973,-0.0923824906349182,0.9997320771217346,0.5847511291503906,0.4244560003280639,0.0139687824994325,0.99674391746521,0.3388577997684479,0.4311115145683288,-0.1175267994403839,0.9948474168777466,0.68022221326828,0.4130318164825439,-0.1593949943780899,0.9909422993659972,0.2382161170244217,0.4173274338245392,-0.272486537694931,0.976000428199768,0.4867744743824005,0.6701279282569885,0.0350347720086574,0.9994848370552064,0.4209356606006622,0.6735427379608154,-0.0349503569304943,0.9992213249206544,0.5891444683074951,0.7296141386032104,-0.1233752146363258,0.9977518916130066,0.3349875211715698,0.8013267517089844,-0.1093989610671997,0.9985783696174622,0.594293475151062,0.9440357685089112,0.025382000952959,0.9899702072143556,0.2385551929473877,0.92890864610672,-0.0284714214503765,0.9795917868614196,0.6551888585090637,0.9508551359176636,-0.0528348013758659,0.9880504608154296,0.2145097851753235,0.9615227580070496,-0.138541117310524,0.9946610927581788
