label,nose_x,nose_y,nose_z,nose_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
c,0.5466230511665344,0.2651294767856598,-0.1846697479486465,0.9999860525131226,0.5418012142181396,0.2459799349308014,-0.1679445654153823,0.9999616146087646,0.5369974374771118,0.2467470020055771,-0.186689868569374,0.9999562501907348,0.5638650059700012,0.3534906208515167,-0.0451223962008953,0.9999462366104126,0.4606305956840515,0.3517543971538543,-0.1424492448568344,0.9995691180229188,0.6457648873329163,0.3514063060283661,-0.0526200681924819,0.9990617632865906,0.3811436295509338,0.3525686264038086,-0.1673830598592758,0.9962136149406432,0.7376247048377991,0.3442405462265014,-0.2060963660478592,0.99553781747818,0.2870774269104004,0.34349125623703,-0.2935445010662079,0.9824603796005248,0.5441780090332031,0.6260505318641663,0.0270984005182981,0.999437153339386,0.4797483086585998,0.6233319640159607,-0.0271492395550012,0.9985316395759584,0.6485552787780762,0.7260797619819641,-0.0982225462794303,0.9962974190711976,0.4083209931850433,0.7775450944900513,-0.0676509961485862,0.9950907826423644,0.6448869705200195,0.979322910308838,-0.0365328639745712,0.986685037612915,0.3311163485050201,0.9485033750534058,-0.012197813950479,0.9390666484832764,0.7038729190826416,0.9880313873291016,-0.1275484561920166,0.9894165396690368,0.3155986070632934,0.9878504276275636,-0.1196067705750465,0.9848798513412476
c,0.5473862290382385,0.2657730281352997,-0.1765230447053909,0.9999861121177672,0.5423423051834106,0.2467395067214965,-0.1595446914434433,0.9999616742134094,0.5375738739967346,0.2474589347839355,-0.1776183843612671,0.9999560713768004,0.5639984011650085,0.3543157875537872,-0.0445530712604522,0.9999470114707948,0.4608408510684967,0.3521783053874969,-0.1420255750417709,0.9995656609535216,0.6457873582839966,0.3523755073547363,-0.0546207316219806,0.9991021156311036,0.381262332201004,0.3550288379192352,-0.1670082956552505,0.996168851852417,0.7385788559913635,0.3447969257831573,-0.205260545015335,0.995672643184662,0.2872021794319153,0.3476644456386566,-0.2934505641460418,0.982796847820282,0.5443212985992432,0.6268824934959412,0.027153842151165,0.9994304180145264,0.4799157083034515,0.6242255568504333,-0.0272092279046773,0.9984848499298096,0.6488748788833618,0.726021945476532,-0.0994073525071144,0.996385395526886,0.4082872867584228,0.778337299823761,-0.0673682317137718,0.9950218200683594,0.6449534893035889,0.9793044924736024,-0.0380476601421833,0.9871880412101746,0.3310975134372711,0.9485304951667786,-0.0118340654298663,0.9418007135391236,0.7038626670837402,0.9883082509040833,-0.128599613904953,0.9897056221961976,0.3155983686447143,0.9878907203674316,-0.1158345863223075,0.9851422905921936
c,0.5481934547424316,0.2659378349781036,-0.1688737869262695,0.9999862909317015,0.5429243445396423,0.2470428198575973,-0.1516280025243759,0.999962031841278,0.5381807088851929,0.2478436678647995,-0.1697914451360702,0.9999561309814452,0.5643825531005859,0.3548482358455658,-0.0438565462827682,0.9999479651451112,0.4613353908061981,0.3530280590057373,-0.1407740712165832,0.9995615482330322,0.6458600759506226,0.3533007204532623,-0.053652785718441,0.9991376996040344,0.3813780844211578,0.3570680916309356,-0.1665609925985336,0.9960821270942688,0.7395926117897034,0.3454342186450958,-0.2016561478376388,0.9957959055900574,0.2873561978340149,0.3511810302734375,-0.291696548461914,0.9830607771873474,0.5445760488510132,0.6274875402450562,0.0272764544934034,0.9994261860847472,0.4800915122032165,0.62486332654953,-0.0273394286632537,0.998444139957428,0.6492143273353577,0.7259957790374756,-0.0999626293778419,0.996460497379303,0.4082610309123993,0.7790349125862122,-0.0676364973187446,0.9949427843093872,0.6450179815292358,0.9793221950531006,-0.038381241261959,0.987670361995697,0.3310041725635528,0.9485625624656676,-0.0116223813965916,0.9444952011108398,0.703927755355835,0.9885769486427308,-0.1276692003011703,0.9899782538414,0.3155794143676758,0.987930715084076,-0.1156883761286735,0.9854194521903992
c,0.5487044453620911,0.2662224173545837,-0.1732392907142639,0.9999860525131226,0.5434973239898682,0.2475483417510986,-0.155146524310112,0.9999613761901855,0.5386705994606018,0.2483226656913757,-0.1733975410461425,0.999955117702484,0.564824104309082,0.355367511510849,-0.0405194982886314,0.9999479651451112,0.4617904722690582,0.3540912270545959,-0.1379920393228531,0.9995526671409608,0.6461127400398254,0.3543732166290283,-0.0497245900332927,0.9991638660430908,0.3818099796772003,0.3576738536357879,-0.1640586256980896,0.996006190776825,0.7412174940109253,0.3462348878383636,-0.1933497339487075,0.9958672523498536,0.2875718474388122,0.3513945639133453,-0.2877829372882843,0.9831767678260804,0.5446435213088989,0.6278531551361084,0.0278718136250972,0.9994198679924012,0.4801889955997467,0.6252177953720093,-0.0279395058751106,0.9984009861946106,0.6494698524475098,0.725990891456604,-0.1004366055130958,0.9964746236801147,0.4082420468330383,0.7793700098991394,-0.067897692322731,0.9948542714118958,0.6450452208518982,0.9795061349868774,-0.0390510894358158,0.988040030002594,0.3309367001056671,0.9486429691314696,-0.0112121673300862,0.9465782642364502,0.7043182253837585,0.9887012243270874,-0.1283993571996688,0.9901071190834044,0.3155537843704223,0.9881829619407654,-0.1149449422955513,0.9855733513832092
c,0.5492677092552185,0.2665552198886871,-0.1741444915533065,0.999985694885254,0.5441119074821472,0.2480482161045074,-0.1554942727088928,0.9999602437019348,0.5392661094665527,0.248811587691307,-0.1742091923952102,0.9999536275863647,0.5652353167533875,0.3558736741542816,-0.0354139506816864,0.999947726726532,0.4623383581638336,0.3552083671092987,-0.1378183215856552,0.9995421171188354,0.646507203578949,0.3550343513488769,-0.0410266928374767,0.999182403087616,0.3825783431529999,0.3579236268997192,-0.1640337407588958,0.9959200620651244,0.7435359358787537,0.3475403785705566,-0.1816742867231369,0.9958958029747008,0.2880031764507293,0.3515216708183288,-0.2864760458469391,0.9832650423049928,0.54475998878479,0.6282355189323425,0.0287041161209344,0.9994126558303832,0.480358213186264,0.6255021095275879,-0.0287764370441436,0.9983522295951844,0.6498613357543945,0.7259960174560547,-0.1000520810484886,0.9964637160301208,0.4082313776016235,0.7795612812042236,-0.0701155737042427,0.9947505593299866,0.6451067328453064,0.9798434376716614,-0.0369880720973014,0.9883803725242616,0.3308058679103851,0.948697566986084,-0.0131531730294227,0.948590099811554,0.7047661542892456,0.9888961315155028,-0.1252034455537796,0.9902181029319764,0.3155281543731689,0.9885324835777284,-0.1161283776164054,0.9857326745986938
c,0.5504245758056641,0.2681901454925537,-0.1752295345067978,0.9999855756759644,0.5457829236984253,0.2502902746200561,-0.1562522947788238,0.9999599456787108,0.5409061312675476,0.2504588067531585,-0.1742861121892929,0.9999526739120485,0.5658602714538574,0.3568651080131531,-0.0377235226333141,0.999948799610138,0.4632095694541931,0.3562602996826172,-0.138985589146614,0.99953293800354,0.6469550132751465,0.3563263714313507,-0.0436324775218963,0.9992087483406068,0.383194625377655,0.3589586913585663,-0.1658233851194381,0.9958689212799072,0.7441840767860413,0.3510418534278869,-0.1861070692539215,0.9960022568702698,0.2885303795337677,0.3519341945648193,-0.2887190580368042,0.9834895730018616,0.5454628467559814,0.6286022067070007,0.0287038516253232,0.9994139075279236,0.4810308218002319,0.6259066462516785,-0.0287759620696306,0.9983217120170592,0.6510128378868103,0.7258760929107666,-0.1072877198457717,0.9964678287506104,0.4082153141498565,0.779947817325592,-0.072826936841011,0.9945823550224304,0.6451733708381653,0.9800373315811156,-0.0371437259018421,0.9886437058448792,0.3306149840354919,0.9490349888801576,-0.0191736482083797,0.95023512840271,0.705204963684082,0.9890736937522888,-0.1267829239368438,0.9902636408805848,0.3154402673244476,0.9887908101081848,-0.1233705282211303,0.9857650399208068
c,0.5526598691940308,0.2699409127235412,-0.1761866807937622,0.9999852180480956,0.5488194227218628,0.2526008486747741,-0.1566949486732483,0.999958872795105,0.5434503555297852,0.2523393332958221,-0.1752914190292358,0.9999504685401917,0.5678289532661438,0.359488308429718,-0.0463514998555183,0.9999494552612304,0.4652840197086334,0.359243631362915,-0.1388659626245498,0.9995113015174866,0.6481343507766724,0.358393520116806,-0.054467637091875,0.9992323517799376,0.3840816617012024,0.360685646533966,-0.1657954603433609,0.9957599639892578,0.7454964518547058,0.3550651967525482,-0.1942790746688842,0.9960910677909852,0.2896603345870971,0.3527452051639557,-0.2859663367271423,0.9835638999938964,0.5471636652946472,0.630680501461029,0.0269678756594657,0.9994117021560668,0.4822345972061157,0.6270620822906494,-0.0270528849214315,0.998279333114624,0.6534767746925354,0.7260959148406982,-0.1160396486520767,0.9964656233787536,0.4084393978118896,0.7800416350364685,-0.0727827623486518,0.9943075180053712,0.6451873183250427,0.9806342720985411,-0.0392999723553657,0.9887900352478028,0.3305311203002929,0.9497313499450684,-0.019581289961934,0.9516869187355042,0.7054266929626465,0.9895794987678528,-0.127201035618782,0.9902216792106628,0.3153982758522033,0.9889614582061768,-0.1236679553985595,0.9856623411178588
c,0.5540019273757935,0.2721272706985473,-0.1769735068082809,0.9999847412109376,0.5506384372711182,0.2548211216926574,-0.1578146070241928,0.9999576210975648,0.5449050664901733,0.2545552253723144,-0.1761376857757568,0.9999482035636902,0.5692043900489807,0.3610868155956268,-0.0459020659327507,0.9999495148658752,0.4666800498962402,0.3610185980796814,-0.1377673745155334,0.9994906783103944,0.6490526795387268,0.3607918620109558,-0.0541667938232421,0.9992443323135376,0.3847759366035461,0.3615297675132751,-0.1644584834575653,0.995631754398346,0.7462457418441772,0.3568545877933502,-0.1944435685873031,0.996128797531128,0.2907855212688446,0.3532576560974121,-0.2833675146102905,0.9833784699440002,0.5482473969459534,0.6324943900108337,0.0267272982746362,0.9994076490402222,0.483197420835495,0.628798246383667,-0.0268164221197366,0.9982388019561768,0.6549698710441589,0.7261688113212585,-0.1169790476560592,0.9964479207992554,0.4084808826446533,0.7804051637649536,-0.0735350102186203,0.9941127300262452,0.6452087163925171,0.9809754490852356,-0.0408674292266368,0.988898515701294,0.3304396867752075,0.9503355622291564,-0.0234395265579223,0.952847421169281,0.705638587474823,0.989792823791504,-0.127693235874176,0.990147590637207,0.3153941035270691,0.9890300631523132,-0.1268371641635894,0.985584020614624
c,0.5556044578552246,0.2740291357040405,-0.1730275005102157,0.9999845027923584,0.5521145462989807,0.2568145096302032,-0.1550085097551345,0.9999570250511168,0.5465924739837646,0.2567003965377807,-0.1736506968736648,0.9999468922615052,0.5700890421867371,0.3630596697330475,-0.045825894922018,0.99994957447052,0.4681109189987182,0.3639630675315857,-0.1377437561750412,0.9994709491729736,0.6494737267494202,0.3631150126457214,-0.053778950124979,0.9992532134056092,0.385618656873703,0.3628134131431579,-0.1645052433013916,0.9954575896263124,0.7464001178741455,0.3577256202697754,-0.1907101571559906,0.9961577653884888,0.2920124530792236,0.3536930978298187,-0.2820194959640503,0.9831570386886596,0.5497006773948669,0.6338562369346619,0.0261080805212259,0.999401330947876,0.4847569763660431,0.6300770044326782,-0.0262035839259624,0.9981929063796996,0.6561422348022461,0.7261396050453186,-0.1158086434006691,0.9964773654937744,0.4088587164878845,0.7807534337043762,-0.0742378458380699,0.9939787983894348,0.6452284455299377,0.9809772968292236,-0.0400193221867084,0.9890556931495668,0.3304368853569031,0.9505696296691896,-0.0292530413717031,0.9544477462768556,0.7057015895843506,0.9899925589561462,-0.1254213750362396,0.9901966452598572,0.3153643012046814,0.989035964012146,-0.132311537861824,0.9856579303741456
c,0.5566009879112244,0.2758007049560547,-0.1671193391084671,0.9999842643737792,0.5527915954589844,0.2586221694946289,-0.1495782136917114,0.9999564290046692,0.5476179122924805,0.2586818933486938,-0.1680779010057449,0.9999454617500304,0.570904016494751,0.3647586107254028,-0.0452509485185146,0.99994957447052,0.4695039987564087,0.3670251369476318,-0.1348444372415542,0.9994484186172484,0.650111198425293,0.3652282357215881,-0.0529596917331218,0.9992597103118896,0.3877270221710205,0.3644099533557892,-0.1620190292596817,0.9952639937400818,0.7471612095832825,0.3587677478790283,-0.1846579760313034,0.9961825013160706,0.2937951385974884,0.3547958731651306,-0.276136189699173,0.9829258918762208,0.5508161783218384,0.6359261870384216,0.025654312223196,0.9993970990180968,0.4859048128128052,0.6321448683738708,-0.0257509667426347,0.998153567314148,0.6569023728370667,0.726231575012207,-0.1149256378412246,0.9964877367019652,0.4091050326824188,0.781383216381073,-0.0744082778692245,0.9938639402389526,0.6452645659446716,0.9811285138130188,-0.0394809879362583,0.989218294620514,0.3304498791694641,0.9508400559425354,-0.0309226438403129,0.955946147441864,0.7058408260345459,0.9902289509773254,-0.1240772381424903,0.9902580380439758,0.3152045011520386,0.9890443086624146,-0.1331686675548553,0.9857614040374756
