source_id,label,frame_number,left_torso_hip_angle,right_torso_hip_angle,left_shoulder_arm_angle,right_shoulder_arm_angle,neck_tilt_angle,feet_distance_normalized,ear_shoulder_lateral_delta,plumb_line_alignment
arms_not_dropped_1.mp4,arms_not_dropped,144,155.01474920337847,165.10854499243698,71.8914276246524,67.32871745038356,155.9515177854562,0.7350376182084866,0.4631039646416013,0.6499819470948729
arms_not_dropped_1.mp4,arms_not_dropped,152,155.79394005208613,168.97132793637007,64.28261549318974,63.09871756186316,154.82671507966108,0.9206005068536454,1.4643325088371633,0.6338810087590262
arms_not_dropped_1.mp4,arms_not_dropped,160,158.11780852479896,169.55658389992172,63.92218835031775,60.041585230122664,154.89182761871695,0.8708975163907743,2.031939740650053,0.6264509979747573
arms_not_dropped_1.mp4,arms_not_dropped,168,156.00455625655735,169.7940564273117,69.78995695845362,67.82056201751742,154.4743990165222,0.8963148443533211,2.118134643655946,0.5935180469979829
arms_not_dropped_1.mp4,arms_not_dropped,176,171.98050149896747,149.45321502163185,73.05880890173245,69.78790636169067,153.06680810073624,1.0994066688608886,1.0608639521772731,0.6840821902349488
arms_not_dropped_1.mp4,arms_not_dropped,184,159.6329619271663,162.63474542244512,73.70666821619751,73.18739278546629,151.03465631758962,0.47162981918592595,0.9710377143208211,0.7152433674400206
arms_not_dropped_1.mp4,arms_not_dropped,192,163.34840636750266,168.76923723906847,77.57543889946467,73.94435556682153,149.62054334039593,0.528029850648286,1.283320030439913,0.760911827651757
arms_not_dropped_1.mp4,arms_not_dropped,200,168.04460346422854,174.97731528589298,83.14177740816024,78.78071465211882,150.43926174528684,0.4946745847678252,0.6785525077476505,0.7243905077852311
arms_not_dropped_1.mp4,arms_not_dropped,208,170.39983463132174,172.8633010967319,88.17996560443585,81.9315665177417,150.66567744075866,0.5714853580588473,0.7877116437905093,0.6787173526575391
arms_not_dropped_1.mp4,arms_not_dropped,216,168.7217911172102,171.295644846916,89.54964148187804,81.81969335355475,149.69576181430494,0.5661936956776297,0.4183085435794162,0.6429480670341664
arms_not_dropped_1.mp4,arms_not_dropped,224,170.69710134258705,170.9555738356935,87.81757314385693,81.93605272662144,149.03119359802432,0.547026815417764,1.2730065826276453,0.6330954365178546
arms_not_dropped_1.mp4,arms_not_dropped,232,170.10709205003923,173.23528302813864,93.14946559135808,85.52065458593268,150.4135707809173,0.5151104195791407,1.2641586858745326,0.5991052200394817
arms_not_dropped_1.mp4,arms_not_dropped,240,151.78262232182078,173.55473333002172,101.13950668979149,92.28180292963756,149.2356441143274,0.9542892574218463,0.6262338179499667,0.5728919485428257
arms_not_dropped_1.mp4,arms_not_dropped,248,151.04995510853763,173.0691509265794,114.67079851194205,108.99403420484028,151.59796365020378,1.3498139270370046,1.4540593948942906,0.4735957686376386
arms_not_dropped_1.mp4,arms_not_dropped,256,145.6272628136093,174.4376614881782,120.1328125804163,118.28888879799605,151.41799058585545,1.4394645710452452,1.7594299600210923,0.4154889425690068
arms_not_dropped_1.mp4,arms_not_dropped,264,159.65090078988914,163.9746043379914,122.59305747328263,122.42380480443029,151.01441169132923,0.4734769317579862,0.3365035107156531,0.3860955626435121
arms_not_dropped_1.mp4,arms_not_dropped,272,152.4195407130578,170.36679502610443,120.90779811448087,123.80971889043515,147.99309910858628,0.762879957551377,1.0069815225073089,0.4272469248391194
arms_not_dropped_1.mp4,arms_not_dropped,280,143.85286770384883,174.47307894668873,124.20297229050078,121.14234892536996,151.21713403681923,1.115573418103775,0.30668408627480886,0.3477638590430886
arms_not_dropped_1.mp4,arms_not_dropped,288,150.1249369682364,167.16643169897532,121.92283463683773,117.15726183266491,150.61372815510614,0.7296629699936713,0.7543072798002771,0.3043612962181167
arms_not_dropped_1.mp4,arms_not_dropped,296,153.42061384154658,174.53098875045313,118.83555087622139,116.14044917184262,149.89044117494794,1.1474195939034517,2.7573501130819613,0.3591273629064177
arms_not_dropped_1.mp4,arms_not_dropped,304,158.89119581591942,168.381030990053,117.94896207226246,113.6553776074989,148.5249795739228,0.5771997206041551,2.023793007401316,0.38940155666068405
arms_not_dropped_1.mp4,arms_not_dropped,312,151.02769365561198,171.57004082969533,114.36936371723813,112.85359787460476,146.31767590222412,1.0840837745817336,2.1345676746907465,0.46836897536323663
arms_not_dropped_1.mp4,arms_not_dropped,320,158.00552068673616,173.93081109655267,111.65602961111385,110.01474949210665,147.94926502191248,1.0493756324348034,1.9170938574415781,0.5284001255374774
arms_not_dropped_1.mp4,arms_not_dropped,328,168.14395928182591,173.22313490851835,107.15823545297187,101.72859713270068,147.67312503588292,0.7425328303041162,2.868211931484418,0.5509331810149487
arms_not_dropped_1.mp4,arms_not_dropped,336,173.37487878950952,172.56566358054806,99.06105823402055,91.27080553017676,145.8471094007255,0.46885099455868295,2.1975027080998255,0.6288042557998325
arms_not_dropped_1.mp4,arms_not_dropped,344,166.8561174961403,164.82840672744038,97.83533810567316,89.37670722854581,148.26844283626735,1.2223209435190592,2.867759633635593,0.6027911820013988
arms_not_dropped_1.mp4,arms_not_dropped,352,165.22134269713476,165.1647945793403,99.44858038230645,87.79986411912687,148.95393655846507,0.9895513418782056,3.291670070836028,0.5891620686087365
arms_not_dropped_1.mp4,arms_not_dropped,360,168.33142152060148,164.69968284656716,96.34721035556446,84.72958069841322,148.2508185457787,0.783125468671182,2.2848604030276163,0.6334697158408659
arms_not_dropped_1.mp4,arms_not_dropped,368,162.91532155818382,164.99835057439566,95.95366947598923,83.83527080929798,149.64707411540078,1.0037465844762214,1.700464033324273,0.5922495308401273
arms_not_dropped_1.mp4,arms_not_dropped,376,173.54744319588764,169.0539413958154,90.49691398728754,79.18232408308658,148.04682202833843,0.46607194156958226,1.9713219719932218,0.6909600828191819
arms_not_dropped_1.mp4,arms_not_dropped,384,160.15125212674366,165.1085172989196,87.4091031534975,79.30120042967988,148.48756317260072,1.4529087705323391,0.3486549077819069,0.6765457128704196
arms_not_dropped_1.mp4,arms_not_dropped,392,171.97458960196468,175.60805806993224,85.65896257047655,76.76900917160538,148.13082626130415,0.5340504567508324,1.8670277548157617,0.7357853461620865
arms_not_dropped_1.mp4,arms_not_dropped,400,170.65508921094897,175.2903611197753,85.9323525636639,77.57611630725748,149.77532899693549,0.5531496500320421,2.2079661971645317,0.7466637817059174
arms_not_dropped_1.mp4,arms_not_dropped,408,169.99978743810186,175.38747335560475,80.12563647049889,74.74741709929344,149.3873477463714,0.5442566951780914,1.9708963440114513,0.7599542137337287
arms_not_dropped_1.mp4,arms_not_dropped,416,161.01549676070888,175.8477763586732,74.03126771855632,71.66724008058496,148.31502003260726,0.7153219938091858,0.17111516661266624,0.6653067226556975
arms_not_dropped_1.mp4,arms_not_dropped,424,149.68074587825737,173.25828489381576,77.40111476510906,73.424576260569,153.6533542283301,1.1152679255774898,0.3277724486517651,0.5940602422250943
arms_not_dropped_1.mp4,arms_not_dropped,432,141.23999035262736,172.0759285354045,72.1449379821053,66.58663939751952,153.38900391784696,1.4337856477342112,0.3868588312017023,0.6803246978629203
arms_not_dropped_1.mp4,arms_not_dropped,440,156.3564109393853,159.0523045368266,71.62680353372136,63.37963113887008,154.499277845417,0.503040423519057,1.1725208425780618,0.701481103065283
arms_not_dropped_1.mp4,arms_not_dropped,448,163.00868639555458,169.60129597389422,70.11172132726367,65.47494810605458,155.7510414116713,0.6729431047653242,1.2722307062267333,0.7259704169565973
arms_not_dropped_1.mp4,arms_not_dropped,456,160.38548246371982,170.30615384697802,69.23026081489802,61.856834710335335,153.73545247376342,0.6925468991680149,0.9080152751803776,0.6320729470414845
arms_not_dropped_1.mp4,arms_not_dropped,464,163.1488665334984,155.63639616605784,70.00307532430386,62.83871559916444,155.18919487408186,0.4968288145814525,3.0145998351723966,0.6439960593602708
arms_not_dropped_1.mp4,arms_not_dropped,472,151.76033815578003,166.70177950524456,72.28662642981315,67.19530565007783,153.9678738223455,1.033451369298313,0.8961048614624558,0.6297827332569731
arms_not_dropped_1.mp4,arms_not_dropped,480,147.69451826761275,170.35032431738588,70.57837747505201,66.72626803408626,152.48795177683405,1.0956967751488762,0.536351765703798,0.6738152240680471
arms_not_dropped_1.mp4,arms_not_dropped,488,160.59315891572072,160.19879006800497,73.12842873695608,69.419316646786,152.91852223007552,0.527696320496123,0.08416876492768832,0.6056199768930313
arms_not_dropped_1.mp4,arms_not_dropped,496,172.18577036864983,168.35616224314737,76.68619456163992,72.21554069626247,152.15281892999587,0.46829967536475303,0.08472357760589871,0.5492523963033712
arms_not_dropped_1.mp4,arms_not_dropped,504,171.84801815093394,160.323413457888,77.82747167136473,71.35414847153955,149.90238528071833,0.6371672026312585,0.3040728116383714,0.6149599817289785
arms_not_dropped_1.mp4,arms_not_dropped,512,160.67477654517785,174.22154792950303,79.05668378897695,73.19295899460438,148.7712272427436,1.190130033303274,0.8621528499835526,0.5518091703562366
arms_not_dropped_1.mp4,arms_not_dropped,520,168.45316922876034,175.29648790685167,86.25281144343694,73.7592374138509,148.1807154928718,0.5461377101343539,1.5197893172541337,0.7055360613057419
arms_not_dropped_1.mp4,arms_not_dropped,528,173.56620851457703,159.27147360163477,102.45883932508224,73.40076731095051,151.57761668495652,0.6958533960891944,1.3868408598246782,0.5918408742521883
arms_not_dropped_1.mp4,arms_not_dropped,536,165.31694180201276,175.71634006122883,112.31798770854965,66.5444695421258,150.68396292578893,0.6392623004089565,0.32782489344918425,0.6741156107710187
arms_not_dropped_1.mp4,arms_not_dropped,544,173.17252368641633,158.3012159951722,117.74332983799353,63.58093688083015,149.9423587955456,0.5312243819903495,3.7533539242839704,0.6574490653424433
arms_not_dropped_1.mp4,arms_not_dropped,552,174.11326902860964,146.28552680789522,117.45351809690966,64.59433491094097,147.24543521707005,0.9928338200926029,4.59390350315844,0.7060656821322736
arms_not_dropped_1.mp4,arms_not_dropped,560,172.5695759431087,160.9346903492422,118.82106590304736,61.89604934270363,146.9924716158168,0.8949592097419112,4.665456009924004,0.7059599957712518
arms_not_dropped_1.mp4,arms_not_dropped,568,173.265323836192,169.4676442663995,118.45723296554537,59.03036639572131,147.2397074973178,0.5444006405225053,6.000340752957777,0.6736077677635652
arms_not_dropped_1.mp4,arms_not_dropped,576,174.04162187742207,149.4155620244604,119.85877753401263,68.04202365127031,147.8416700795323,1.0057259781300372,5.960796354422952,0.6803976852951525
arms_not_dropped_1.mp4,arms_not_dropped,584,175.43876344652196,165.04645617854428,119.56183086604031,60.47542763795084,146.570766658357,0.5371541826950548,6.002472209878683,0.7216405420304995
arms_not_dropped_1.mp4,arms_not_dropped,592,170.40765592939383,170.27411553123508,119.96420332860704,61.25318574977664,146.50537768161738,0.7537604844137084,6.256215589938303,0.6839647645309186
arms_not_dropped_1.mp4,arms_not_dropped,600,175.3698065690529,139.9422680655149,119.40133765550708,68.37210492946949,147.8721335031011,1.0468866350304513,5.7643184580751115,0.672751544571516
arms_not_dropped_1.mp4,arms_not_dropped,608,173.14601485267553,144.8492186405945,114.28742561523012,62.576495432079064,147.10034685161938,0.8955254993734075,4.219316706019411,0.738430609256554
arms_not_dropped_1.mp4,arms_not_dropped,616,167.4974751089959,171.61837181193334,99.0250611440176,64.74732567371768,148.7620558077095,0.7110950543277788,3.850532285825871,0.6866026252244947
arms_not_dropped_1.mp4,arms_not_dropped,624,174.98961619904367,156.5943028194499,79.43388968487405,70.16048993441991,146.57544543333333,0.8288617134416069,1.9404459071556794,0.6959976789105627
arms_not_dropped_1.mp4,arms_not_dropped,632,167.51186518094104,171.89245702941378,76.0581221252135,78.71399413992246,149.31222446999735,0.5018534128518919,3.0101365204269306,0.6499102703637902
arms_not_dropped_1.mp4,arms_not_dropped,640,151.72711163028225,175.01897000279715,67.14583635001102,84.59392155010788,150.5698884112886,1.31784681365883,1.7448276367025919,0.587766711293571
arms_not_dropped_1.mp4,arms_not_dropped,648,141.8230516672669,172.46377373876948,68.00391330383421,100.76023680153483,152.33197414922267,1.797697131412303,2.276282989500704,0.6805463578394542
arms_not_dropped_1.mp4,arms_not_dropped,656,146.13915054751922,168.67853861584413,71.20167201707373,114.20110654641032,156.25734024944038,0.8403198654907367,6.087627474197761,0.5122129560475408
arms_not_dropped_1.mp4,arms_not_dropped,664,137.03437939923,173.93159861633598,68.45292282797527,126.312413903271,154.43423583308234,1.1457366777453748,4.481523154423582,0.5436900718124338
arms_not_dropped_1.mp4,arms_not_dropped,672,142.7463111523232,173.82825349235554,62.24342116438793,130.98408565042612,153.79529995955136,1.122259420436439,2.1245348693574835,0.5992401617736395
arms_not_dropped_1.mp4,arms_not_dropped,680,148.0588610063144,171.1501067548523,62.45725001269229,130.70676440690704,154.41267593339964,0.7275892139606489,1.9474345277772869,0.6436156856042747
arms_not_dropped_1.mp4,arms_not_dropped,688,147.19754716068064,172.25087602984524,67.77263521435047,130.59834509713824,156.01796660855075,0.8573995763677124,0.14038585367623185,0.5768219887052819
arms_not_dropped_1.mp4,arms_not_dropped,696,141.22350257233825,163.6025326110822,71.69300817377214,123.75310091971141,158.26242127872666,0.7042848399421837,0.8181586384833948,0.525240262097409
arms_not_dropped_1.mp4,arms_not_dropped,704,164.65700627368915,163.10212584771233,76.03517567552376,114.45523846907483,157.406916578981,0.6161225121748054,1.0405549450206444,0.5140806054224442
arms_not_dropped_1.mp4,arms_not_dropped,712,156.90380999736425,176.0135134105619,71.78118754159603,90.5548673619727,153.87348094164574,0.9673653910757274,0.41329643640375996,0.6702626213827365
arms_not_dropped_1.mp4,arms_not_dropped,720,154.96077753771,169.83874311598913,70.27363890000609,74.15062202776109,151.9227138063987,0.909344380458118,0.12583186142335936,0.7184154133920758
arms_not_dropped_1.mp4,arms_not_dropped,728,149.76747052210186,175.75824614542253,76.82550168409334,71.52523070982741,153.88297506696512,1.197063394830971,0.392206678545715,0.5900611542645579
arms_not_dropped_1.mp4,arms_not_dropped,736,162.00034180797326,162.90139836417922,71.42069869669733,65.33554649081312,151.991858152145,0.46679806718276834,1.4610882955147881,0.6675467980979778
arms_not_dropped_1.mp4,arms_not_dropped,744,170.08543807333152,143.6712154633717,74.48737448467604,64.70996087344639,152.6006742279853,0.9265257477659278,0.396999132719297,0.6953763516905703
arms_not_dropped_1.mp4,arms_not_dropped,752,169.77230686172229,135.8941235445643,74.03946626147139,63.14369777816563,154.4688257836003,1.0997086736734056,2.3066139337426383,0.6843753732584481
arms_not_dropped_1.mp4,arms_not_dropped,760,164.57309999889773,164.70099633409512,69.74189552497783,62.07869165275587,155.396899414386,0.5338868588611735,2.440301337631676,0.6739863563669847
arms_not_dropped_1.mp4,arms_not_dropped,768,169.07430079905333,160.96456016282306,68.50008586944392,61.0570920831137,156.62324138749892,0.541712257800681,3.026984940255521,0.7004067291454006
arms_not_dropped_1.mp4,arms_not_dropped,776,173.89826075634224,144.26776429493873,69.54034756581376,63.40969348844368,158.6973860482252,1.217204275527076,4.750303490030565,0.6447730872323219
arms_not_dropped_1.mp4,arms_not_dropped,784,151.7679985217048,161.9616403063845,68.2551601389886,61.670238776885775,159.4706771352796,0.9688525852413532,3.965877106149628,0.5809103222223173
arms_not_dropped_1.mp4,arms_not_dropped,792,166.3328358911578,144.6761373912706,68.99670598338498,64.75959100817738,156.5891813206065,0.7197160207574839,4.812295093448307,0.6733365400615704
arms_not_dropped_1.mp4,arms_not_dropped,800,160.0234878173766,166.751781644607,70.34844551751657,65.96775591070086,156.19329000823137,0.6764135214579744,3.3456572308273547,0.6400288197826194
arms_not_dropped_1.mp4,arms_not_dropped,808,160.8078501144905,150.99549153238445,70.02287288981519,70.44402351380873,153.931004318701,0.5200363551387753,2.0577074404981124,0.6812940764703879
arms_not_dropped_1.mp4,arms_not_dropped,816,166.16482612501918,171.74598881542565,77.84343477150391,75.9518516169444,152.04289764161683,0.4778938428284772,1.367037433140715,0.5961782362253705
arms_not_dropped_1.mp4,arms_not_dropped,824,162.76012898098458,173.66744603750115,82.26317838114555,80.09478693161522,149.28028587865165,0.9124074120033399,1.1285188240852533,0.5714657420431898
arms_not_dropped_1.mp4,arms_not_dropped,832,168.80222416176875,169.3870749380601,96.30941632565319,88.53686150310924,147.89625514132265,0.778815826959914,0.15423652528091814,0.5231329566079728
arms_not_dropped_1.mp4,arms_not_dropped,840,169.03350879322832,176.5354837599208,105.06220126680935,98.08048346984796,151.33028763068668,0.4350179661588676,0.07835065454732425,0.5398942835484012
arms_not_dropped_1.mp4,arms_not_dropped,848,167.87672955613007,175.42312272413434,109.2424943407118,104.23517496639745,150.7502195709798,0.4793992306415512,2.400756405570176,0.43681944016163676
arms_not_dropped_1.mp4,arms_not_dropped,856,148.306313154412,173.6148368816922,118.24381183649487,117.98671202837828,152.90877905081237,1.0727433228161323,2.2863048986001817,0.3764186146596141
arms_not_dropped_1.mp4,arms_not_dropped,864,157.93719720406122,170.35877249724754,119.7001894526571,122.62933750758796,149.99174977239446,0.6739245989250956,0.2757272358925375,0.37928662491422077
arms_not_dropped_1.mp4,arms_not_dropped,872,150.29748779348216,174.00074557204087,124.32554708281518,128.8137236976467,150.7356649052347,1.200700258485667,0.44055051102029047,0.38457707895085247
arms_not_dropped_1.mp4,arms_not_dropped,880,147.45128170383558,175.19838014401142,124.14239643063515,126.34620538088461,153.03475752216062,1.3373798101155001,0.5368826201616543,0.3254713817095507
arms_not_dropped_1.mp4,arms_not_dropped,888,161.31266184571516,173.91452426086659,115.16350394689461,114.24110835208803,150.6895570211368,0.9379189829018441,1.4192021862405224,0.36804163152505515
arms_not_dropped_1.mp4,arms_not_dropped,896,165.11208749275022,173.52802520213376,106.0704767911103,101.39664522279085,150.44122182132816,0.8841511126540276,0.4726266460601929,0.4545844545765174
arms_not_dropped_1.mp4,arms_not_dropped,904,168.27867025337093,168.90618401098897,95.34589942022066,90.37799581955909,148.85024598114086,0.9377338641365038,1.5915193063332453,0.5233363606631486
arms_not_dropped_1.mp4,arms_not_dropped,912,173.99809593483178,172.72747226298375,81.19515702786295,78.03356602749568,145.45960053917324,0.5056117244925004,1.6265962482458307,0.5838402817449428
arms_not_dropped_1.mp4,arms_not_dropped,920,158.51710320397058,171.44132164545184,77.93988283666258,73.72695845723204,146.16600581395784,1.0969620581810053,0.5442970829902241,0.6705977807657422
arms_not_dropped_1.mp4,arms_not_dropped,928,156.12897812060316,171.0176784693198,80.52205156258631,69.5547181251522,149.21534585103024,1.1001248640544004,0.4058194381158422,0.5430158431108338
arms_not_dropped_1.mp4,arms_not_dropped,936,154.273556668178,159.84358554552824,74.29564880641651,64.15445746975622,151.11013320577555,0.7831021101771731,1.2487490263298922,0.6066100926917365
arms_not_dropped_1.mp4,arms_not_dropped,944,160.54706662703785,166.77890367801646,72.22510518561403,62.46996745829193,151.54510826875378,0.709579188894637,1.6810255590197405,0.58284071457473
arms_not_dropped_1.mp4,arms_not_dropped,952,159.43950569206626,158.89792001870828,72.52807513917249,60.83522235765164,152.9212796215645,0.5412690122748747,2.1933353412792145,0.6953945404927545
arms_not_dropped_1.mp4,arms_not_dropped,960,162.17240312425255,152.69596123336487,72.5580273491553,63.73768492246145,155.27033926135155,0.5014569094668995,0.9451029040361691,0.6742685127720277
arms_not_dropped_1.mp4,arms_not_dropped,968,156.19112356164584,166.20455054442175,71.88106202802031,62.54735499680965,154.7758949668907,0.9789866017001362,1.1639416398428104,0.6236329090404291
arms_not_dropped_1.mp4,arms_not_dropped,976,158.35404782151448,154.67134221949476,68.97854030198887,61.67661906845137,155.35245643264562,0.7455829486285486,1.7117948981924231,0.6024607994055103
arms_not_dropped_1.mp4,arms_not_dropped,984,156.28278703266935,154.2883021089095,72.05398350421872,63.854768384944286,155.570258164796,0.6024414790754357,1.6272072298558113,0.5981746104123254
arms_not_dropped_1.mp4,arms_not_dropped,992,155.3791266269092,160.86897263945534,72.6511443013729,63.81313103952289,156.090670693535,0.6660181381080922,1.4524434255777345,0.5899687725648721
arms_not_dropped_1.mp4,arms_not_dropped,1000,155.86685232525053,168.39472159677683,73.13877217010663,66.08945774318448,151.90373987132327,1.0348661918769029,1.0825501940766737,0.6009195534482162
arms_not_dropped_1.mp4,arms_not_dropped,1008,163.85379526610612,160.8068969290066,73.9211019248182,70.28027086678524,152.35182947759847,0.5830787878787498,0.5550847537659819,0.5627167146431661
arms_not_dropped_1.mp4,arms_not_dropped,1016,159.6967063937599,161.099519465098,73.53114904648574,70.78563912239656,154.2380929475112,0.5348547964525484,0.7117820652115534,0.5695614929397527
arms_not_dropped_1.mp4,arms_not_dropped,1024,161.81789298981926,161.42077593253555,80.91727435298077,69.12565344431533,154.44456971555167,0.5009852780247124,1.944673583810924,0.5386889096415465
arms_not_dropped_1.mp4,arms_not_dropped,1032,170.94083238612248,145.84705915498256,85.22070431954715,65.99968890543128,153.36720889566058,0.7942217385161293,1.286000555807306,0.6173123537974056
arms_not_dropped_1.mp4,arms_not_dropped,1040,174.5736819649038,142.53624453444348,91.35044811099638,62.59027994425098,148.9895029418485,1.131970925790311,1.3628391718557724,0.6789007859338845
arms_not_dropped_1.mp4,arms_not_dropped,1048,174.85030083203753,146.10305327204895,111.91707661741563,57.411581729504356,148.55528074080726,1.2620253157391041,2.5389053958770416,0.6689899877992325
arms_not_dropped_1.mp4,arms_not_dropped,1056,174.5883780663036,164.37317542562153,121.69084860322006,49.89184086340454,147.94884138415583,0.475376127877519,5.411481360242139,0.6287933046982808
arms_not_dropped_1.mp4,arms_not_dropped,1064,174.85539373228974,162.95279381698683,121.94017452795109,50.446569622802016,146.24923965960062,0.6251222933173924,5.5112360337255994,0.6546702099065291
arms_not_dropped_1.mp4,arms_not_dropped,1072,173.77921821676085,166.71234452640505,119.84013753652783,55.5224010983217,144.95488565138743,0.5181412539302392,5.282664535707468,0.6575090917830765
arms_not_dropped_1.mp4,arms_not_dropped,1080,173.12074415384825,162.0831293523151,113.63378113062771,59.99504671041475,146.67006195668773,0.44692221940432,4.793539584990269,0.6783569382370824
arms_not_dropped_1.mp4,arms_not_dropped,1088,175.3507980831384,117.45105134677392,105.6322688950617,55.23262406822459,147.61489673738336,1.971004524261099,3.7401066291073124,0.725351730168283
arms_not_dropped_1.mp4,arms_not_dropped,1096,174.20481950436195,133.3029638132034,96.11530150596626,54.14536875378831,148.33201777828012,1.6086947742789977,2.88919097100897,0.7294639491518655
arms_not_dropped_1.mp4,arms_not_dropped,1104,175.42585701510197,158.03486774016784,91.79172679571005,56.11946850061613,147.87084151658505,0.6903265823380523,3.6048733373836597,0.6636486414449038
arms_not_dropped_1.mp4,arms_not_dropped,1112,175.5332867871173,144.76907427775814,86.9755313233885,53.39339271126392,144.08808082538607,0.9820853403987414,3.6834615264126853,0.696759577961275
arms_not_dropped_1.mp4,arms_not_dropped,1120,175.29392043347718,112.8694061059592,94.15643004420338,62.11916225635922,147.11246587775116,1.8900577463916188,3.2059470197842797,0.7099967084617557
arms_not_dropped_1.mp4,arms_not_dropped,1128,174.6333097408436,147.99380456360714,102.92097580908822,62.88804315146971,149.78698018471982,1.1484632540226205,2.852811305601125,0.5988258094681003
arms_not_dropped_1.mp4,arms_not_dropped,1136,174.22270105602297,118.38409314644066,108.3249410213252,62.539408513354125,151.74407591071926,1.6912249866258424,2.469948947406807,0.6039320178606494
arms_not_dropped_1.mp4,arms_not_dropped,1144,175.25898918865144,142.08600451542875,113.05678328169724,59.77012104189248,150.44718345968184,1.3163452734863823,2.7806032061016204,0.5806220103166745
arms_not_dropped_1.mp4,arms_not_dropped,1152,174.75267015440508,106.96783105909228,115.20368247108708,62.964908612236975,148.90789525500506,2.5323264169581727,2.9414018221656635,0.7467967760737737
arms_not_dropped_1.mp4,arms_not_dropped,1160,175.28503606077558,147.2322671324966,117.61502589731248,60.870954636017935,149.19605720014906,1.100521360822783,3.457472515799934,0.6502205974678339
arms_not_dropped_1.mp4,arms_not_dropped,1168,175.16065570722577,153.19379499858272,111.98153781545507,59.34367569193921,149.47617230063221,0.8308244457596483,2.855737808484241,0.6256459997275977
arms_not_dropped_1.mp4,arms_not_dropped,1176,174.70021419737486,102.3458892525215,90.31422960753164,60.928330727252686,145.25931007485374,2.304483994588091,3.7271933759290365,0.7049307652262826
arms_not_dropped_1.mp4,arms_not_dropped,1184,173.74492471952684,96.47398148452199,82.88210980752481,63.63444391617488,150.45840881041292,2.7342808691456977,3.856975501203651,0.7109883608469012
arms_not_dropped_1.mp4,arms_not_dropped,1192,174.9689713268329,120.01847244513193,72.78280218464222,52.505245717588075,148.7454291301805,2.0078251158271905,2.651069028462266,0.6664096715601225
