label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
leaning_back,0.6398471191993274,0.4478732930115629,-0.5102622509002686,0.9999995231628418,0.5466607606785231,0.5752482099448355,-0.1799342930316925,0.9999343156814576,0.5554081595318251,0.25951579045402123,-0.1860608458518982,0.9999436140060424,0.4358431197936792,0.668152107949789,-0.0963253155350685,0.934541642665863,0.4416505195434349,0.2772801659064844,-0.1156674996018409,0.9890928864479064,0.3588791191577911,0.7735223770141602,-0.1221044436097145,0.3815237581729889,0.3610605597496032,0.3121856451034546,-0.1812343001365661,0.8168074488639832,0.4373933177999291,0.6345869898796082,0.0050148293375968,0.9994624257087708,0.4352618259004387,0.4498922526836395,-0.0048903762362897,0.9995961785316468,0.3368279039859772,0.6376184821128845,-0.606952428817749,0.8356232047080994,0.3371686637401581,0.4955949783325195,-0.5523775815963745,0.8745937347412109,0.192591980099678,0.6361109018325806,-1.0898518562316897,0.4587576985359192,0.1988902390003204,0.5171619057655334,-1.0825703144073486,0.5444443821907043,0.1279530227184295,0.6123126745223999,-1.153006911277771,0.8222746849060059,0.1394799947738647,0.5382968783378601,-1.1485027074813845,0.9027297496795654,0.2548982203006744,0.6413525938987732,-1.3276196718215942,0.8755264282226562,0.2634400725364685,0.5175708532333374,-1.3003029823303225,0.940950334072113
leaning_back,0.6630262628249439,0.48397916264052676,-0.4501494169235229,0.9999488592147828,0.5941957867186953,0.5929091536342538,-0.1766348481178283,0.999815046787262,0.5901246106666018,0.35681190722579126,-0.1991887688636779,0.9999778270721436,0.484228635581936,0.6390196662813145,-0.1447377800941467,0.9389452338218688,0.4911154158439295,0.38242468055781903,-0.157401442527771,0.9786657691001892,0.4086478352546692,0.6942169070243835,-0.2185021042823791,0.3879143297672272,0.4159550368785858,0.3936261534690857,-0.2325182557106018,0.6955426335334778,0.44945090830119006,0.6179317831993103,0.0124427853152155,0.9984607696533204,0.45392933308871136,0.4841600656509399,-0.0124068325385451,0.9984491467475892,0.382407546043396,0.5791321992874146,-0.4716236889362335,0.7656899690628052,0.3929334282875061,0.4818859398365021,-0.4538500010967254,0.8210736513137817,0.2939817309379577,0.5623318552970886,-0.8401142954826355,0.3684404790401459,0.2896835803985595,0.480668842792511,-0.853949785232544,0.4248862862586975,0.2538709938526153,0.5481206774711609,-0.8843314051628113,0.7654390335083008,0.2473534792661667,0.4910927712917328,-0.9027751088142396,0.8905522227287292,0.3196609020233154,0.5828275084495544,-0.9895041584968568,0.8484074473381042,0.3119778633117676,0.4822969436645508,-0.9934332966804504,0.919329822063446
feet_not_flexed,0.7270644307136536,0.5082632899284363,-0.7351900935173035,0.999908983707428,0.5879237651824951,0.7170818448066711,-0.3135005235671997,0.9993857145309448,0.5989245176315308,0.3476364314556122,-0.3376010060310364,0.9998714327812196,0.4338274598121643,0.7662947177886963,-0.2598397135734558,0.914216697216034,0.446298599243164,0.2994017004966736,-0.2942785024642944,0.9483816623687744,0.2896405458450317,0.7703998684883118,-0.3965902924537658,0.2205333113670349,0.3359965085983276,0.3093834817409515,-0.4381690919399261,0.3831864893436432,0.3354556858539581,0.631749153137207,0.0064174360595643,0.995380997657776,0.3465335369110107,0.4017994701862335,-0.0060747377574443,0.9952044486999512,0.230663850903511,0.595355212688446,-0.6466930508613586,0.730148434638977,0.2398390024900436,0.3611578047275543,-0.6826806664466858,0.7816950082778931,0.0921684801578521,0.5428568508300498,-1.2244503498077393,0.3810433149337768,0.0891861617565155,0.39469889661404634,-1.3338093757629397,0.3831270039081573,0.0268319640308618,0.4892802238464355,-1.2970004081726074,0.7695815563201904,0.0243516713380813,0.3823576271533966,-1.4113792181015017,0.860294759273529,0.1607212871313095,0.6005741487310898,-1.4630180597305298,0.755523681640625,0.1614985466003418,0.4722087810801041,-1.5572021007537842,0.8720862865447998
leaning_back,0.5534109163701011,0.5140759479541651,-0.3271788358688354,0.9999145865440368,0.5108575692510187,0.5828513666415055,-0.1376303732395172,0.9998704195022584,0.5119349232053338,0.41365064823864295,-0.1451512277126312,0.999951183795929,0.4558798217981792,0.6398455582272927,-0.1407611072063446,0.98160058259964,0.4586778426378703,0.4449532709729591,-0.1411726027727127,0.933539867401123,0.4279588460922241,0.7152439951896667,-0.2230615019798278,0.8047630190849304,0.4326410889625549,0.46765998005867,-0.2074401229619979,0.8510621786117554,0.4820287291836947,0.6333780288696289,0.0043657659552991,0.999643862247467,0.48134855077984035,0.5353039503097534,-0.0045090252533555,0.9993693232536316,0.4137303829193115,0.6199265718460083,-0.3734363615512848,0.9731782674789428,0.4136088490486145,0.5389316082000732,-0.3110406994819641,0.959652304649353,0.3449037373065948,0.5985528230667114,-0.6586716175079346,0.8902044892311096,0.3463166952133178,0.5398697853088379,-0.6394026875495911,0.8432971835136414,0.3138027191162109,0.5860909819602966,-0.6933557987213135,0.951425552368164,0.3149138689041137,0.5465888381004333,-0.6785829067230225,0.95556640625,0.3811802864074707,0.5931013822555542,-0.7700603008270264,0.9750956296920776,0.3813501596450805,0.5377410054206848,-0.7296267747879028,0.9696999788284302
bent_knees,0.6642020344734192,0.5034012794494629,-0.4384779036045074,0.99998539686203,0.6020933985710144,0.606273353099823,-0.1996361464262008,0.9998604655265808,0.6049654483795166,0.4155999720096588,-0.2291440218687057,0.999963641166687,0.5149210095405579,0.6128678917884827,-0.2345529943704605,0.988381564617157,0.5194023847579956,0.4062817096710205,-0.2535267472267151,0.996965765953064,0.444858193397522,0.6203675270080566,-0.3624449968338012,0.6999448537826538,0.4448643922805786,0.3865391910076141,-0.3649863302707672,0.8999674916267395,0.4787241518497467,0.5637763142585754,0.0094584934413433,0.9992550015449524,0.4818260967731476,0.4508293569087982,-0.0095876269042491,0.9986478686332704,0.442300945520401,0.405904652039883,-0.4359612464904785,0.9747610688209534,0.4408194124698639,0.30994376675355184,-0.4033091068267822,0.9822543263435364,0.3840446472167969,0.5101018550715203,-0.7961792349815369,0.8609820604324341,0.3856803774833679,0.4561621549448723,-0.8258492946624756,0.8430489897727966,0.3560170233249664,0.4846852723838918,-0.843044102191925,0.9746752381324768,0.3575449585914612,0.44504743855019735,-0.8776782155036926,0.9968951344490052,0.4370872974395752,0.5504427552223206,-0.90459144115448,0.991602897644043,0.4359542727470398,0.491917610168457,-0.9028770923614502,0.9977860450744628
feet_not_flexed,0.6609331369400024,0.5239191651344299,-0.3966378271579742,0.9999892115592957,0.6260433197021484,0.6091787219047546,-0.1527777463197708,0.9999877214431764,0.6256635785102844,0.4425879716873169,-0.1474085450172424,0.9999942779541016,0.5518144369125366,0.6121452450752258,-0.1327051520347595,0.9917367696762084,0.5503336787223816,0.4295473396778106,-0.1036460772156715,0.9854734539985656,0.4854507446289062,0.6185956597328186,-0.2197832614183426,0.8885653018951416,0.4868704080581665,0.4120446741580963,-0.1935754120349884,0.9388787150382996,0.5074871182441711,0.5624577403068542,0.001117342733778,0.9998496174812316,0.5104546546936035,0.4709650576114654,-0.0009924875339493,0.9998899698257446,0.4412192106246948,0.5422269105911255,-0.3162498772144317,0.9752338528633118,0.4466432332992553,0.4836518466472626,-0.3812398016452789,0.9768829941749572,0.342483252286911,0.5494189073665554,-0.5432505011558533,0.8688167333602905,0.3461782932281494,0.4989958812816555,-0.6981003284454346,0.867152750492096,0.3142271041870117,0.5253514647483826,-0.5761328339576721,0.927699327468872,0.3182162940502167,0.4880579710006714,-0.7386376261711121,0.9478524327278136,0.3552723526954651,0.597251678518263,-0.6954444050788879,0.9705132246017456,0.3581303060054779,0.5535089026012098,-0.8531280159950256,0.9847894310951232
arms_not_pressing,0.6689333319664001,0.4851365685462951,-0.2540211975574493,0.9999788403511048,0.6315480470657349,0.5715439915657043,-0.0324623249471187,0.9999235272407532,0.632723331451416,0.3987948596477508,-0.0544315502047538,0.9999895691871644,0.5199393728760444,0.5744915008544922,0.0086126755923032,0.95815247297287,0.605131914279107,0.3962874710559845,-0.0148317711427807,0.9855598211288452,0.4218132097299025,0.5769059390938653,-0.0468725077807903,0.6344775557518005,0.5881814163153245,0.36788752984169854,-0.0818427801132202,0.832032322883606,0.5223523378372192,0.53965824842453,0.0074518006294965,0.9992825388908386,0.5202357769012451,0.4430508613586426,-0.0075215632095932,0.9992747902870178,0.4681892395019531,0.5428465604782104,-0.3595819473266601,0.8936792612075806,0.4677343368530273,0.4799880087375641,-0.3559195101261139,0.91001158952713,0.3830512762069702,0.5726048946380615,-0.6829991936683655,0.6956029534339905,0.3786605298519134,0.5210428833961487,-0.7047958374023438,0.7143981456756592,0.3556272685527801,0.5563492774963379,-0.7246096730232239,0.8879154920578003,0.3554961681365967,0.5277647972106934,-0.7471497058868408,0.926790714263916,0.3955403566360473,0.5682148933410645,-0.8174951672554016,0.9319244623184204,0.4013504087924957,0.5472903847694397,-0.8216484189033508,0.9574567675590516
arms_not_pressing,0.4743355214595794,0.3628231287002563,-0.4047484099864959,0.9999284744262696,0.492799162864685,0.527794361114502,-0.4708556532859802,0.9999898076057434,0.5154237151145935,0.4048377275466919,-0.1899111270904541,0.9999224543571472,0.35068867036741036,0.4084205627441406,-0.5272963643074036,0.92047780752182,0.48138156107027275,0.4143292903900146,-0.0762703642249107,0.6660140752792358,0.2445518459685853,0.22382097381786123,-0.5261573195457458,0.7708395719528198,0.45800804239429915,0.3777359022541405,-0.0152341378852725,0.5968159437179565,0.4130377769470215,0.6136766076087952,-0.0627475157380104,0.9997239708900452,0.4202834665775299,0.5051345825195312,0.0627279132604599,0.9995611906051636,0.3577497005462646,0.5542443990707397,-0.4561621844768524,0.9197840094566344,0.4054730236530304,0.3876123130321502,-0.2889517247676849,0.8569262027740479,0.2862669825553894,0.5423920750617981,-0.112467922270298,0.7995012998580933,0.2985059022903442,0.4560365676879883,-0.0383586958050727,0.7290094494819641,0.2792023718357086,0.5408633947372437,-0.0783511698246002,0.8298672437667847,0.2890157103538513,0.4864029586315155,-0.0135931624099612,0.7617526650428772,0.2355684638023376,0.563852846622467,-0.1337863802909851,0.9000582695007324,0.2568339705467224,0.3975330293178558,-0.0843507498502731,0.8533145189285278
leaning_back,0.5743315714396251,0.3954700210573574,-0.3028793632984161,0.9999992847442628,0.5421033778029453,0.4493519041541095,-0.1094306632876396,0.9999837875366212,0.5462046542006503,0.2886880311968799,-0.12022415548563,0.9999985098838806,0.4969083318013555,0.5302767442466256,-0.0721887573599815,0.9857585430145264,0.5010640272397405,0.3284811364413736,-0.0858114659786224,0.996907353401184,0.4699348211288452,0.5964224338531494,-0.1160016879439354,0.7135335803031921,0.4761212766170501,0.3945187330245971,-0.1356624215841293,0.923841953277588,0.516727433689546,0.5386573076248169,0.0029636730905622,0.9996461272239684,0.5166420798382277,0.4503487348556518,-0.0029059520456939,0.9996646642684937,0.4540737569332123,0.5251798033714294,-0.3354834318161011,0.9223434329032898,0.4581602811813354,0.4542554318904876,-0.2828510105609894,0.9351791143417358,0.394072562456131,0.5223511457443237,-0.6053513288497925,0.686954915523529,0.3924518823623657,0.448297768831253,-0.5841954350471497,0.6968265771865845,0.3666598796844482,0.5012001991271973,-0.6399103403091431,0.9059675931930542,0.3666645586490631,0.4543521106243133,-0.6214144229888916,0.9652347564697266,0.4127305150032043,0.5339899063110352,-0.721048891544342,0.9500267505645752,0.4145194292068481,0.441377580165863,-0.6876237392425537,0.9811570048332214
feet_not_flexed,0.6913054585456848,0.5534083843231201,-0.4701343774795532,0.9999995231628418,0.5873360633850098,0.7053782343864441,-0.1559904217720031,0.9999259114265442,0.5967506766319275,0.391378790140152,-0.1667850315570831,0.9998251795768738,0.4620443880558014,0.7319836020469666,-0.0921045690774917,0.9642741084098816,0.4683952331542969,0.342524766921997,-0.1120194196701049,0.9931930899620056,0.3597153425216675,0.7705261707305908,-0.1315114498138427,0.5465425848960876,0.3631945252418518,0.3119180500507355,-0.1910629421472549,0.8791050910949707,0.417953222990036,0.6365132927894592,0.0023488895967602,0.999467134475708,0.4163373708724975,0.4563417434692383,-0.0023852318990975,0.9995978474617004,0.3387246429920196,0.6390787959098816,-0.5549249053001404,0.8768349289894104,0.3417982459068298,0.4943522214889526,-0.5340161919593811,0.9012613892555236,0.2059469819068908,0.6573653132940391,-1.043910026550293,0.5556852221488953,0.2074490934610366,0.5395688922430137,-1.0561854839324951,0.6238952875137329,0.1369739174842834,0.6130803227424622,-1.107276439666748,0.8608208894729614,0.1501561254262924,0.5368776321411133,-1.121391773223877,0.9198410511016846,0.2624010741710663,0.7439656412725942,-1.265405535697937,0.902319312095642,0.2726300358772278,0.6250437653189199,-1.2628873586654663,0.9434075951576232
