label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
d,0.6269164681434631,0.4892154633998871,-0.3043144643306732,0.9999991059303284,0.5835943222045898,0.56988924741745,-0.1130037829279899,0.9999819993972778,0.5867288708686829,0.4095166623592376,-0.1236601024866104,0.9999983906745912,0.5227246880531311,0.5885177850723267,-0.0804714933037757,0.9862587451934814,0.5263305306434631,0.3873583972454071,-0.0918399393558502,0.9968785047531128,0.4713410139083862,0.592215359210968,-0.1266415417194366,0.7178751230239868,0.4768224358558655,0.3897935748100281,-0.1418175101280212,0.924595832824707,0.498137354850769,0.5339627861976624,0.0035429932177066,0.9995495676994324,0.4969853162765503,0.4455511271953583,-0.0034611290320754,0.9995943903923036,0.457984983921051,0.5199170708656311,-0.3332275748252868,0.9126956462860109,0.4593627750873565,0.4515346884727478,-0.2869587242603302,0.9237356781959534,0.3970922529697418,0.5214284658432007,-0.6043006181716919,0.6332666873931885,0.3935161828994751,0.44405397772789,-0.5800085067749023,0.6705796718597412,0.3695770502090454,0.5023999214172363,-0.6402246952056885,0.8809329867362976,0.3688432872295379,0.4522550702095032,-0.6171778440475464,0.961219847202301,0.415150910615921,0.5358474254608154,-0.7199980020523071,0.9346737265586852,0.4165340363979339,0.4351549446582794,-0.682876467704773,0.9790217280387878
d,0.6267983913421631,0.4929846823215484,-0.3009478449821472,0.9999991655349731,0.5834851861000061,0.5721227526664734,-0.1108133494853973,0.999982476234436,0.586664080619812,0.4126445055007934,-0.1161036491394043,0.9999983906745912,0.5228906869888306,0.5925307869911194,-0.0729856044054031,0.9863589406013488,0.5263934135437012,0.3899197876453399,-0.0829537659883499,0.996921718120575,0.4714192748069763,0.5946497917175293,-0.1138018667697906,0.7185748815536499,0.4759563207626343,0.3923299908638,-0.1294406652450561,0.9249307513237,0.4973435401916504,0.5366650223731995,0.0031389265786856,0.9995806217193604,0.4968875348567962,0.4485460817813873,-0.0030858605168759,0.9996160864830016,0.4571835100650787,0.5227906107902527,-0.3548330068588257,0.917264997959137,0.4593346416950226,0.4543261528015136,-0.2874625325202942,0.9281810522079468,0.3970408141613006,0.5228260159492493,-0.6376399993896484,0.6535732746124268,0.3917505145072937,0.4471794068813324,-0.6022533178329468,0.6811333894729614,0.3682887554168701,0.5027235746383667,-0.6732122302055359,0.8892584443092346,0.366897702217102,0.4546625018119812,-0.6416518092155457,0.9629427790641784,0.4148461818695068,0.5344103574752808,-0.7564858794212341,0.9398907423019408,0.4164507687091827,0.4399170577526092,-0.7048320770263672,0.9800812005996704
d,0.6244328022003174,0.4938110113143921,-0.2841156125068664,0.999999225139618,0.5820286870002747,0.5740463733673096,-0.0973346531391143,0.999983251094818,0.5858489871025085,0.412851870059967,-0.1040795370936393,0.9999984502792358,0.5220077037811279,0.5924233198165894,-0.055028211325407,0.9856247305870056,0.525498628616333,0.390350341796875,-0.0656251236796379,0.9968709945678712,0.4700530469417572,0.595262348651886,-0.0943397581577301,0.7114023566246033,0.4754067957401275,0.3930915892124176,-0.1067711189389228,0.9235609769821168,0.4966886937618255,0.537115216255188,0.0030462236609309,0.9996077418327332,0.4965143203735351,0.4493645429611206,-0.0029851179569959,0.9996386766433716,0.4547520875930786,0.5236068367958069,-0.3466072678565979,0.9181763529777528,0.4577286541461944,0.4547108709812164,-0.282041996717453,0.9304980039596558,0.3932709395885467,0.522554874420166,-0.6358786821365356,0.6629587411880493,0.3926887810230255,0.4492362141609192,-0.5720941424369812,0.6868360042572021,0.366547167301178,0.5021377205848694,-0.6627373099327087,0.894741952419281,0.3664548397064209,0.4546941518783569,-0.6084983348846436,0.9631874561309814,0.4123857021331787,0.5345008969306946,-0.7369816303253174,0.9429932832717896,0.4143322706222534,0.4400867521762848,-0.6808825135231018,0.9800759553909302
d,0.6247572898864746,0.4961955547332763,-0.2846699059009552,0.9999992847442628,0.5821091532707214,0.575444757938385,-0.0970787853002548,0.9999839067459106,0.5858629941940308,0.414656400680542,-0.1018066704273223,0.9999985098838806,0.5220274329185486,0.59330815076828,-0.0574224255979061,0.9857495427131652,0.5255899429321289,0.3915566205978393,-0.0639300867915153,0.9969105124473572,0.4702692031860351,0.596420168876648,-0.0975764840841293,0.7128849625587463,0.4752828776836395,0.3945363461971283,-0.105704516172409,0.9238426089286804,0.4965901374816894,0.5387129783630371,0.0025454482529312,0.9996338486671448,0.4961677193641662,0.4508548676967621,-0.0025053834542632,0.9996574521064758,0.4547816812992096,0.5252970457077026,-0.3556606769561767,0.922237515449524,0.4577430486679077,0.4549517631530761,-0.2823728621006012,0.9341338872909546,0.3937137126922607,0.5224916338920593,-0.6393369436264038,0.6798961758613586,0.3925487399101257,0.4498049914836883,-0.5971682667732239,0.6944429278373718,0.366610437631607,0.5020003318786621,-0.674096941947937,0.9013339281082152,0.3662264943122864,0.4560526013374328,-0.6363348960876465,0.9644836187362672,0.4125815033912658,0.5340082049369812,-0.758955180644989,0.9472483396530152,0.4143429696559906,0.4419081807136535,-0.7029250860214233,0.9809152483940125
d,0.6247638463973999,0.4962793588638305,-0.3028793632984161,0.9999992847442628,0.582449197769165,0.5753635764122009,-0.1094306632876396,0.9999837875366212,0.5865504741668701,0.4146997034549713,-0.12022415548563,0.9999985098838806,0.5221244692802429,0.5932825803756714,-0.0721887573599815,0.9857585430145264,0.5262801647186279,0.3914869725704193,-0.0858114659786224,0.996907353401184,0.4699348211288452,0.5964224338531494,-0.1160016879439354,0.7135335803031921,0.4761212766170501,0.3945187330245971,-0.1356624215841293,0.923841953277588,0.4965545237064361,0.5386573076248169,0.0029636730905622,0.9996461272239684,0.4964691698551178,0.4503487348556518,-0.0029059520456939,0.9996646642684937,0.4540737569332123,0.5251798033714294,-0.3354834318161011,0.9223434329032898,0.4581602811813354,0.4542554318904876,-0.2828510105609894,0.9351791143417358,0.394072562456131,0.5223511457443237,-0.6053513288497925,0.686954915523529,0.3924518823623657,0.448297768831253,-0.5841954350471497,0.6968265771865845,0.3666598796844482,0.5012001991271973,-0.6399103403091431,0.9059675931930542,0.3666645586490631,0.4543521106243133,-0.6214144229888916,0.9652347564697266,0.4127305150032043,0.5339899063110352,-0.721048891544342,0.9500267505645752,0.4145194292068481,0.441377580165863,-0.6876237392425537,0.9811570048332214
d,0.6247617602348328,0.4975413680076599,-0.2952468395233154,0.9999993443489076,0.5825161933898926,0.5757828950881958,-0.1044366657733917,0.9999841451644896,0.5863825678825378,0.4157739877700805,-0.1114991605281829,0.9999985694885254,0.5222342014312744,0.5941108465194702,-0.0637415498495101,0.98569917678833,0.5257937908172607,0.3916083574295044,-0.0762534588575363,0.9969320297241212,0.4697614312171936,0.5969988703727722,-0.1031514108180999,0.7134080529212952,0.4750445187091827,0.3947327136993408,-0.1201894283294677,0.9247828722000122,0.4962754249572754,0.5400672554969788,0.0028261237312108,0.9996694922447203,0.4963001012802124,0.4511998891830444,-0.0027738199569284,0.9996838569641112,0.4544206857681274,0.5261657238006592,-0.3559214174747467,0.9266431927680968,0.4603155553340912,0.4574822187423706,-0.2838857173919678,0.9392868280410768,0.3940704464912414,0.5226897597312927,-0.6350572109222412,0.7034661173820496,0.392188549041748,0.4487857520580292,-0.5994856357574463,0.7113911509513855,0.366710901260376,0.5013296008110046,-0.6703046560287476,0.9120877981185912,0.3667017817497253,0.4550079107284546,-0.6387462615966797,0.9670400619506836,0.413333535194397,0.5333051681518555,-0.7552416324615479,0.9538784623146056,0.4146350622177124,0.4437017440795898,-0.7040452361106873,0.982292890548706
d,0.6202021837234497,0.5022640228271484,-0.2856457233428955,0.9999994039535522,0.5800669193267822,0.5806621313095093,-0.0970095694065094,0.9999852180480956,0.5837612152099609,0.4213789999485016,-0.0979669690132141,0.9999986886978148,0.5208837985992432,0.6025062799453735,-0.0534625761210918,0.9860941767692566,0.5246903896331787,0.3995645642280578,-0.0525512434542179,0.9970709681510924,0.4680492579936981,0.603637158870697,-0.0925647765398025,0.7164822816848755,0.4729807674884796,0.3991087079048157,-0.093607872724533,0.9279622435569764,0.4916457533836365,0.5451799035072327,0.0018216916359961,0.9996920228004456,0.4929676651954651,0.4583155214786529,-0.0017675554845482,0.9997036457061768,0.4530686736106872,0.5288814306259155,-0.3550988733768463,0.930518925189972,0.4547220468521118,0.4616497755050659,-0.2842307984828949,0.942819595336914,0.3909706175327301,0.5249295234680176,-0.6377803683280945,0.7175660133361816,0.3891705274581909,0.454719603061676,-0.6060382723808289,0.7221972346305847,0.3645706474781036,0.5044789910316467,-0.673428475856781,0.91782945394516,0.3638004064559936,0.4613411128520965,-0.6457903385162354,0.968905746936798,0.4093199670314789,0.5333758592605591,-0.7540020942687988,0.9571860432624816,0.412933349609375,0.4471960067749023,-0.7077944278717041,0.983282208442688
d,0.6201388835906982,0.5024767518043518,-0.2780593931674957,0.999999463558197,0.58030104637146,0.5809612274169922,-0.0888333097100257,0.999985933303833,0.5834739208221436,0.4217641353607178,-0.0955963060259819,0.9999987483024596,0.521016538143158,0.6021140217781067,-0.0438204556703567,0.9858350157737732,0.524101197719574,0.3994553685188293,-0.0553650073707103,0.9970749616622924,0.4678200483322143,0.6035125851631165,-0.076592355966568,0.7120473384857178,0.4720187783241272,0.4001252055168152,-0.0944252237677574,0.9272848963737488,0.4919176697731018,0.5454872250556946,0.0018520804587751,0.9997105598449708,0.4927928745746612,0.4586813747882843,-0.0017976036760956,0.999717891216278,0.4532095193862915,0.5302867889404297,-0.353531002998352,0.9330137372016908,0.4551791548728943,0.4628500640392303,-0.2848024368286133,0.9452694058418274,0.3899194598197937,0.5249159932136536,-0.633577823638916,0.726258397102356,0.3896127641201019,0.4566258192062378,-0.602611780166626,0.7285288572311401,0.3647180199623108,0.5053342580795288,-0.6688393950462341,0.9218108654022216,0.3632819056510925,0.4626603722572326,-0.6415351629257202,0.9696881771087646,0.4087763726711273,0.5367690920829773,-0.7527062296867371,0.9597198963165284,0.4111266434192657,0.4510954916477203,-0.7065203785896301,0.9838205575942992
d,0.6163147687911987,0.5109835863113403,-0.2813311815261841,0.9999995231628418,0.5772042274475098,0.5922794938087463,-0.0936403796076774,0.9999867081642152,0.578601598739624,0.432637482881546,-0.0991577878594398,0.9999988079071044,0.5186317563056946,0.6151818037033081,-0.0478259399533271,0.9863298535346984,0.5209425687789917,0.4102442264556885,-0.057026844471693,0.9972354769706726,0.4647383689880371,0.6148747801780701,-0.0860137641429901,0.7166945934295654,0.4694471955299377,0.411464124917984,-0.0977301821112632,0.9308149814605712,0.4878339767456054,0.557063102722168,0.0011710675898939,0.999727427959442,0.4892199337482452,0.4704272449016571,-0.001113542355597,0.9997348189353944,0.4484725594520569,0.5398795008659363,-0.3347958028316498,0.934952974319458,0.4493071734905243,0.4716363251209259,-0.2796342372894287,0.947246253490448,0.3844504952430725,0.5320404767990112,-0.6002981066703796,0.7332233786582947,0.385167121887207,0.4652371406555176,-0.5841772556304932,0.7358383536338806,0.3618525862693786,0.5152676105499268,-0.6335632801055908,0.9258161783218384,0.3588890135288238,0.4721959829330444,-0.6215439438819885,0.9710782170295716,0.4048713743686676,0.5380629301071167,-0.7068034410476685,0.9616336822509766,0.4101008176803589,0.4541837573051452,-0.6810741424560547,0.984453022480011
d,0.6113557815551758,0.5103196501731873,-0.2734525501728058,0.9999995827674866,0.5708461403846741,0.589880645275116,-0.089323453605175,0.9999874830245972,0.5720465183258057,0.4309011995792389,-0.0915090143680572,0.9999988675117492,0.5140964984893799,0.6119012236595154,-0.0446708686649799,0.9860982298851012,0.5167696475982666,0.4081511199474334,-0.0470834672451019,0.9972817897796632,0.4591326117515564,0.6125569343566895,-0.0787907689809799,0.7102584838867188,0.4636403322219848,0.4095713794231415,-0.0852255299687385,0.9312357902526855,0.4811151921749115,0.5546145439147949,0.001196683733724,0.9997472167015076,0.4835523068904876,0.4677581191062927,-0.0011428568977862,0.9997522234916688,0.4462020099163055,0.5382770299911499,-0.3390641808509826,0.9369691610336304,0.4490691423416137,0.4714507460594177,-0.2797333300113678,0.9499652981758118,0.3743038475513458,0.5321650505065918,-0.6166303157806396,0.7432422041893005,0.3776614069938659,0.4632542431354522,-0.5885426998138428,0.7459089756011963,0.3539825677871704,0.5154966711997986,-0.6513878703117371,0.9298368692398072,0.3531468510627746,0.4703632891178131,-0.6267588138580322,0.9723816514015198,0.3930576145648956,0.5468816161155701,-0.7307071685791016,0.9639726281166076,0.4017806351184845,0.4568029940128326,-0.6852480173110962,0.9852020144462584
